DQN,PPO,A2C,A2C-MLP,A2C-SU
9.226371665,34.77576954,-952.5210608,-762.2768608,-506.6239924
10.85641441,35.40016706,-951.0957931,-779.2549312,-501.173315
10.57702734,35.88816225,-948.6624531,-784.0149432,-500.1657529
9.909977035,35.90245766,-945.5342131,-803.1191138,-498.0616231
9.829581035,37.59591758,-947.3849138,-814.2570108,-493.9779296
11.39975908,36.09535618,-943.3233966,-834.9260839,-490.3826593
13.40422284,35.97635494,-940.2356131,-847.1258648,-489.240062
13.97223805,36.79236899,-940.2547597,-869.4340651,-478.701994
13.65851772,38.03611801,-941.5448726,-895.0235534,-477.2738438
16.81042943,39.75637574,-933.4884472,-902.9398705,-475.7450202
15.55840812,40.9965268,-933.1988914,-914.318376,-476.7033892
15.34690908,43.02266925,-926.5260557,-916.457329,-473.8349885
16.04665917,45.16664051,-928.5827018,-926.9821901,-475.7972647
16.4436977,46.67389813,-926.8596527,-934.6173439,-476.3528743
15.36039317,48.57594069,-923.2220496,-944.426104,-478.0788644
15.10510813,50.31029531,-914.4840323,-948.6033596,-477.6030394
17.63153188,52.2025492,-900.7867105,-947.0871961,-479.8546349
19.13506899,53.64290117,-893.2142622,-949.6894606,-480.9340119
21.42447228,53.44703117,-876.2441838,-950.852429,-477.9044952
22.17679001,52.66469155,-863.028864,-953.3814397,-475.7981704
22.36032009,53.13105118,-844.6376931,-954.3685311,-474.8252088
24.71459565,53.37084531,-818.1098482,-958.2643857,-474.8778307
26.34279327,55.0035719,-795.3748453,-958.3393087,-475.6933508
26.34706284,56.70329546,-771.6900088,-957.166025,-471.5855098
26.51355258,57.96591192,-754.9696191,-956.0630622,-472.6261404
28.14508709,59.83797928,-753.6611759,-955.676439,-471.4967256
29.56248737,61.68493655,-743.9872182,-955.5603443,-468.5749197
29.76024726,62.87722199,-742.3709119,-957.1816677,-464.3432938
30.16484023,63.47504351,-733.4607655,-958.9303735,-460.7758108
28.73181318,64.12470142,-724.5664672,-961.1857517,-458.2899638
30.76821094,64.28762524,-708.5882287,-963.0589346,-454.3356952
30.9458122,64.5454689,-693.7941874,-964.4993916,-454.6762068
29.70021732,65.69171783,-677.7226448,-968.9185155,-452.5586204
29.62068255,66.91836838,-665.4662853,-970.6545801,-450.4477799
30.61390877,67.79669575,-654.6854221,-971.5331697,-447.5720688
31.0747403,69.89836468,-647.9068119,-971.6518342,-444.087417
32.66978512,71.47786032,-643.6378625,-972.1687821,-442.4576176
32.90631113,71.84704067,-640.6540685,-972.237584,-436.8862915
34.12102582,73.84867483,-634.8314427,-972.2954258,-432.9003958
35.88129757,76.07461489,-631.0168834,-972.3443672,-429.1743885
36.02914787,77.79752999,-625.4258033,-972.3098735,-422.3812002
35.92997237,79.58426482,-621.6853349,-958.0498553,-414.2031177
35.87059908,81.76579505,-617.4569874,-956.2368738,-411.7918916
36.68002882,84.00999651,-613.1823171,-954.5806401,-403.7232268
37.37018134,85.31711657,-604.6530417,-955.1553917,-395.1243611
37.73750095,85.49973999,-591.8721489,-952.9680818,-393.5689046
40.11825596,85.61498485,-577.5078526,-947.2419123,-388.9781764
39.27409423,86.58941753,-564.0018772,-944.551913,-385.4734453
42.03438257,87.19801807,-539.8328776,-947.3796926,-375.6485304
43.06867415,88.33992033,-520.054168,-947.7674897,-371.025127
42.91417047,88.90504899,-486.5978064,-947.4927421,-362.5918924
45.08047663,89.79804902,-446.8331734,-948.5675867,-361.7253571
47.77344382,90.55656985,-414.7227984,-944.6188352,-359.8937969
46.78925889,92.01984593,-389.7753835,-941.0213834,-355.8831866
46.88689012,93.71938798,-387.8061253,-924.8777959,-354.4963391
48.6872749,95.52725617,-367.8758327,-928.5944478,-349.0044952
50.32167826,97.8132338,-352.5992356,-926.6104598,-344.3516056
50.13214001,99.33048088,-341.7079817,-917.8039038,-339.0019529
51.77959422,100.9856377,-332.212082,-921.899472,-335.2172776
52.0389006,101.8726674,-318.9411705,-917.1016877,-331.7296337
54.23911497,103.3518849,-308.2107171,-915.4195598,-327.0207248
52.55788184,104.2459067,-292.2350727,-909.4981849,-318.060696
52.36947092,103.6823263,-278.0311339,-907.077514,-313.6453728
49.70748542,104.0525188,-279.0617959,-904.3104648,-309.9110049
50.72982118,105.6231579,-275.6678577,-902.9083921,-301.3826011
51.27891029,105.6974778,-274.193968,-901.6194956,-295.4117647
50.36636488,106.6360852,-272.4347417,-893.3278593,-289.2032716
50.2346613,108.3657479,-270.7585169,-890.7652419,-285.8874216
50.36430832,107.4755172,-270.3300228,-889.7689697,-280.5904633
51.54771848,108.0896118,-268.4959819,-888.4510805,-277.3733478
50.16227045,107.6772831,-265.7989928,-888.3939651,-273.9087373
52.56628525,107.0750272,-263.6567999,-881.9873905,-271.9268911
52.31453476,109.5243608,-261.5668657,-878.9774434,-267.3825068
54.05625591,110.6964568,-259.5624397,-880.2406209,-265.282267
55.93080516,109.225843,-257.8678567,-868.3435772,-262.6966472
54.12832121,110.1539706,-256.164768,-860.8299568,-258.3126047
52.45911651,109.1276578,-255.0934017,-859.5397417,-255.3776447
50.77848911,107.5499895,-253.284853,-829.362169,-252.224738
52.39357799,108.267571,-251.8734385,-816.3354101,-248.9046632
51.05512768,106.1937677,-250.0962966,-787.5046836,-245.8898106
51.83803523,107.5899805,-248.2835363,-782.4983744,-243.5489112
52.66673283,108.0829585,-246.4174391,-774.2520526,-241.3943217
51.70328891,108.7107774,-244.6880542,-759.6541338,-239.7056351
52.68384696,107.1715226,-242.4245425,-756.2766,-238.0070516
53.96209903,107.996423,-240.651229,-730.4014084,-236.0872135
56.76149,105.7540372,-239.713791,-709.4705147,-233.4817296
57.65175761,106.5153213,-238.5100167,-693.3771257,-231.3985343
59.3564975,108.17787,-237.2928583,-686.427223,-229.9873554
61.08074378,108.2977974,-235.6247337,-640.3919863,-228.4387383
60.59763242,107.7665844,-234.1674783,-621.2759421,-227.1424474
61.15136431,106.515333,-232.499211,-610.5384538,-225.6063999
63.0259382,104.9812641,-230.8760901,-601.6750939,-224.0766302
65.39701055,103.9415957,-229.9274547,-596.9046706,-222.0841116
67.13595571,104.5676528,-229.2980068,-591.9953329,-220.411524
68.3739058,102.6344606,-226.7939208,-586.4213601,-217.6540515
67.33280264,101.2797529,-225.5369215,-587.4746594,-216.560762
64.7116539,99.68180502,-223.267326,-579.7106074,-214.6146888
66.96952677,98.79022525,-221.5839949,-555.8556364,-213.7011453
66.76436839,98.77487232,-217.8030775,-550.0742751,-212.5686158
68.03218929,97.05356297,-215.1456445,-538.4993267,-211.2306912
67.86543198,94.47737164,-215.3934266,-532.228533,-209.7773724
67.97004567,93.07310058,-211.7163706,-515.6370187,-208.9340239
67.98863865,91.52314015,-211.2000929,-511.0999663,-207.2400391
70.72523241,90.40205246,-207.7372944,-491.4071843,-205.2875896
72.99892132,88.3714374,-205.0745585,-480.6681473,-204.1578647
73.1811354,86.71692556,-201.7138937,-461.2183906,-203.1197093
73.54018166,84.38230802,-194.5062593,-448.9865391,-200.2997128
76.00100565,82.51466315,-189.4170142,-426.3144205,-197.9384736
76.95993075,80.96534091,-183.1654466,-401.9179549,-194.638208
76.67051616,79.46895309,-183.4797173,-394.7856978,-192.121172
79.70325179,79.04620604,-178.6388386,-382.3938215,-188.4919557
81.23745241,77.23302153,-176.9641175,-379.634567,-185.3878477
82.0538588,75.84767998,-170.7881818,-369.3017563,-180.1595279
83.95065082,74.51539614,-164.3966977,-360.0571521,-176.8055512
84.45577318,72.6216054,-157.5126033,-349.9421115,-173.750504
86.58492184,71.67563293,-152.6844591,-345.6379357,-171.423819
85.67349192,70.46896335,-150.2529977,-346.0206576,-166.8200013
85.13079813,69.74770887,-145.0473542,-342.4353614,-163.3541793
84.45363713,70.34121157,-142.7955184,-341.5299739,-161.6129158
83.36373752,71.32480144,-140.4353576,-337.9701397,-158.979802
85.27970855,71.2281127,-140.6604974,-335.8788686,-157.2214019
84.14936493,71.41271976,-139.9819713,-332.0245493,-156.310804
84.64547607,70.35813429,-138.0932024,-330.0528586,-152.5680483
85.41514976,69.1941578,-137.8381451,-328.7348397,-151.8258045
86.53221424,68.68310272,-137.0534531,-327.5504844,-149.3194457
87.01021715,67.86149529,-136.1829411,-326.2220008,-146.7936321
85.32878031,67.23049584,-133.9522642,-324.9183451,-146.1224533
87.81640346,67.91790958,-131.8251811,-323.2886907,-145.0437485
87.8070604,69.85538086,-131.3269803,-321.0212881,-143.9928861
90.23654311,70.67954923,-129.5371918,-318.5042038,-141.7722232
90.31373399,71.73446004,-127.5765828,-315.5090737,-140.831815
91.660279,72.45763268,-127.3197234,-312.9969383,-136.9432201
93.8254975,72.17537988,-127.7968719,-309.1473878,-131.2387384
93.76082005,72.36615524,-127.9819372,-308.1742663,-125.371519
93.60782346,73.61385955,-128.7743159,-305.0680864,-121.1529555
95.57935694,72.54352045,-128.5539054,-304.8196279,-115.070788
93.43176551,72.06201544,-129.0903213,-304.6476339,-111.805101
95.10180825,72.6904247,-129.4386096,-304.4285411,-108.4353937
96.33830562,72.54503055,-129.8307854,-303.2911546,-104.586479
96.66049564,72.80981828,-130.7462134,-301.6405952,-99.04542762
96.71285931,72.51049793,-130.9200266,-299.7566252,-94.59593861
98.29580879,71.19585822,-131.7051059,-298.1787617,-92.58678914
96.51459824,71.05281529,-131.4987311,-296.3436669,-91.08469317
98.07990583,70.79465578,-131.6001536,-294.4185215,-89.9259234
99.79737482,70.56124379,-131.500047,-291.7976527,-87.70939471
100.5116304,71.08717018,-131.6049419,-289.7289848,-85.05016069
100.3850892,72.53927622,-131.4652641,-290.4525804,-82.09442171
101.8708525,73.06712755,-130.9708288,-287.5459985,-79.85131055
102.029795,74.35492569,-130.9172599,-286.1122463,-78.15529937
100.7627737,74.59335526,-131.1640145,-284.3381795,-76.04935487
99.1179273,75.7743176,-130.7536897,-281.1570161,-73.63793601
99.62360084,76.049729,-130.2578852,-278.5527523,-71.75459411
99.70246929,75.72347912,-129.7906377,-277.053712,-70.38517494
102.9768104,75.7502885,-128.6178605,-276.8488848,-70.29481656
104.9458671,76.08887059,-128.8341371,-277.6837517,-68.71595004
105.5492254,76.33104925,-127.7438205,-274.469716,-68.09644034
105.8195866,75.36849348,-127.0141018,-270.1896486,-66.86252978
108.1423795,75.47764443,-126.2514607,-267.3176706,-65.30191531
108.781381,72.73945552,-125.7435931,-262.3114575,-65.18306355
110.7544725,72.40914781,-124.6104737,-259.1152263,-64.19418766
110.0268308,72.24198142,-122.4368463,-256.7290179,-64.47959656
112.1221227,71.53059345,-121.5553908,-253.4096135,-65.33257348
114.0669021,71.9458868,-119.9383661,-250.7915961,-64.73761612
115.7673606,70.72738201,-117.6564189,-247.5717186,-64.99238148
115.11304,69.59031245,-115.6182633,-244.3039767,-64.98474007
113.7459954,69.72205184,-113.9537795,-242.4081815,-64.87849978
114.8664191,69.48803855,-112.533024,-239.898576,-64.90541685
116.2776119,68.34166159,-111.9121114,-237.4215968,-64.54652457
115.7201235,67.86623599,-110.7578291,-235.019316,-64.85069596
115.824853,65.50695035,-110.2020077,-232.3904078,-64.19644809
116.9104853,65.88455064,-109.0506002,-231.1852728,-63.5560714
117.5036891,64.46222213,-108.2868287,-228.7166263,-61.1993148
119.8726862,62.76796502,-107.4532707,-227.3652979,-60.73773011
120.7912201,61.56689634,-106.67484,-224.9553033,-60.36030592
120.8668792,63.43365658,-106.330211,-223.4736219,-59.68723027
124.8676405,62.14338583,-106.019727,-221.7211215,-59.4416173
126.8783571,62.82366998,-105.3355067,-220.448136,-60.74372365
129.2838599,64.69361079,-105.4251663,-218.3023545,-60.06824348
128.471412,64.41837279,-105.6318486,-217.6071247,-60.11073199
130.5367236,65.47755379,-104.8998497,-217.6429773,-60.56848401
130.834457,63.72929211,-104.8970656,-216.8326532,-60.29571264
128.2917706,65.15556334,-105.2227707,-216.6522581,-58.02368949
131.9141795,64.47888013,-105.248178,-217.2126369,-57.86041047
133.0943882,66.30268668,-105.4505881,-218.9105344,-57.22082358
133.3503667,66.57516219,-105.4622546,-219.8020179,-56.82427713
133.2133868,68.18001707,-105.0321046,-222.4684236,-56.75286641
133.3576714,67.83900213,-104.6382493,-225.75737,-56.88216733
133.8448897,66.14553879,-104.6920153,-229.4113479,-56.95196767
134.0434148,66.08478522,-103.882372,-231.7651309,-57.29394852
133.0294345,66.70098734,-103.6778647,-233.4881301,-57.8131869
134.9400619,66.70649302,-103.4885536,-236.131282,-58.12969527
134.9891312,67.44213581,-102.6165209,-236.5436628,-57.68554127
134.9352026,67.90745507,-101.9870296,-238.754411,-57.73271852
134.7647758,67.74400046,-101.1473897,-242.467046,-57.16630445
135.7042748,68.96314806,-100.080202,-246.2508183,-57.88282183
138.7336612,69.07295157,-98.85208439,-249.7589712,-57.59698474
140.8818404,69.15387462,-97.81307573,-252.8443951,-57.70231338
140.523071,69.1717584,-96.30922068,-257.0557159,-57.06728246
140.9909661,69.05974066,-94.71013459,-257.7670779,-57.01414275
141.8301102,69.12363093,-93.13800842,-261.212537,-56.36835674
141.7806539,70.13583639,-91.3982294,-264.6423399,-55.48658745
141.5245925,69.96451864,-89.76046088,-264.9448066,-54.97171927
142.8896552,71.38719801,-87.29897369,-264.8030971,-54.29332847
142.602572,70.85930443,-85.44648915,-265.7953153,-53.72452628
140.8697503,71.38705128,-83.2849711,-266.7083798,-51.9544706
141.2591018,74.30157952,-81.39271911,-267.0245096,-50.81084746
140.9773091,74.98275425,-79.72924888,-268.5262071,-49.67504074
140.8367779,76.41362187,-77.13499196,-269.0464799,-49.12692774
139.8951832,78.23074526,-75.21356509,-268.3692522,-48.44973357
140.9482587,78.22608974,-73.54066299,-268.9080892,-46.73492062
141.7534376,76.85389955,-72.52125675,-269.6449622,-45.38896303
140.4168278,76.86823806,-70.82767517,-269.1840726,-43.11657632
141.4040259,77.93011562,-69.70494001,-270.2982638,-41.54952345
142.1903042,78.29063395,-67.98025664,-272.1285708,-39.85994078
139.1795582,78.81852732,-66.90194559,-273.4778287,-37.34723087
139.898649,78.00546696,-65.06754915,-274.2690921,-36.81759345
141.2930752,78.56805348,-63.20484096,-276.2989141,-34.42225507
142.223636,79.12034834,-62.59253002,-277.5283581,-32.55435075
142.6284171,79.46005543,-61.44400203,-279.3439324,-30.5589331
144.8788654,79.13515322,-59.42537902,-279.8562591,-28.68364959
145.2131979,79.32796243,-56.53646271,-281.2527059,-26.98430109
147.3434201,80.82765014,-54.20400161,-281.1680032,-24.62523867
148.1113046,80.86375674,-53.42661467,-283.1218636,-21.04177772
150.3179312,80.97010634,-51.7511761,-285.1303171,-19.01675859
151.495449,80.48778994,-50.94758939,-286.6982367,-16.75483551
151.8807789,80.72777111,-49.8355997,-287.9713167,-15.24546078
154.5441796,80.39345637,-48.75384793,-289.9604655,-12.97315091
154.9708053,80.65604081,-47.76788505,-290.9880746,-9.849302109
157.1291729,79.46030196,-46.29460425,-291.6223802,-7.670924062
156.8485663,78.98105403,-45.38685606,-292.9961027,-3.830419077
157.098473,78.77778903,-44.61309446,-295.3925303,-0.679521896
158.2401542,78.81672056,-43.98871951,-297.5345929,0.715671507
158.7452614,78.75947644,-41.55324286,-298.1990432,2.888490877
161.3485894,78.60181966,-40.59609365,-299.4259838,3.616587509
161.3017884,78.02463415,-38.23766696,-300.3868534,5.067462379
160.9715118,76.9697681,-37.55899459,-300.8982635,5.725983595
163.42577,77.27072618,-34.95170562,-301.3223634,6.521202687
164.3097557,77.36781031,-34.23798841,-301.3800448,7.388318838
164.4950459,77.98110059,-34.51123608,-302.2677559,8.046811334
164.6673338,77.8487986,-33.82869882,-303.2899812,8.159752747
167.0003455,78.90728851,-33.58571996,-304.2379391,8.479783368
167.112815,80.48382973,-32.68094898,-304.0935797,9.199189139
169.8974451,80.56373582,-32.57354649,-304.165437,9.571015505
169.8131166,79.01998371,-32.69772843,-303.3527037,9.971901186
170.5530727,79.9596605,-32.37785739,-302.7765772,9.927290497
172.3642411,80.98305239,-31.83153601,-302.1686757,9.902778764
171.435478,81.8341381,-31.4234084,-301.3705397,9.388963802
172.205431,81.38839663,-31.14948828,-300.9926859,9.932840393
172.1129488,80.99234343,-30.63022676,-299.2582551,10.64997938
174.5394674,80.85360816,-30.00128476,-297.459863,10.2913337
177.1247169,81.25057795,-29.82260399,-295.2027596,10.08399299
177.1874076,82.13340671,-29.85223177,-293.1430882,11.72965821
177.0683017,82.8208542,-29.66600141,-291.1358199,12.00534233
176.8464967,81.96224544,-29.68055289,-289.6479425,13.08714626
177.1632744,82.92639226,-29.33488217,-287.8171537,14.92006848
178.1327095,81.88536578,-29.2467596,-286.0390232,16.88098066
178.5056876,81.69380157,-28.88787961,-284.2931777,17.37302048
176.2611326,81.58743348,-28.74157105,-282.7731133,17.42596183
176.724695,83.47206473,-28.17946002,-281.8785187,16.35559845
176.8345402,84.80979246,-27.70975703,-280.5949919,15.82931435
175.8297115,85.64257614,-27.61844733,-279.0055145,15.92489021
175.9028307,86.12702281,-27.3656733,-277.5535254,16.13847611
177.2795978,85.91456227,-27.50416581,-276.9653674,16.36636562
177.8960458,86.91683036,-26.82461553,-276.1599464,16.87931845
177.4251418,86.93453653,-26.60668523,-275.420077,16.80551252
179.0645183,85.83079729,-25.78182751,-275.0286576,16.25968885
178.8742295,85.31193249,-25.86895746,-274.2571046,16.43574126
180.1221598,86.62855732,-25.32270696,-272.9355357,15.08132527
182.4657439,87.95820037,-25.08314092,-272.4277327,15.25540252
182.8895484,88.44129837,-24.62518525,-272.0476172,14.42483787
183.1869516,87.90332721,-24.57430632,-271.2724438,13.94336056
182.1245492,89.50589509,-23.81318925,-270.4062815,11.49784356
181.7649945,90.3644735,-23.59819796,-269.5035319,11.2812029
182.0341656,91.5642103,-23.77227944,-268.5206828,11.02345451
182.0381394,91.91235171,-23.71264646,-267.5263799,10.59024669
181.5450954,93.65876622,-23.17418412,-266.3870562,10.1999162
181.7400989,94.44309184,-22.99941834,-264.899093,11.18050405
182.4544789,93.73275649,-22.17394576,-263.9671655,10.0896948
183.9890739,92.74204734,-21.45601911,-262.8825611,10.0441524
183.4932941,93.3696804,-21.41122565,-261.1632489,10.37966653
185.3981858,94.26217678,-20.88484447,-259.2339713,10.02764591
187.4575156,92.66441711,-20.72532623,-257.1693216,8.013486809
187.0219675,93.16315113,-20.42306599,-253.9743669,7.847373614
186.9904764,94.08697614,-19.99472063,-250.8191763,7.535112011
188.7544897,93.18413191,-19.92834502,-247.5145489,7.304198101
188.6586305,93.85505883,-19.97914524,-242.9730006,7.009602727
188.5686069,94.69854789,-19.62126021,-238.0969849,7.16784174
189.1649066,96.27520485,-18.76939662,-232.0517293,7.163747872
189.6024099,96.72013669,-19.23715844,-228.0208521,7.464079862
192.0881263,96.39950709,-17.68026015,-223.0818309,8.184240141
191.8781723,96.746604,-15.71426823,-218.4078474,8.671762964
192.1134834,96.74758544,-14.82828573,-214.9235877,8.418005254
191.9061557,96.34752047,-14.25129453,-209.811554,8.869010433
192.5991652,97.95509843,-13.51096351,-201.1807383,8.526352733
193.3839662,97.59021434,-13.09935496,-194.6900253,9.433343356
193.0559376,98.12379486,-13.05396342,-187.5050306,9.343813568
194.0931587,99.0834671,-13.79185784,-181.1343334,9.42961884
194.3444958,99.0958084,-13.41895293,-174.240677,9.509809619
194.8262483,100.7591088,-12.13387429,-169.8987528,9.830700158
194.9322488,102.656176,-12.24245591,-162.9374096,10.32512119
194.9692163,102.8909842,-12.10130791,-156.4701188,10.04133222
195.5156032,103.5663795,-13.44127072,-153.7396916,10.11519656
197.4312574,102.4935369,-13.79279513,-150.3171347,10.14638464
198.1647817,102.8726489,-13.47682445,-146.7580586,9.842857975
200.7411358,104.359684,-12.96652027,-143.4128253,9.545347383
,105.3171184,-13.52105987,-139.6506971,9.698629801
,107.7266023,-13.65905034,-136.537782,10.03310622
,108.3826055,-13.44171988,-133.332387,10.59004189
,107.2832414,-13.35230286,-131.6353655,11.02064472
,108.6408716,-13.83810223,-128.1687929,10.97873994
,111.0374578,-13.71819097,-125.2932172,11.11411105
,112.3452546,-13.52203914,-123.6655739,10.55112719
,112.685411,-12.56222126,-120.6216024,11.24693815
,113.5785608,-12.41904864,-117.2829856,11.69725401
,112.3644233,-12.60468178,-114.5435779,11.59238996
,115.0362826,-12.67555902,-111.8272462,12.96399126
,115.8156249,-12.7272069,-108.4791544,11.89778674
,115.5217115,-12.50455635,-105.5806902,11.85200445
,115.9974212,-12.78024414,-101.8355961,11.97507814
,117.6636426,-12.74678116,-99.8577356,12.35493631
,116.6887854,-11.27882369,-96.69567734,12.81812455
,115.9644964,-10.96969974,-95.47657449,12.09511239
,116.5223822,-8.940421691,-92.60862798,11.11341494
,117.7450757,-6.538188371,-89.47607384,11.43132628
,117.971957,-4.757834442,-86.47909109,11.56762727
,116.6532327,-3.378671938,-83.9545917,12.26332773
,119.1273541,-1.927333373,-80.80507353,13.59252625
,117.0013252,-0.570728915,-78.67590997,13.98469012
,118.0035935,-1.108159145,-77.30442925,16.10186055
,119.3152367,-1.049080373,-74.75168761,15.45094858
,120.5955345,0.572307747,-72.30451249,14.90132907
,120.7228767,1.96442396,-69.74767004,16.0058822
,120.8054129,2.78578575,-67.08220228,18.33169978
,122.5358196,3.996604334,-64.4951275,19.9173856
,120.749143,4.872082048,-63.07210214,21.05857937
,120.2451225,6.542363906,-60.72159617,23.74982784
,121.4563943,5.829831864,-58.61263844,24.98748513
,121.2187827,7.043427713,-56.86361066,26.19801596
,120.6531462,7.760161549,-54.10848668,27.80012568
,119.5990407,9.672355193,-51.84983745,30.6919768
,118.9960916,10.55002976,-49.28951426,31.87274951
,118.5049214,10.79612435,-47.47369296,33.16677458
,118.377216,12.34536335,-46.32749662,34.21675266
,120.092783,14.64019527,-45.22521972,35.50177458
,119.0065181,15.42012883,-44.90609474,36.97971453
,118.605532,15.86238592,-44.01841142,38.05928492
,117.540279,16.03068994,-42.95862528,39.48417303
,118.8048135,16.26218357,-42.02063095,40.37991774
,118.5707964,15.9499403,-40.7633729,41.07389155
,118.9336922,15.79274274,-40.55029945,43.48525363
,116.8532756,15.69848323,-40.21265664,45.96437369
,116.7344967,15.5185174,-39.64042756,45.94138862
,116.3660251,15.98171245,-39.1368189,47.16420669
,116.4301736,16.53235336,-38.84335414,48.56122459
,115.639192,16.98423103,-38.43494545,49.5821639
,115.776824,17.31342031,-38.2324233,49.80826865
,116.4681239,17.31165547,-38.19978314,50.46040364
,117.0670798,17.77593247,-38.25747653,51.52307506
,117.508291,17.58994813,-37.88774499,52.62051666
,116.8258581,17.80326622,-37.87342215,52.56862257
,116.1922124,18.71352322,-38.56588637,54.70269545
,117.5977398,20.03668515,-38.90493416,57.4021912
,118.6895407,20.97194572,-38.74855736,58.01743376
,117.7614559,21.7554588,-38.34844946,57.57106164
,116.9944358,22.51382306,-38.79715367,58.55022233
,117.9950666,23.13587269,-38.83275283,60.26111113
,119.1525927,24.63866455,-38.92567772,62.11106445
,118.5974008,25.69518258,-39.22752384,64.07209512
,116.5167499,26.64099242,-39.18576337,64.69890153
,117.7539757,26.66943503,-38.80138677,63.61734229
,118.4867717,27.41779154,-38.81475894,62.76800723
,118.4756236,26.61600658,-38.77745121,63.93455581
,116.7899623,26.93417699,-39.26200978,63.02283789
,115.7723394,27.42747381,-39.35650009,64.27225804
,114.8670419,28.11786656,-39.19118592,65.71089786
,112.5211539,28.1372023,-39.40996036,66.45211301
,112.573997,27.98028157,-38.99737255,67.47115127
,112.2110411,27.80830437,-38.94281631,69.2197172
,112.2414901,27.65996569,-38.70790311,70.38834253
,110.6326829,27.40915194,-38.7310203,71.62721904
,110.3081734,27.34139714,-38.68130128,73.15374385
,111.4980256,27.56368467,-38.65901823,74.50839564
,111.2241488,27.29091449,-38.34060494,76.37260195
,111.4911379,26.72467034,-37.99076873,77.27014072
,109.9086893,27.15621468,-38.18710785,78.62680866
,109.4403756,27.33276685,-38.13873214,80.11677983
,109.267902,26.56820114,-37.73592202,80.99093809
,108.5809963,26.5877728,-37.9129701,82.82249234
,108.8798701,26.86804743,-37.85797376,84.64086585
,108.934613,25.45363048,-37.63465538,86.24073683
,108.466033,23.95193573,-37.46902526,87.66102461
,108.6177427,23.44441451,-37.25479714,90.77850956
,108.5301972,22.82878726,-37.44211575,90.96309209
,107.053777,22.54695202,-39.22179378,92.81782129
,107.6755861,22.70012954,-38.80297735,94.45099295
,108.4031761,22.57205151,-38.86533113,96.04158259
,108.2017205,23.84851282,-39.15051568,98.55363429
,108.3668985,23.9061426,-40.59965693,100.0670009
,107.7731928,22.82489413,-40.26518619,100.4912203
,107.4540017,23.30454985,-39.95204236,102.4916614
,105.8912585,23.60885161,-40.08358303,105.0067704
,103.2786353,25.1853162,-38.91880421,106.5374992
,102.4426868,25.06389687,-39.20545682,108.0740215
,101.8282031,26.54910552,-38.7058168,109.6799229
,98.66664046,28.37755116,-38.46554641,111.4353878
,95.60548831,30.53040166,-38.7564611,112.2386928
,94.36282043,32.36179666,-38.65946986,113.4356322
,93.06358909,34.25373471,-38.63914012,114.6943138
,93.5891787,34.87167214,-38.60567604,115.0280759
,91.93427908,36.23463077,-38.59024367,113.3645159
,90.66647604,36.43409418,-38.54824471,113.5884939
,88.64309039,38.61688529,-38.38812079,113.4760643
,88.52737808,40.00315205,-38.65516856,114.4814911
,86.91563508,40.67299781,-38.88203862,115.3121671
,89.96877899,40.64300914,-38.47508816,115.914226
,86.66940679,42.86535427,-38.94722422,116.0928883
,84.45776563,44.60189244,-39.35306843,114.8361421
,83.42317529,46.24651472,-39.53339898,114.7882919
,81.69449294,45.7301631,-40.35422081,112.9962407
,81.02974591,46.47066386,-40.48406513,113.1005026
,80.83207686,46.28696778,-40.78610414,112.6794472
,80.10570835,48.16615915,-40.67890714,114.1113134
,79.27684195,45.66894474,-40.46822764,113.1056649
,77.47147923,44.2891641,-40.86230906,112.0334439
,77.78100076,44.04991282,-41.83136061,112.3605384
,78.4080406,42.83048483,-42.03026199,110.7477882
,76.02337279,43.32411272,-42.39295916,108.1455223
,76.52500091,40.04118521,-42.55738714,107.0780459
,75.52669635,39.33110009,-42.60196361,104.519818
,73.54744155,39.91306367,-42.37350102,103.4532481
,70.98309786,38.80317663,-41.89994483,102.2944692
,69.87876418,37.50008703,-41.88079672,100.8548017
,69.04205515,34.52311767,-42.209376,98.02657937
,67.18665472,33.06805579,-41.95688573,96.41934753
,68.02667401,31.02939456,-42.2146074,94.81916551
,68.84003721,28.97393811,-42.06880232,91.77044299
,67.28792973,27.31830117,-40.99934591,90.26282179
,67.17835021,26.78936861,-40.94883453,88.8820432
,66.22848282,26.48025176,-40.45669075,87.31891928
,67.09801583,23.43872734,-40.14107585,84.33935403
,67.12088017,23.4377767,-39.6981843,82.72489122
,65.96993007,23.18177161,-39.47550305,81.26232332
,64.57047128,21.0790534,-38.9292992,80.19636994
,63.66352172,19.05209654,-38.56570679,79.18738094
,64.08590323,17.72561717,-38.02021582,77.71297344
,64.88020322,16.29320862,-37.35685361,76.56336427
,65.68520345,15.63092992,-37.00073185,75.09132404
,64.82654218,14.66047931,-36.40981593,74.1533861
,63.04509551,14.14191937,-36.51833191,73.20399131
,63.11700266,13.75199428,-36.30041304,70.79759872
,63.79320027,12.90687459,-35.76538148,68.13083271
,63.72209914,12.88158288,-35.81659733,67.7431096
,64.03481138,12.54752265,-35.90135224,67.48671653
,63.63343903,11.3778791,-35.20333536,66.70389526
,63.31779519,10.85604173,-35.75419355,65.51128477
,62.74763463,10.29803182,-35.63944024,65.40127497
,61.53600802,10.54463509,-35.98441077,66.95269752
,59.89093262,9.88055926,-36.5600627,68.37126358
,59.99308851,9.856639925,-36.60081941,70.68215091
,59.39423096,9.061939389,-36.81893878,71.13402823
,58.69010572,8.067408308,-37.15571443,70.40913786
