DQN,PPO,A2C,A2C-MLP,A2C-SU
,115.4710759,,-33.61402686,-8.690568246
,117.319521,,-33.44825158,-8.807797325
,117.765867,,-32.89983312,-8.632835042
,118.2763335,,-32.9109395,-8.499209161
,119.6772291,,-32.54593774,-8.255170574
,121.2086833,,-31.98072695,-8.17718494
,121.462662,,-32.05304029,-8.180375116
,121.0684741,,-32.0850894,-8.03078592
,121.6979873,,-32.46557699,-8.576107534
,121.9853988,,-32.37825257,-8.382850842
,122.7365682,,-32.26476625,-8.442185404
,123.7821377,,-31.48680447,-8.656323203
,123.831178,,-31.49892156,-8.98646041
,122.4072352,,-31.57783562,-9.563434998
,122.233968,,-31.49328303,-9.47088812
,121.2597401,,-31.54364265,-8.396802758
,120.9776989,,-31.92767232,-8.030598384
,121.1990651,,-32.00151808,-7.930878309
,120.8756111,,-31.35018584,-8.136836261
,121.1068725,,-31.42901227,-8.635647471
,119.9711971,,-31.07798276,-8.298316078
,120.1348406,,-31.2174125,-8.303300339
,119.7265105,,-30.92614862,-8.222571051
,119.999253,,-30.67878072,-8.260283568
,119.8172765,,-30.73574234,-8.157830184
,120.1778806,,-30.33963155,-8.358658453
,120.0542199,,-29.99577425,-8.541756903
,120.3045805,,-29.58043379,-9.0397265
,120.3804493,,-29.56452711,-9.784710145
,121.3333734,,-29.09548074,-9.806305881
,120.0092813,,-28.84260513,-9.935838656
,119.5184349,,-29.13296715,-9.783728791
,120.4433839,,-29.17222017,-10.10562493
,120.2501821,,-29.01035288,-10.20671412
,120.9498476,,-29.11846007,-10.97027492
,119.9952787,,-29.05447224,-11.38676694
,119.1574767,,-28.73415797,-11.26841195
,118.9891466,,-28.5039923,-11.33326789
,119.8744423,,-28.13764698,-11.56617484
,119.4870996,,-28.46741704,-11.7670894
,119.6534294,,-28.26954163,-11.79087581
,120.6580355,,-28.48491948,-11.89888515
,119.9854336,,-28.54238428,-12.226083
,120.6777106,,-28.21054258,-13.23648568
,118.9302706,,-27.92930189,-13.09438498
,119.1290187,,-27.81264143,-13.0737028
,120.1892098,,-27.41964374,-13.51013276
,121.5310111,,-27.65582969,-13.8881835
,122.0694629,,-27.35378633,-13.89158067
,121.4114409,,-27.13211322,-14.09784237
,121.3271671,,-26.87562072,-14.52606488
,121.7827917,,-26.72712897,-14.84641107
,121.8826627,,-26.63279843,-14.91090256
,120.282324,,-26.37233933,-15.20358731
,118.8186543,,-26.49673588,-16.08903521
,117.9000869,,-27.07460639,-16.37799121
,117.4171167,,-27.3090021,-17.16146313
,116.3157228,,-27.70651782,-16.93504112
,118.3697397,,-28.08894505,-17.43013231
,118.1685847,,-27.84011277,-17.41691367
,117.943537,,-27.79328015,-17.58650704
,118.6215744,,-28.14664783,-17.92735053
,119.6802091,,-28.59863158,-17.33825802
,120.0214226,,-29.19093943,-17.23074323
,120.8708421,,-29.4011695,-17.16161742
,121.298998,,-29.56474755,-17.63977778
,121.8062997,,-29.24427981,-17.30873752
,119.6383825,,-29.48419931,-17.13304473
,119.1357001,,-30.35477529,-17.01656154
,116.7269348,,-30.43043596,-16.84333578
,117.1064028,,-31.03207922,-17.06553695
,115.1414399,,-31.15803376,-16.93818556
,114.6463521,,-31.90645009,-16.80811686
,115.8049545,,-32.47877893,-16.70118572
,115.2478649,,-32.75202262,-17.13381838
,115.7581809,,-33.23831568,-17.45500641
,116.6224211,,-33.70900081,-17.61094644
,117.0048006,,-34.0268495,-17.64448482
,116.6757683,,-34.29863848,-17.66251263
,117.4947578,,-34.60902167,-18.01196654
,118.9565667,,-34.84106087,-18.34524957
,119.3609437,,-35.14036725,-18.20317264
,118.0180913,,-35.31094508,-18.77587072
,118.9197468,,-35.64729161,-19.38798972
,118.7196562,,-36.04412568,-19.18893531
,119.5819014,,-36.00269742,-19.55570432
,118.9873295,,-35.75718968,-19.37666193
,119.0853121,,-36.22913702,-18.84557162
,119.3232404,,-36.6008777,-18.91997171
,118.779992,,-36.7200918,-18.61642823
,119.4150751,,-37.46288439,-18.89142432
,120.5457419,,-37.61631066,-19.58086026
,120.292735,,-37.60629648,-19.9624623
,120.8709706,,-37.88268802,-19.68427173
,122.0606401,,-37.93107023,-20.25522356
,121.9278233,,-37.99862224,-20.36625369
,120.8045656,,-38.39904874,-20.5326172
,119.907092,,-38.83584162,-20.04759897
,120.2970555,,-38.82664349,-20.02599421
,120.5828957,,-39.82011864,-20.11079171
,121.5701613,,-40.16810118,-20.00784139
,120.5701681,,-41.00249699,-19.93065354
,122.131424,,-41.13431436,-19.93464337
,123.6079595,,-41.49302431,-20.49048219
,123.875637,,-41.82045002,-20.82800466
,124.423943,,-43.04376155,-20.96107753
,125.1381742,,-43.74588569,-20.80739722
,126.9040043,,-43.83320379,-20.81089435
,128.2373329,,-44.40640579,-20.3362338
,129.6539902,,-45.37099282,-20.85254168
,130.8872417,,-45.89439831,-21.11927672
,132.0327003,,-46.97355214,-21.26571503
,133.2503895,,-47.57499253,-21.40225006
,134.8536627,,-47.71588705,-21.02564055
,136.6152038,,-47.89838159,-20.93812502
,137.4835367,,-48.41158911,-20.84874008
,138.3106324,,-49.03810848,-21.18845466
,139.8175439,,-49.31767157,-21.08553635
,140.8972521,,-49.77482991,-21.35061511
,142.525908,,-49.92922353,-21.35360044
,143.312194,,-50.16373724,-21.74463424
,145.0800804,,-50.55742129,-21.79969187
,146.0495818,,-51.27279734,-21.48501286
,146.7780958,,-52.08771845,-21.96473455
,148.428565,,-52.03687716,-21.66940138
,149.707847,,-53.15741364,-21.33912427
,151.5630633,,-53.93766282,-21.07073767
,151.892569,,-54.60970121,-20.70109275
,152.8172755,,-55.46365041,-20.28298543
,151.0934838,,-56.44762923,-20.62630816
,152.5128429,,-57.15085023,-20.68138632
,154.0875019,,-57.48690779,-20.82713487
,153.2123827,,-58.04269903,-20.66925042
,154.6241726,,-58.51057177,-20.59242424
,155.2612285,,-58.3904522,-20.18808336
,157.5191142,,-58.49463431,-20.22942119
,159.1553333,,-59.21731892,-20.60437881
,160.7332122,,-60.23456355,-20.35507153
,161.3598839,,-60.84937907,-20.25960883
,162.6383563,,-60.54759965,-20.19278205
,163.8738259,,-61.19797836,-20.43646261
,164.1616738,,-61.42900706,-20.48255703
,165.8025126,,-61.65777525,-20.57692942
,165.9124928,,-62.05461465,-19.89800296
,168.1473631,,-62.58167676,-20.1277482
,169.8333395,,-62.75493286,-20.52604785
,170.6267501,,-63.0143577,-20.70586702
,170.8487463,,-62.48381503,-20.79838516
,171.2363467,,-62.65985847,-21.00154816
,172.6484929,,-63.0228448,-20.98417334
,174.1792238,,-62.86894952,-21.15510111
,175.0984279,,-62.77087062,-21.58981363
,176.4487122,,-63.11225815,-21.47569292
,178.2389719,,-63.20159079,-21.44431638
,180.2446573,,-63.18857243,-21.37974768
,181.8585562,,-63.25640633,-21.11779834
,182.9316637,,-63.23270631,-20.97393088
,184.2735025,,-63.23126637,-21.15346154
,184.5233705,,-63.23213951,-21.44967304
,184.7872244,,-63.55285111,-21.71462509
,183.7864131,,-63.94156095,-22.08546156
,184.5523888,,-64.00516913,-21.81229378
,184.7421376,,-64.27859908,-21.79469429
,185.9541403,,-64.20245651,-21.80958578
,186.5757275,,-63.9440805,-21.93494216
,187.1856112,,-64.07984824,-21.42848796
,185.911862,,-64.31952976,-21.90727735
,188.8956562,,-63.87356048,-21.94579957
,190.3907418,,-63.47413903,-22.10997765
,194.0362302,,-63.8061084,-22.20554054
,195.0041083,,-63.00073062,-22.39106046
,198.2754346,,-62.79265584,-22.60510621
,198.9193356,,-62.05953373,-22.5402965
,199.1039265,,-61.55679562,-22.88771513
,201.2236053,,-61.0119001,-23.10090762
,,,-60.48245004,-23.04982621
,,,-60.36327804,-22.92352158
,,,-59.57485576,-23.20218782
,,,-59.35121917,-23.62046975
,,,-59.07340223,-23.65770036
,,,-58.91350521,-23.85721255
,,,-58.4296427,-23.93122755
,,,-58.02394112,-23.83179621
,,,-57.70637105,-23.48717395
,,,-57.7167538,-23.80603129
,,,-57.67526888,-23.45163946
,,,-57.27470033,-23.60023127
,,,-56.61105162,-24.00699421
,,,-56.2621664,-24.03712805
,,,-55.76604499,-24.14672222
,,,-55.51045636,-24.14053624
,,,-55.48588007,-24.06065273
,,,-55.24482319,-23.80211615
,,,-54.71035714,-24.13238355
,,,-54.9086026,-23.85611847
,,,-54.66377852,-23.9791568
,,,-54.47467709,-24.03459145
,,,-54.14226179,-24.29176008
,,,-53.70106958,-24.37385976
,,,-52.80544551,-24.01447329
,,,-52.20397806,-24.29199878
,,,-51.34537506,-24.17092649
,,,-51.63304056,-23.82389293
,,,-51.10374643,-23.0420496
,,,-50.71500236,-22.64292508
,,,-49.72738463,-22.23828565
,,,-48.98233629,-22.21052255
,,,-48.63498044,-22.40641941
,,,-48.14098285,-22.66239474
,,,-47.30176069,-22.80394186
,,,-47.21745696,-22.71142706
,,,-46.46360129,-22.63593453
,,,-45.31728605,-22.28278682
,,,-44.53528674,-22.15134308
,,,-44.44215476,-21.92362521
,,,-43.5067359,-21.68407842
,,,-43.11431485,-21.6419557
,,,-42.60223145,-21.54609593
,,,-42.37037182,-20.87337388
,,,-42.23554727,-20.71216276
,,,-42.36339563,-20.6484581
,,,-41.44726935,-20.34667319
,,,-41.17614333,-20.00311279
,,,-40.71416956,-19.73980488
,,,-40.34347432,-20.26950465
,,,-39.60315867,-20.49232641
,,,-38.62841785,-20.90501335
,,,-37.96313923,-20.80043268
,,,-37.19707701,-20.97736918
,,,-36.2214498,-20.86798542
,,,-35.64174501,-20.55518926
,,,-34.99637649,-20.7078166
,,,-34.85384269,-20.69901653
,,,-34.25427905,-20.14036708
,,,-33.90083982,-20.28872149
,,,-33.46661863,-19.94047219
,,,-33.07028162,-20.00215002
,,,-32.31628068,-20.38738643
,,,-32.06258571,-20.17175799
,,,-31.86821818,-20.43694339
,,,-31.26103084,-19.61465264
,,,-31.01491811,-19.51359359
,,,-30.70431826,-19.22686397
,,,-29.92693794,-19.05181997
,,,-29.68254511,-19.28038059
,,,-29.18782784,-18.69333086
,,,-29.07133471,-18.16332875
,,,-28.83397879,-17.8777722
,,,-28.35178723,-17.79193593
,,,-28.02210798,-17.44972139
,,,-28.10346249,-17.15566776
,,,-27.97171959,-16.9988127
,,,-27.68375034,-17.16503337
,,,-27.98774373,-17.45337883
,,,-27.89235628,-16.90964825
,,,-27.93074081,-17.00314833
,,,-27.81064207,-17.01586386
,,,-28.223139,-17.23383676
,,,-27.96791599,-16.83263232
,,,-27.86798208,-16.59694928
,,,-27.44477396,-16.88871393
,,,-27.62788692,-16.8069795
,,,-27.11150877,-17.44673678
,,,-27.18241408,-17.39846861
,,,-27.32768831,-17.15808935
,,,-27.21618711,-17.20930753
,,,-27.08438594,-17.13071394
,,,-27.03960144,-16.91817525
,,,-26.66085203,-16.6788099
,,,-25.177202,-16.73377062
,,,-25.58852435,-16.34889886
,,,-25.58727432,-16.4498784
,,,-26.49105527,-16.32312738
,,,-26.77753342,-15.64233572
,,,-27.37755604,-15.41821755
,,,-27.52797572,-15.77807988
,,,-25.76312898,-15.61070611
,,,-26.20117228,-15.10090416
,,,-25.56053142,-14.72626185
,,,-23.85724128,-14.32560477
,,,-24.32133944,-14.03095436
,,,-22.67357801,-14.00960733
,,,-22.23735823,-13.96662151
,,,-20.7890144,-13.61137783
,,,-20.39593364,-13.04288065
,,,-19.25168187,-12.81709492
,,,-18.9144052,-12.39207596
,,,-19.15478412,-11.95532337
,,,-18.89693515,-12.32531221
,,,-17.75007887,-12.05829311
,,,-17.09071355,-11.92782326
,,,-16.7935464,-11.84096317
,,,-16.96402511,-11.82148357
,,,-16.81478099,-11.54441142
,,,-16.2997893,-11.33207661
,,,-15.65125313,-11.24031974
,,,-15.68500077,-10.95189864
,,,-15.52175012,-10.33419769
,,,-15.82391407,-10.2497495
,,,-15.94526519,-10.56258384
,,,-15.86272928,-9.802555632
,,,-15.64481949,-9.947544575
,,,-14.9786789,-9.766013027
,,,-14.77654348,-9.750922976
,,,-14.81130881,-9.511679401
,,,-14.53808715,-9.541492076
,,,-14.68938615,-9.457786313
,,,-14.76085314,-9.810982192
,,,-14.54381913,-9.566388094
,,,-14.59556333,-9.375541828
,,,-14.05779442,-9.230049678
,,,-14.28220257,-9.158532613
,,,-14.38964346,-8.995594083
,,,-14.20136539,-9.311046212
,,,-13.90746779,-9.389879787
,,,-13.97526056,-9.245736654
,,,-13.22055157,-8.832823016
,,,-13.15846937,-8.861645299
,,,-13.44136994,-9.229763486
,,,-13.25920928,-9.641921334
,,,-12.94317272,-9.289477658
,,,-13.35831718,-9.185369617
,,,-13.2831876,-9.584842407
,,,-12.73416391,-9.422514518
,,,-12.67202134,-9.131749304
,,,-12.55178579,-9.3037302
,,,-12.64788182,-8.92017976
,,,-12.68126906,-9.029169608
,,,-12.78352547,-8.848283673
,,,-12.95274187,-9.065303218
,,,-13.43821809,-9.061538448
,,,-13.55931494,-8.347579325
,,,-13.62710095,-8.021538311
,,,-13.11594105,-8.090032482
,,,-12.94562244,-7.963926237
,,,-13.24237695,-7.918378894
,,,-13.11834537,-7.636447825
,,,-13.14353634,-7.442343181
,,,-12.63954603,-7.797955837
,,,-12.31848553,-7.157504603
,,,-12.60744523,-7.30976888
,,,-11.04280154,-7.118789208
,,,-12.11109146,-6.672327859
,,,-13.46488746,-7.171061757
,,,-11.6688089,-7.060369141
,,,-11.18128837,-7.404729924
,,,-9.335897608,-7.62209909
,,,-8.745912289,-7.419633777
,,,-7.38749096,-7.314351516
,,,-6.504586262,-7.649053403
,,,-4.936591085,-7.310720946
,,,-3.279847468,-6.751620926
,,,-1.324453443,-7.208804714
,,,1.166106869,-6.571074279
,,,0.682108106,-6.965569091
,,,3.319057835,-6.953996362
,,,5.519723184,-6.703655932
,,,7.400784233,-6.754552919
,,,8.336910958,-6.516486501
,,,9.573798786,-6.23738059
,,,11.58192648,-5.97843987
,,,12.84794452,-5.929317769
,,,15.29365222,-5.764762358
,,,17.36346595,-6.053536027
,,,19.71325912,-5.902777728
,,,20.79953964,-5.870978707
,,,21.27291342,-6.023199834
,,,23.09730034,-5.625921114
,,,24.83587749,-5.531188095
,,,24.98293031,-5.490330035
,,,27.2047464,-5.320772354
,,,28.43590408,-4.843632155
,,,29.94261016,-4.954021855
,,,31.71557086,-4.96378542
,,,33.90744051,-5.292340604
,,,35.01476627,-4.923200604
,,,35.48394428,-4.751196992
,,,37.7887938,-4.891944183
,,,38.35685653,-4.714612348
,,,37.69725777,-4.59075208
,,,40.1375667,-4.119258192
,,,38.67339719,-3.981673072
,,,40.31409008,-3.454140309
,,,41.14237043,-3.544289798
,,,43.197608,-3.474261404
,,,43.90003882,-3.913470289
,,,44.95491583,-4.525785399
,,,44.49792203,-4.175475252
,,,44.28038708,-3.814533644
,,,44.83498372,-4.127908919
,,,46.99850317,-3.69388598
,,,49.70054673,-3.431770041
,,,52.87853317,-3.358885472
,,,54.92030815,-3.739348674
,,,57.40126194,-3.873189095
,,,59.44303041,-3.604434162
,,,62.69718406,-3.641056618
,,,64.72583008,-4.302540341
,,,66.95172898,-4.639929211
,,,69.65498911,-4.547865356
,,,72.2552859,-4.798220144
,,,74.51388025,-4.886865414
,,,76.75534762,-5.361402878
,,,79.58512012,-5.54275424
,,,82.34797112,-5.555873225
,,,84.79503752,-5.471412282
,,,87.93338906,-5.702558066
,,,90.31958898,-5.108590426
,,,92.88812859,-5.061846861
,,,95.36636663,-4.837726897
,,,97.88808765,-4.80990527
,,,100.432667,-5.114036303
,,,102.9776453,-5.806926455
,,,102.8420055,-5.712006328
,,,105.0611159,-5.773620246
,,,107.8381975,-5.704630344
,,,110.0040638,-5.880457223
,,,112.1214343,-6.322715746
,,,115.2129131,-6.174497588
,,,117.4636734,-6.116684621
,,,120.3272369,-6.419474899
,,,123.3214322,-7.222398703
,,,125.9112425,-7.250982731
,,,128.1975825,-7.395532309
,,,130.9278284,-7.783083872
,,,133.4551982,-8.108111282
,,,135.5551615,-7.966160364
,,,137.8102416,-8.129782921
,,,137.6687031,-8.292835642
,,,137.5580887,-8.140690849
,,,137.831767,-8.833766784
,,,137.6745493,-9.492402851
,,,139.2623355,-10.12393836
,,,141.4248777,-10.34005013
,,,143.54369,-10.40134406
,,,145.7902678,-10.90631816
,,,147.6671697,-10.69180135
,,,147.4168785,-10.61643589
,,,149.8083283,-10.45140258
,,,148.6927698,-11.51891264
,,,150.9602927,-11.62191751
,,,151.9036283,-12.64336366
,,,154.473684,-13.29089761
,,,155.2080175,-13.30775967
,,,155.7258814,-13.24656523
,,,156.9440414,-13.4950709
,,,154.9260029,-13.58747131
,,,156.3107691,-14.23556596
,,,154.2584877,-14.48976792
,,,154.6732963,-14.74414931
,,,155.8411872,-15.20553089
,,,156.3395969,-15.6508632
,,,157.0031005,-15.58822236
,,,156.0072589,-15.76719296
,,,158.7295956,-15.45694619
,,,159.068232,-15.46359504
,,,158.9230476,-15.49293256
,,,160.2466401,-15.31043242
,,,161.0434401,-15.7161494
,,,162.2414252,-16.00121904
,,,161.6978495,-15.58397252
,,,162.7203152,-16.0367554
,,,162.0320619,-15.95509992
,,,162.4980379,-15.55486213
,,,162.2388928,-15.9535518
,,,163.2646031,-16.31504384
,,,162.5805596,-16.25807174
,,,162.3085705,-16.79176916
,,,160.6270769,-17.53760405
,,,158.9853259,-17.84275596
,,,156.9834915,-18.32616203
,,,156.9280283,-18.51122765
,,,156.3337184,-18.82065862
,,,154.7747366,-19.19766979
,,,153.0872791,-19.1067887
,,,152.3136169,-18.86649613
,,,150.518912,-19.13017579
,,,148.5590183,-19.11797426
,,,147.7835651,-19.57973965
,,,147.0606486,-19.7165829
,,,145.1273466,-19.71255392
,,,145.1091886,-20.10669325
,,,143.1593576,-20.24336824
,,,140.4592255,-20.48106285
,,,138.6328701,-20.73688485
,,,137.2660502,-20.84263638
,,,135.7785563,-20.54146825
,,,136.3086472,-20.71957769
,,,136.6589497,-21.05407614
,,,134.9969808,-20.96154611
,,,132.4990789,-21.44118153
,,,130.315409,-21.1981514
,,,127.9037612,-21.16599009
,,,125.5467265,-20.60448171
,,,123.3587879,-20.6725706
,,,121.2902879,-21.32788794
,,,118.5181146,-21.30013469
,,,116.6628406,-20.74835968
,,,114.3097974,-20.79353669
,,,111.8882928,-21.04324656
,,,109.2810059,-20.99920727
,,,107.0693556,-21.16429501
,,,104.9591251,-20.72457448
,,,102.4986865,-20.3787243
,,,99.95223486,-20.29718061
,,,96.95462123,-20.87926143
,,,94.17789097,-20.50628296
,,,92.91698799,-21.04540832
,,,90.39890823,-20.9940123
,,,88.39728287,-20.64979288
,,,85.67404586,-20.64472237
,,,83.18455892,-20.28050354
,,,80.84896099,-19.96293261
,,,80.74082193,-19.3704073
,,,78.61147244,-19.23994882
,,,76.27243101,-19.08163251
,,,73.91516907,-19.0128708
,,,71.75615668,-19.13188815
,,,69.11646888,-19.02694776
,,,66.96756046,-18.44463763
,,,64.48176293,-17.95886017
,,,61.8009948,-17.58990899
,,,61.29098449,-17.44329846
,,,60.33917597,-16.69756477
,,,58.06854857,-16.42456942
,,,57.10614132,-16.02398548
,,,55.25744683,-15.96123382
,,,54.49122737,-15.61884855
,,,56.16338489,-15.58475672
,,,58.38302841,-15.29492401
,,,60.11172664,-14.50968037
,,,62.44621159,-13.87555895
,,,62.85495408,-13.46020983
,,,62.05377981,-13.46475153
,,,59.43404185,-13.34490189
,,,59.43007489,-13.10444178
,,,59.99041432,-13.09631605
,,,62.27371585,-13.41540756
,,,62.30009112,-13.42859341
,,,65.17779401,-12.44486818
,,,65.45299535,-12.45686146
,,,65.79464011,-12.08383306
,,,66.91320164,-11.83136613
,,,67.45929872,-11.27306918
,,,67.4350581,-11.36012075
,,,67.87857319,-11.0171046
,,,70.8936582,-11.10780137
,,,71.14898305,-10.59823119
,,,74.16379833,-10.38883068
,,,75.29218838,-8.276046555
,,,75.28586715,-8.060107819
,,,75.45746524,-8.246551261
,,,75.43719313,-8.564498638
,,,77.01580182,-8.655716287
,,,77.64268443,-9.327653001
,,,77.94280401,-9.732578826
,,,78.31751785,-7.764425188
,,,79.06582728,-8.184374956
,,,80.23735811,-8.077444849
,,,80.71189908,-6.234422192
,,,82.0251304,-4.547389263
,,,82.65943486,-4.031636171
,,,83.93433415,-3.738738864
,,,83.8402921,-3.818491787
,,,84.33228359,-3.394432825
,,,84.65817042,-1.047123006
,,,87.26173021,-0.474950725
,,,87.86871884,1.455341592
,,,89.96558371,4.207584551
,,,92.95006522,4.57297457
,,,95.19440118,6.284904365
,,,96.44874873,7.901254406
,,,98.95956727,8.305165692
,,,101.2062343,10.35084911
,,,103.3218092,12.62380392
,,,105.352324,14.17255539
,,,107.3849696,15.76458991
,,,109.4492388,17.6420165
,,,111.6593814,19.86741301
,,,113.8592817,21.64607537
,,,116.4998023,22.73968487
,,,118.8306423,23.04188365
,,,121.3236666,23.20054545
,,,124.0707236,23.50952452
,,,125.6578554,23.78328481
,,,128.2713457,24.36571668
,,,130.4709474,26.06439832
,,,132.5488004,27.52328339
,,,134.7833249,29.35236559
,,,137.0296013,30.80189426
,,,138.8737268,32.46032863
,,,141.1200474,32.8686596
,,,141.8411719,34.63697344
,,,143.9263392,36.27002498
,,,146.1071838,38.50085238
,,,147.7506837,40.58085544
,,,149.7883607,42.2288819
,,,151.7215455,43.8158925
,,,154.4046419,44.23702639
,,,156.6510249,44.5375267
,,,159.0266633,46.19328643
,,,160.413907,46.91396748
,,,162.0935304,48.19060306
,,,164.2760436,48.1195075
,,,166.1426563,49.54919444
,,,167.846426,50.07599614
,,,168.9365673,49.72987368
,,,169.2522507,51.76226119
,,,172.0294928,53.18493098
,,,174.0813823,54.56108362
,,,176.7500629,56.62757408
,,,179.5566417,59.08514082
,,,180.7773008,61.67916325
,,,183.2157973,63.63741752
,,,185.3376084,65.70209552
,,,187.0082544,67.41764766
,,,188.1341554,69.49118275
,,,188.2784786,72.01230258
,,,189.6692938,74.14369681
,,,191.0375877,75.85742932
,,,192.8593302,77.46018768
,,,195.2284311,79.54539343
,,,195.3617566,82.00620002
,,,196.3642467,83.67901255
,,,196.3008466,85.40859329
,,,196.9731846,87.81784704
,,,199.0016318,89.97349476
,,,199.3630256,91.84796538
,,,199.852405,94.07455774
,,,199.9429249,96.17835717
,,,200.7732977,98.44964092
,,,,100.702564
,,,,103.2447688
,,,,105.4386098
,,,,107.8364339
,,,,110.3097286
,,,,112.4479771
,,,,114.9439969
,,,,117.4495305
,,,,119.6812829
,,,,122.2008786
,,,,124.9678172
,,,,124.7621097
,,,,126.8063919
,,,,129.4821161
,,,,131.0011504
,,,,132.9153679
,,,,135.1528437
,,,,136.7933366
,,,,136.8553463
,,,,138.9855658
,,,,141.2255776
,,,,143.8427354
,,,,144.1752409
,,,,146.9273332
,,,,147.1949213
,,,,145.6095104
,,,,145.7675176
,,,,145.7265897
,,,,145.3016257
,,,,145.4966114
,,,,147.1687193
,,,,149.0933374
,,,,151.2850978
,,,,153.406807
,,,,153.6771764
,,,,155.6890741
,,,,156.1859556
,,,,156.6256986
,,,,158.2919078
,,,,158.9477598
,,,,159.73806
,,,,162.1413005
,,,,162.4321929
,,,,162.5392737
,,,,163.2373559
,,,,163.6844622
,,,,164.0183446
,,,,164.4303993
,,,,164.7554377
,,,,165.5771844
,,,,167.9069064
,,,,169.5725675
,,,,171.5997744
,,,,173.5350846
,,,,175.5989083
,,,,176.5615102
,,,,177.4143295
,,,,178.1668984
,,,,178.889071
,,,,179.6290203
,,,,181.2229037
,,,,181.9866824
,,,,181.5225949
,,,,181.6691328
,,,,181.9209722
,,,,181.759771
,,,,181.7113857
,,,,183.5894628
,,,,186.2486017
,,,,187.1869971
,,,,189.0715048
,,,,189.6373021
,,,,191.9589137
,,,,192.860297
,,,,191.4915913
,,,,193.8967368
,,,,194.7599572
,,,,195.1814476
,,,,195.604313
,,,,195.7374767
,,,,195.4344898
,,,,195.8133225
,,,,195.9680235
,,,,196.4071164
,,,,196.5947444
,,,,196.9187593
,,,,196.8866695
,,,,194.1142616
,,,,190.8679345
,,,,191.7280305
,,,,192.5724525
,,,,192.1331691
,,,,192.4383281
,,,,193.0246571
,,,,192.7688564
,,,,192.6885527
,,,,189.9166488
,,,,190.4580431
,,,,190.4310079
,,,,190.1017351
,,,,189.9968118
,,,,190.2790627
,,,,190.9593726
,,,,191.0650159
,,,,190.6573187
,,,,190.7457955
,,,,190.8592441
,,,,190.5096399
,,,,190.6357199
,,,,190.6010098
,,,,190.1567316
,,,,192.6680736
,,,,192.8506692
,,,,192.7160215
,,,,193.5139516
,,,,193.8477131
,,,,193.6318596
,,,,194.6584175
,,,,195.0478727
,,,,195.4037545
,,,,196.4002288
,,,,194.5260212
,,,,196.6512387
,,,,196.6842321
,,,,199.2494444
,,,,201.6759609
