DQN,PPO,A2C,A2C-MLP,A2C-SU
,43.14458525,137.6248595,94.02503467,55.49664222
,42.56440238,135.030283,96.47611823,54.98031683
,42.6092202,133.9895027,98.68939047,55.75422541
,42.7417384,134.0642281,101.056057,55.92177887
,43.88930285,134.6845729,103.5484556,55.95882196
,43.67490853,135.3460838,104.0770259,56.39067697
,44.3956442,134.0443785,106.8033153,56.30064593
,44.41676895,136.5094125,109.1049919,55.99643787
,43.77747523,136.225164,108.8057998,56.40372265
,44.18819724,136.2369043,108.0820611,57.13056558
,44.30445013,136.1473566,107.9584202,57.06793429
,44.70675846,135.519407,110.1680003,57.75966327
,45.83012262,136.7450045,113.5947489,57.53240806
,44.503067,138.7353823,116.7088103,57.72551493
,45.17879843,139.7549608,118.9624686,57.56744745
,44.36049012,141.1057943,118.320911,58.21821734
,42.62389303,139.4776767,117.5875404,57.95826798
,42.50419603,139.3849935,119.8516328,58.50462955
,42.52575793,142.7090943,121.9806079,58.82168606
,42.37314244,142.3402463,121.5964128,58.58879555
,42.46320111,142.0947019,123.6559687,59.55916627
,42.81519376,144.1572937,125.8107834,59.80893096
,43.25091588,145.7467061,127.7118272,59.34663481
,45.17868524,149.3269793,127.4170769,60.17113258
,45.41523266,150.1118508,125.9736699,59.82970496
,45.9145004,152.6630867,125.7732667,60.2786328
,46.58924096,153.2520775,122.7163249,60.33605086
,47.10336719,154.0158384,122.4139526,60.58705151
,47.98164347,155.1757484,122.0375042,59.65027404
,49.9161937,154.456355,122.043817,58.32728426
,51.27241602,152.7689461,121.7103463,56.93304466
,52.42344446,153.4531287,121.9224083,55.84537614
,54.37245477,154.0898312,120.4694161,55.88974269
,55.13807179,154.1227872,119.0091879,55.25083219
,55.8719433,155.1393641,117.1428612,54.35392831
,56.70748403,156.075929,114.6659724,53.90531486
,58.1256467,155.0386243,112.7936495,53.08869167
,56.80649327,156.2460787,110.6390168,51.82424493
,57.97393499,155.4996471,111.7890552,52.68217651
,58.63161114,154.2547072,110.306176,52.56793918
,60.42730167,154.658446,110.4702227,52.48276888
,60.93633707,153.648898,108.8508231,49.4108879
,63.08721068,154.4722221,106.625856,49.24937311
,63.58287917,154.3981742,104.3413551,49.34318128
,65.78789102,153.5252308,102.2657859,48.73013091
,66.58579797,153.8074102,100.1654325,48.28329719
,66.16238076,152.7101176,97.93775623,49.03861245
,66.4500031,151.501752,96.37221668,48.85791228
,68.11470061,150.4167426,94.12562587,47.62258943
,69.60054675,149.6722069,92.25179986,48.43371242
,70.30258129,148.5755739,89.29300173,49.65350289
,71.23706702,147.3030837,87.89479798,52.23987783
,71.70729427,146.7184166,86.01061063,52.41488877
,71.38789558,146.8541469,87.87533732,49.88822759
,72.23541294,147.1161851,87.51717957,51.1888663
,73.28623232,147.0304312,85.36761987,50.2443461
,71.73840112,146.0403876,83.11019365,50.96706422
,71.82125462,144.7974112,81.45953558,52.85017695
,69.48472026,143.838458,81.86341828,53.58381174
,68.04433158,143.2124611,81.88649837,54.57981004
,66.88580942,142.8058132,80.49596507,56.46877601
,65.45525136,141.8371896,78.70280659,56.99770169
,65.07100291,140.5565997,76.51894381,58.56951346
,63.78586697,139.2358647,74.6601601,60.30729775
,63.2780565,138.1766125,74.27843606,62.06307504
,63.11270259,137.0856228,74.50821224,63.06676303
,63.55663767,136.2365194,75.98680231,64.91072155
,63.32086755,135.2175578,74.86818856,66.83284274
,65.41866405,133.9155791,72.90441993,68.3913092
,64.22960181,135.0844179,70.4326481,70.31765372
,62.36494728,136.4048991,68.11668993,70.8379067
,64.58318217,135.877216,70.47783497,72.35821061
,64.60828582,134.7459722,68.10716652,73.48426437
,65.88326173,133.9805952,66.05654119,74.90438423
,66.53695502,131.9623161,63.87091793,74.44030541
,69.12173168,131.1343656,64.89789211,74.95050277
,68.055926,131.6514807,63.13474164,76.71896547
,65.69281813,129.2149666,61.27601086,77.23003253
,66.05845486,127.8915521,61.04694171,78.12988041
,65.13145885,125.4721021,58.90213967,77.44229015
,64.2607779,123.7039756,59.20392731,79.27947985
,63.30467601,121.9186281,57.93558795,79.71906564
,63.84040103,120.6433465,57.21725001,77.77659785
,64.13412711,119.3427792,56.51088202,76.94782924
,63.29175652,119.1716133,59.26978519,76.78678399
,64.69643929,117.8708238,59.74308512,77.10060979
,64.62481473,117.1131439,57.79101789,78.54505038
,64.65901241,115.6200436,58.11596553,78.89119352
,66.45188222,114.191218,55.98846964,80.6076224
,67.17040955,112.398351,54.8407549,81.49558938
,67.77362857,110.4466254,53.55611528,80.90223859
,68.68943446,108.4099439,51.5764212,82.31164205
,71.18984923,107.9938483,49.90363922,84.08794856
,72.48278679,108.9277914,48.13848705,86.72016955
,73.49992627,108.8300779,46.12231955,88.7815946
,74.23496393,110.1071783,45.22106617,90.65827217
,75.25561367,108.516717,43.5026834,92.7214322
,75.70669859,106.3189923,42.05354629,93.58835713
,75.95879221,106.5552862,39.80031686,95.38054254
,76.65599998,107.8841522,38.65432286,97.1790182
,77.77567815,107.3501991,38.86854633,97.84747446
,78.5588669,109.4221934,38.13027483,100.5975572
,79.12515926,109.0720606,35.74880159,102.5026675
,79.91441699,109.6420523,33.44275798,103.9800222
,81.47938414,109.1977312,31.52482819,105.2153322
,82.64990554,106.9012563,31.90066162,106.2871755
,82.96875213,108.3357121,29.28814803,108.0098017
,84.67379416,106.6319832,27.42330179,109.9767978
,84.8819159,107.1585238,28.34461774,111.3496597
,86.07564582,107.8820225,29.44848233,112.7304332
,86.87215372,108.8083805,29.864585,114.4740983
,86.97840369,109.5175566,29.71065493,115.8526794
,86.60227461,107.3669106,27.296686,117.4548823
,88.44776905,107.8185521,25.01694637,118.997163
,86.70745375,106.1549916,24.77573283,120.5381763
,88.82876403,107.2860679,25.6139256,121.6543333
,90.67107602,109.1169086,26.58253671,123.0639877
,90.99776678,108.6519785,24.93377289,124.1007511
,91.41596134,107.2491124,22.76918775,125.2655246
,91.18009351,107.2046259,23.40901128,126.425661
,91.35347371,106.8793814,21.42731206,126.9577912
,91.44968447,108.197521,19.67045403,127.8963978
,92.45798641,108.3566045,17.71203897,127.9782853
,91.56239212,108.3753636,18.13774597,128.5496067
,92.6301934,108.7570795,17.75390814,129.1126207
,93.29904606,108.9244457,17.70858042,129.3341349
,93.35476869,108.6133024,18.60992816,130.164104
,93.25369276,108.6168787,19.29771636,130.6175517
,94.00967534,108.061531,19.09604526,130.9302413
,93.81110741,108.5935338,18.90198474,131.2879941
,93.64123059,110.3532332,18.68074521,131.8166413
,95.42464461,110.2910876,18.72795435,132.1647955
,94.82930992,110.508551,19.82859676,131.6982738
,95.44710903,111.118956,20.04443993,132.0383066
,95.75857369,111.350659,19.58324806,131.6523938
,94.55988543,111.609275,20.07466646,131.95378
,94.4653055,112.5614785,19.94573807,131.8247348
,95.76616726,112.7971488,20.48802001,131.4297546
,94.74838742,114.1307581,20.27204049,130.0258939
,94.56981489,115.3908087,20.13992367,130.1746498
,93.4555225,116.6705214,20.43633191,129.1000868
,93.96494098,117.8529919,19.87857259,130.5986334
,92.55662672,117.7208945,19.82686636,129.8768909
,92.43694412,117.8315271,20.03322509,129.138296
,92.494874,118.3273836,19.61912166,128.6149436
,92.94439759,118.8116865,19.60306046,129.0065477
,92.78311456,120.4058613,19.43740153,128.1803082
,92.681899,122.138253,19.17342187,129.8295987
,91.62211593,123.6062442,19.27220318,130.6495389
,90.64238227,124.7190427,19.13497326,130.5047856
,91.70250028,126.5913907,19.97592044,129.660647
,90.83657553,127.5686318,19.44462129,128.9342585
,89.96194873,127.4837808,19.83292428,128.7164861
,90.28364029,127.3177685,18.81049781,130.5079462
,90.20796672,126.4682227,16.89389168,129.9084599
,89.51576307,126.6514511,17.2684532,131.8745354
,91.46156393,127.028226,17.24014189,132.0183974
,91.28434942,128.665087,17.73415662,131.9159129
,93.41365538,129.4265163,18.04608419,132.6274321
,94.6296723,131.0121823,16.31568225,133.0130034
,94.42081925,132.033032,15.9655576,132.057104
,96.6352377,132.3720779,15.88234557,134.0646298
,97.03155311,134.1153396,16.14599694,133.795969
,97.38024608,136.1156825,16.10614529,133.4630116
,96.48812793,137.4397637,14.06015375,131.562096
,98.30172894,139.3264212,11.78336383,131.7368396
,97.94730028,140.2803679,10.30305761,131.4239161
,97.6949481,142.0721652,9.508598074,130.8056665
,96.89208708,144.7355936,9.488431536,130.520292
,98.65692264,145.642475,9.666536695,129.9011081
,100.0359327,147.1842347,9.790073545,128.0211166
,100.1418897,149.5783994,8.254244383,128.478514
,100.7081483,151.6308937,8.851378559,128.324742
,100.3308883,153.8140527,8.663672304,127.4431729
,100.6354289,155.3346753,8.330028099,127.3368025
,99.28220224,156.8782053,5.855665942,127.8064419
,99.42503504,157.8495518,5.756215054,127.7365646
,101.7413211,160.3338843,5.771799957,127.7848199
,100.9104754,162.8755133,3.749929898,127.5533144
,102.852633,165.9701995,3.676907428,128.8778439
,103.741169,169.0284431,1.997630064,128.6367826
,105.3129453,170.5223076,1.529294897,128.9520238
,105.5084673,171.707225,0.476998778,130.5612353
,105.0191707,174.5581661,-1.180886253,132.0098085
,107.387394,176.6243816,-3.297146307,131.6004701
,106.8872474,178.0482499,-5.515430575,132.1216637
,107.4785106,179.6158227,-5.206505789,130.2426834
,107.9237604,180.4384443,-7.640272414,130.4622388
,106.2989399,181.7072511,-7.385011874,130.734354
,106.5261582,183.6211304,-7.229447195,128.9630124
,107.2864676,185.3309535,-7.491174993,131.1617004
,108.1635373,186.2439346,-7.308960175,129.1247288
,108.0835901,188.3817927,-7.705846203,128.6892289
,109.3823706,187.8215713,-8.012285593,129.0912395
,108.2673635,187.5936752,-8.25355835,129.5294936
,109.8094611,188.0612219,-8.082586351,128.9480171
,111.4397181,188.9912022,-8.808546091,129.1195944
,112.7955668,190.0878177,-9.608019267,129.7325213
,113.5254649,189.967546,-9.863462594,129.2794532
,114.3548662,190.1723249,-11.26294154,130.030498
,115.2947956,191.088481,-11.24767161,128.8327655
,116.7533493,190.2788508,-12.45249443,127.4462652
,116.8020113,190.8844433,-12.19508921,127.9801412
,115.9543214,191.3667798,-12.41964281,129.1090246
,114.8654866,191.6363631,-12.49317538,129.4689337
,115.9566956,192.5544111,-12.42030865,130.7476345
,115.9934358,191.948314,-12.44097286,131.7084007
,115.2697356,192.2530766,-13.60245717,129.6943096
,115.3577735,191.6012188,-13.193075,129.6671814
,114.640936,190.875296,-12.75451473,129.276761
,113.4949078,189.6593749,-11.32725467,127.8249719
,115.0978622,188.8887483,-11.90988749,127.9597744
,114.5495814,189.2549936,-11.97243146,128.9437964
,115.921706,189.5918422,-10.13987313,129.7301785
,118.7401736,189.942243,-10.13672162,129.3247085
,119.275041,188.9520568,-7.95243236,128.6899131
,120.9661649,188.4865185,-5.828238511,128.1179308
,122.8027255,188.6874815,-3.881116467,127.4324248
,124.5259005,189.6057893,-1.546448677,125.5489921
,126.6441801,189.9487973,0.171387402,125.9623155
,127.7944351,191.1375133,2.121478426,124.9964829
,127.7712853,190.9476639,4.322757876,125.2088745
,128.2870841,190.6519571,6.545180658,125.4858585
,129.3082972,189.4136154,9.072508402,125.8665731
,129.9326272,187.8570474,11.6926151,124.9430024
,130.4566285,186.4298591,13.85343573,124.4969493
,131.6716301,186.6895378,16.31972741,123.6429654
,132.8513376,185.6192375,18.73429028,124.1874964
,133.7955814,184.7585954,21.08456792,125.2687281
,134.4743737,185.1680912,24.26090335,124.9394728
,136.0033965,185.2296242,26.71052607,124.5324457
,135.7042214,184.9453506,28.91958582,124.5914234
,137.0693868,184.7554322,31.25879373,124.8047894
,137.856731,182.950526,33.4022952,124.7165061
,139.003263,182.8085797,36.0292271,124.931258
,141.7168643,180.9751727,38.30170864,124.0939929
,142.8167466,180.1038213,41.15624303,122.9922407
,142.9236204,179.5309368,43.83132248,122.3836777
,144.0003604,179.6990817,46.1885795,121.8398832
,145.9189248,178.586863,48.49391043,120.9854863
,147.3013903,176.9712028,51.18673927,120.2174076
,148.3944502,176.7761512,54.09421178,119.3597441
,149.1905385,175.9758926,56.98992483,119.0218156
,150.5425212,174.9023882,59.90762188,118.050776
,150.1573834,174.5270338,62.99634249,116.3178264
,150.4631276,173.085009,65.44645013,115.1799398
,151.8212917,171.6392163,68.30137002,113.8565351
,153.1491262,170.2071662,70.87042213,111.5329527
,154.1561643,169.2689378,71.39059637,110.1091255
,155.4364831,167.876554,74.10135644,108.5614259
,155.1717482,166.3837858,76.7813385,107.4375016
,153.7020293,165.3752423,79.69888702,105.8552024
,155.2482014,165.2792872,82.33746308,104.2490042
,156.2249942,164.2356589,84.61403999,103.1327725
,157.2626639,163.6956796,87.21908641,102.0574635
,158.5911119,162.6556982,90.11083127,99.41364523
,157.2161822,162.4121961,92.30763194,97.35488616
,158.251775,160.8601596,94.29542234,95.47021897
,159.6556415,161.0917802,96.80641199,93.99010402
,159.7964909,159.6464222,98.9088063,92.82740873
,161.5575144,159.7685415,101.5373281,91.44889938
,162.7343175,160.9687745,103.9597686,88.95164318
,163.6664416,160.2739104,106.1946406,87.57023846
,165.2578273,158.8664241,108.3789326,86.15219285
,168.094365,159.2071131,110.8987783,86.45159794
,169.4664688,157.9579301,113.6455699,85.28476525
,170.74638,156.6411691,115.4405035,83.4983382
,169.4484844,155.2880595,117.9528377,82.16436877
,168.782003,153.6486268,120.264755,81.12753721
,169.8171358,153.6186947,123.1763048,79.85991268
,169.199774,152.5808728,125.5213708,79.76081736
,167.7190295,151.1318638,127.7943539,77.46455734
,168.5530894,150.2850221,129.8355707,76.67524326
,167.2465438,149.9282651,132.4717445,76.97473548
,167.2715491,150.5472313,135.2979285,76.46269309
,168.4027236,151.6337263,138.2313466,77.13472736
,166.8383506,152.106191,141.002289,76.99476305
,168.031867,152.6356932,143.4675893,76.59076831
,168.3195692,151.226762,146.4295211,76.17168301
,169.416559,149.9382173,146.6158958,75.43552856
,169.8703655,148.7351129,146.0825499,73.76913129
,169.006745,149.9673659,148.5556961,72.52444715
,168.3506914,151.3008449,150.9772098,71.99310758
,169.4827396,150.1860794,153.5471977,71.07724432
,168.8543758,151.0073353,156.0672572,71.40985169
,168.5168572,152.1252915,158.2289975,70.42113414
,169.354046,151.6855511,160.9311404,70.84668071
,169.4025635,153.0108574,163.5493067,71.1149778
,171.272957,153.0976419,165.9586085,70.34736002
,172.4181559,154.0082034,168.1137063,72.23317779
,173.0830855,154.9347926,167.7037283,71.53971169
,173.0641492,155.1743638,170.3584398,72.85912413
,173.1759464,154.913794,172.7399251,72.59497685
,173.3938919,155.746223,175.2238867,72.0135635
,176.0425096,155.4046928,177.6454644,72.02247152
,175.7330078,156.4398719,180.1850609,73.06213685
,174.2687544,157.1883734,182.5195954,72.78640856
,174.9822006,156.563056,184.4354816,72.81786852
,176.2210752,155.6772136,187.2266521,73.91483819
,176.7272193,156.8403547,189.5539025,70.67795141
,176.5021401,157.3620212,191.3606575,73.61355519
,176.3850157,158.615387,193.6228714,74.99792489
,176.6660626,157.9252085,195.4662528,74.42875786
,178.1426983,156.9997953,198.0873153,73.24694707
,179.1121251,158.1178686,200.0996354,74.15077093
,178.7915354,159.1669104,,73.80609023
,179.674509,160.1720721,,72.40623146
,180.2784327,160.0891518,,75.07059168
,180.985448,160.0746838,,75.95495402
,181.5204692,159.8206682,,77.02879135
,183.2989426,159.8308235,,78.75752651
,180.0625687,160.7972073,,79.38076513
,181.29759,161.7627257,,79.06919451
,180.9452184,161.794945,,77.96122546
,180.1233496,161.3246296,,79.09621014
,179.1525353,162.4111458,,80.49032894
,177.9174982,162.4797272,,81.27709609
,175.2875338,162.4228802,,82.02003209
,175.0803224,162.7112799,,83.78358085
,174.058938,163.3294226,,83.06825454
,173.4363321,163.36224,,83.64267947
,174.6067697,163.182934,,82.58198054
,173.927396,161.6517006,,82.33730689
,173.2886253,162.6763274,,81.83191254
,172.7320556,162.3127255,,82.12768122
,173.1214683,163.3428121,,82.63475863
,172.8949437,163.1593726,,83.09044967
,172.4316084,163.6254121,,82.07223114
,170.5959082,163.4382625,,80.90140061
,169.8002628,162.7795029,,81.0848988
,169.4969506,162.1333613,,80.97879073
,166.898665,161.0484512,,80.25064849
,164.9416719,160.4306818,,80.30601663
,165.0326254,161.3007319,,80.25242026
,162.4572901,160.2801761,,80.42318439
,161.352177,161.2064122,,80.98081584
,160.7449048,161.0040535,,82.15475052
,160.1078314,160.3909412,,83.29077542
,159.7534418,159.0499778,,84.43610533
,159.0372781,158.8464364,,85.49667041
,158.5524677,159.8519086,,86.3968617
,157.0370127,158.7611072,,87.61316252
,157.3663164,159.84288,,88.73417928
,156.8787303,160.1818785,,89.63122503
,156.6748593,160.1395795,,91.66854507
,154.6906182,160.0891482,,92.90378206
,153.8797984,161.4531797,,94.42231672
,150.6906019,162.1923412,,95.47567965
,149.9521211,162.9592041,,96.87366962
,148.9689879,164.4881247,,98.07149839
,148.526179,166.0913933,,98.95641053
,150.2341916,166.9101761,,100.5527976
,147.1705458,167.9925953,,101.832217
,146.7457646,169.8013052,,103.2660584
,146.1776925,170.8399598,,104.7126013
,145.3583771,172.4048935,,106.0599078
,144.6482512,173.5238203,,107.107481
,144.3443604,175.0694625,,108.2299281
,143.9114189,175.4823602,,109.5654585
,144.5640336,175.8054516,,111.7576835
,143.6582195,175.8964384,,112.7834703
,141.9663422,175.7609011,,114.0285419
,139.0885439,176.4153623,,115.1951263
,138.7015551,177.9561551,,117.6786732
,138.2641908,177.9077207,,118.6371711
,138.0635155,179.3645599,,119.9570668
,138.0583202,180.7268362,,122.0210191
,140.3442745,181.7060263,,121.7580646
,142.235521,182.6650836,,123.4940794
,142.202399,183.6753462,,123.8764846
,143.6968067,184.4600405,,125.2616052
,144.8028092,185.7407781,,127.1133149
,144.5566497,186.991726,,127.7603998
,146.7703233,187.4204309,,126.8041406
,146.3787218,187.8167217,,126.8252092
,146.0047375,187.5907513,,125.2559267
,145.9563697,188.6506399,,122.8653727
,145.6532346,188.4897948,,120.8464825
,146.1163572,189.875847,,119.8249757
,143.8189534,191.2760771,,117.8879517
,142.9893164,192.4128436,,117.694748
,142.5989394,192.0898958,,116.6157943
,142.3302723,192.3066183,,115.9725138
,140.6243117,192.2765552,,114.5001799
,138.6391425,192.5369084,,112.3305071
,138.6983576,193.0925304,,110.7497345
,138.5722049,194.016258,,110.2590116
,137.8899996,194.1498887,,108.7316283
,135.1675449,195.5231654,,107.0508171
,134.7795016,195.6293236,,104.4509736
,134.5059241,196.2081157,,103.1464839
,134.1953236,197.6199094,,102.377308
,133.1561517,197.1892055,,101.2339646
,129.8069786,198.8570769,,99.3925318
,128.031046,200.7128478,,97.05163935
,125.9476754,,,94.83497546
,126.5882587,,,92.85861088
,125.2609635,,,91.40727191
,124.4654921,,,88.93218705
,123.9859144,,,89.63261818
,123.6355388,,,87.40766665
,120.3410847,,,85.08778721
,118.3021243,,,83.07619731
,116.4731836,,,82.31093034
,116.2917512,,,80.54223136
,116.1242275,,,79.19968511
,115.4865065,,,78.94458635
,115.1132542,,,77.34969405
,114.9603778,,,76.40144419
,114.8562263,,,75.60771565
,114.7198973,,,74.74078803
,116.0352615,,,73.40733409
,115.4813528,,,72.58256562
,115.0591379,,,72.52605087
,115.3019617,,,72.90402426
,114.2327471,,,71.66233866
,113.2270954,,,71.256337
,114.2649284,,,70.90400817
,112.6897735,,,71.82136382
,111.4361355,,,73.140157
,110.770443,,,73.67719424
,109.3129758,,,73.16889459
,108.4144121,,,73.02225517
,107.4200783,,,73.85599818
,106.6908585,,,75.01466888
,105.2760631,,,75.21233331
,103.8450347,,,76.08473336
,103.2876531,,,76.21658135
,103.6187496,,,76.84416832
,102.6296838,,,76.86565492
,101.9588726,,,77.0971311
,103.2674375,,,77.93634251
,104.3275493,,,77.91228906
,103.0340266,,,78.30735431
,104.7232955,,,78.59671319
,104.6838644,,,78.94618586
,103.915679,,,78.74689008
,103.0892349,,,78.69493431
,102.4050166,,,78.48933731
,101.9055327,,,78.32894924
,100.8793119,,,78.25782865
,100.676543,,,78.1455945
,99.44244355,,,77.99381657
,99.13998762,,,78.05313683
,98.8135811,,,77.63457607
,99.81926468,,,77.20753306
,99.88457545,,,77.22756095
,101.4120989,,,76.83428457
,101.0963533,,,76.40000461
,101.7407988,,,76.19195364
,100.9047726,,,76.45860338
,99.91891923,,,75.99158575
,101.9426976,,,75.85636507
,100.875101,,,75.69354876
,100.0489372,,,75.30387943
,99.29762753,,,75.10474392
,101.4300304,,,75.06247871
,101.3981677,,,75.39075519
,99.9817492,,,75.27331793
,99.14977022,,,73.65977207
,98.8500575,,,74.27773092
,99.0570197,,,73.98971249
,101.0367173,,,73.94516663
,100.3809784,,,72.83900971
,99.63524367,,,73.28961618
,98.75972287,,,73.07476824
,98.17367597,,,72.85163818
,97.41036264,,,74.76032631
,98.01935041,,,73.36266077
,98.56512909,,,73.62735763
,97.61908842,,,73.30631484
,97.73624253,,,72.20704271
,97.34053339,,,73.35728881
,96.48005281,,,73.89669861
,95.28872717,,,75.32223821
,94.07291836,,,76.94674127
,95.10389524,,,78.66336635
,94.12467874,,,79.60457292
,93.58927698,,,81.92825276
,94.93500088,,,84.77415149
,95.66562807,,,85.16794481
,97.29877451,,,87.70117719
,96.84511121,,,90.07586279
,98.18895915,,,92.24873655
,101.0109952,,,93.79913288
,102.4802711,,,95.75625627
,102.8192943,,,96.64921244
,103.6371073,,,99.05703487
,106.8286767,,,100.1784499
,106.8354275,,,101.5715925
,107.0431743,,,104.0916596
,107.345753,,,106.5556073
,108.4073798,,,109.0170461
,111.8157128,,,109.593243
,113.242009,,,111.9144812
,115.7007166,,,112.1940107
,117.0464028,,,113.5172446
,118.2978331,,,114.9977105
,119.2511321,,,117.8356518
,119.8023731,,,120.2256826
,120.270265,,,122.5222238
,122.6737026,,,124.0846187
,124.3858426,,,125.2084355
,124.626776,,,126.6404808
,123.981267,,,129.1390839
,122.953715,,,129.4239458
,122.589535,,,130.3675558
,123.5810124,,,130.946838
,121.4838348,,,131.4271974
,121.9986404,,,131.5056748
,121.8028396,,,132.0213518
,122.2538306,,,131.3321691
,123.4099756,,,131.5350477
,123.9774342,,,131.6755945
,124.4233228,,,130.5111701
,126.3270182,,,131.5235367
,127.9805089,,,133.1420493
,129.1692736,,,132.1942085
,129.2221485,,,131.8292765
,131.3877313,,,130.8914992
,132.4165095,,,130.7476328
,133.6829203,,,131.8535088
,135.5110365,,,131.7214483
,136.6708338,,,131.9698622
,137.1828121,,,132.2709723
,138.142321,,,132.0417421
,139.4546025,,,132.6346467
,140.6665526,,,133.9957465
,140.4401873,,,133.5037756
,141.736076,,,132.4303416
,142.3929015,,,131.2234279
,143.8830002,,,130.6693205
,144.7285766,,,130.9008925
,146.102635,,,130.888663
,146.8685474,,,130.8163225
,147.4690393,,,131.1496077
,148.79999,,,130.8916481
,150.2194376,,,130.8506199
,151.5749664,,,130.9561341
,152.7370934,,,131.3077743
,154.1124986,,,131.5770312
,155.7511868,,,131.6819971
,156.3411998,,,132.7679942
,157.1737319,,,132.2401892
,157.6986718,,,132.370528
,158.9670462,,,132.740127
,159.9128994,,,132.2702096
,161.0511749,,,132.6887696
,162.1243115,,,133.0202928
,162.1309061,,,133.1759849
,163.6111547,,,132.7447965
,164.9157411,,,132.9513568
,165.6532978,,,132.7855051
,166.9206427,,,132.4663312
,168.2217955,,,132.2093514
,169.6842315,,,131.7708203
,170.8115361,,,131.3285833
,171.1873419,,,131.3091202
,173.0777746,,,131.1093448
,174.5698661,,,131.5969938
,175.7117036,,,131.532429
,175.8978108,,,131.6047392
,174.5221058,,,131.8269551
,175.5058455,,,131.6867623
,176.972256,,,131.7458514
,177.1265073,,,131.9796521
,177.996534,,,131.2821942
,178.9702779,,,130.5133339
,179.008428,,,131.115915
,179.2567599,,,131.3917706
,180.4515545,,,131.7795812
,180.719775,,,132.3053048
,181.7469752,,,131.1200588
,183.2134384,,,131.2921129
,184.7036292,,,130.4830759
,186.4047919,,,130.0010206
,187.57238,,,130.920592
,189.1061739,,,130.6887757
,187.9254676,,,129.6092571
,187.3584018,,,128.3219766
,187.0833494,,,129.5766249
,184.3934642,,,129.7031504
,185.248852,,,129.5959491
,182.9910248,,,130.1120455
,182.6499381,,,131.1107602
,182.5132806,,,131.7266028
,182.712301,,,133.0662697
,182.6689599,,,133.2663058
,182.4929675,,,133.5033192
,182.4676378,,,134.7524804
,183.1146362,,,134.6665368
,183.1515397,,,133.0571544
,180.815243,,,132.9701322
,178.4667691,,,133.1748909
,178.3677027,,,132.1770968
,178.6040537,,,132.820433
,178.4958661,,,133.4329945
,176.8546851,,,134.0735527
,176.3869021,,,132.7910414
,176.3588281,,,131.435164
,176.6902871,,,131.2476858
,177.5646314,,,132.2787805
,177.9229837,,,133.4055662
,177.7413715,,,133.9382346
,179.0267019,,,132.1749985
,180.4080429,,,132.5993323
,181.6646263,,,132.3906594
,181.7710284,,,132.8321574
,184.115645,,,132.3635596
,184.4416782,,,132.6328721
,183.132983,,,132.7001621
,184.5412287,,,133.5605326
,184.4580935,,,134.6710564
,184.1455126,,,135.8583345
,184.2312007,,,136.7399707
,182.074441,,,136.3169547
,182.2855815,,,135.070335
,182.8133601,,,136.4228042
,184.6333102,,,136.0537534
,184.5000413,,,136.1421901
,184.7720474,,,136.3126757
,185.5595002,,,136.1159241
,185.4928925,,,136.6519585
,183.9539331,,,135.8377929
,184.4001438,,,134.901995
,184.6053224,,,135.1822947
,183.8758974,,,133.612062
,183.9800879,,,132.439301
,185.6815611,,,132.7993232
,186.1326169,,,134.1722507
,185.1027131,,,135.6789807
,185.3273125,,,136.024424
,185.4653372,,,136.3834752
,185.6743605,,,135.8320983
,186.2619913,,,135.4985193
,184.3767447,,,135.3260052
,184.8574579,,,135.92648
,184.6737524,,,135.8144862
,184.2637123,,,135.5519838
,183.8134796,,,136.0069097
,183.9468448,,,136.3676229
,183.7734207,,,137.4852573
,184.4161787,,,137.4901688
,184.5876469,,,138.8133154
,184.9225894,,,140.0514349
,185.0381982,,,141.4137551
,184.8984487,,,141.6222794
,185.1459489,,,142.7648296
,185.1205612,,,143.4719705
,185.6522478,,,144.9340263
,185.6664899,,,145.6100814
,183.9209324,,,146.2759986
,184.1709157,,,147.8641281
,184.4310535,,,148.0371379
,183.0397654,,,148.879692
,183.4036921,,,149.2986958
,180.7683187,,,149.739052
,181.3653881,,,149.9794118
,181.613037,,,151.5904964
,181.5545398,,,152.6963673
,178.9385259,,,152.2807956
,180.3243367,,,152.0720455
,179.8560237,,,151.8458947
,180.0438724,,,151.8387557
,177.0390932,,,151.438161
,178.1055901,,,151.4983549
,178.2783526,,,152.8738257
,178.4403366,,,153.7243955
,178.7186257,,,153.7983289
,175.5938605,,,154.1175373
,176.1084343,,,154.2099155
,174.2128653,,,154.1464717
,171.6650057,,,154.9320298
,171.3985959,,,154.9995055
,168.3092479,,,155.4921486
,168.4942864,,,155.2051863
,166.3725607,,,154.1977156
,163.1971382,,,155.131515
,164.8750526,,,155.6383349
,163.4842537,,,156.1301233
,163.228319,,,155.7513836
,162.71813,,,154.754352
,160.5258873,,,154.1340671
,162.6063212,,,152.8311719
,160.139145,,,152.1381232
,159.8249617,,,151.0880522
,159.239846,,,150.1734749
,159.0092749,,,148.7256806
,158.8828247,,,148.4763359
,158.8877585,,,147.7342069
,157.9569281,,,147.3068313
,158.0138742,,,147.3702987
,160.3157727,,,146.3334796
,161.8927317,,,147.1232891
,162.7631783,,,147.0567846
,162.6586975,,,147.3394153
,161.9141521,,,146.5689281
,163.6567614,,,146.0103645
,161.1042995,,,146.2735159
,158.8035173,,,146.7660454
,158.6032782,,,145.8199065
,159.3084409,,,144.7979466
,155.6897648,,,143.7310708
,154.3025638,,,143.2368667
,151.0119041,,,143.2037079
,150.6719427,,,143.3533802
