Experiment 1,Experiment 2,Experiment 3,Experiment 4
-45.4626216,,79.13515322,76.32213024
-44.67380351,,79.32796243,75.53146894
-42.46153426,,80.82765014,73.77184857
-40.0453545,,80.86375674,72.30013437
-37.61672088,,80.97010634,71.46121033
-35.40234606,,80.48778994,71.59231094
-32.78683463,,80.72777111,72.81893196
-30.82373821,,80.39345637,72.5789171
-27.40490861,,80.65604081,73.49241584
-24.76141723,,79.46030196,74.68591679
-22.32399022,,78.98105403,74.06940781
-18.76974272,,78.77778903,73.74247159
-15.14864937,,78.81672056,73.17005674
-10.97341113,,78.75947644,71.83811424
-7.424197969,,78.60181966,70.49603879
-3.742798675,,78.02463415,70.06959613
-0.215296971,,76.9697681,69.89618712
2.7852853,,77.27072618,68.26721608
5.713362944,,77.36781031,67.27242077
8.858509077,,77.98110059,66.09187867
11.97450537,,77.8487986,65.22953764
15.63061851,,78.90728851,64.00789516
17.47292867,,80.48382973,63.47368403
19.32216968,,80.56373582,62.96802233
20.97720402,,79.01998371,61.12590315
23.38185193,,79.9596605,59.10185958
25.82061537,,80.98305239,57.43549057
28.67422054,,81.8341381,57.46311064
29.99738978,,81.38839663,55.16684045
32.61947258,,80.99234343,55.05544844
34.22377858,,80.85360816,53.73995543
35.55290003,,81.25057795,51.71793193
37.39969199,,82.13340671,50.48683394
39.03085252,,82.8208542,49.32681913
40.13984585,,81.96224544,48.29157452
40.86628177,,82.92639226,47.18998669
41.43002009,,81.88536578,45.91221908
41.11258919,,81.69380157,44.8507854
41.49128628,,81.58743348,44.38905199
42.50641059,,83.47206473,42.49108644
43.40330553,,84.80979246,41.99525033
43.70240216,,85.64257614,41.1851662
45.77337471,,86.12702281,38.96065817
46.40675842,,85.91456227,38.62921279
46.6646501,,86.91683036,36.89728025
47.05665664,,86.93453653,34.90525446
47.06838671,,85.83079729,32.92632334
47.60180362,,85.31193249,32.16989243
46.78021131,,86.62855732,32.58179351
45.67638082,,87.95820037,32.54599144
46.76873829,,88.44129837,31.86649796
46.64562538,,87.90332721,32.13486326
46.40946034,,89.50589509,32.59955192
45.51525584,,90.3644735,32.91665469
45.32077391,,91.5642103,32.34540565
44.66325975,,91.91235171,33.48490697
43.49014518,,93.65876622,32.68869686
43.20648636,,94.44309184,33.33375139
42.61600334,,93.73275649,32.69728967
41.17923842,,92.74204734,32.13243591
38.50397665,,93.3696804,31.21264135
37.13740566,,94.26217678,31.4297776
35.25013193,,92.66441711,31.11946503
33.4700145,,93.16315113,31.75988925
32.42068664,,94.08697614,32.85840308
31.19042759,,93.18413191,33.66015338
29.294807,,93.85505883,35.12324298
27.81465935,,94.69854789,36.34375423
26.10454346,,96.27520485,36.89476616
23.77611555,,96.72013669,38.66052324
20.27908564,,96.39950709,39.57233719
17.17506628,,96.746604,40.87641209
15.45100016,,96.74758544,42.20480823
13.24836776,,96.34752047,43.80780838
10.07683089,,97.95509843,44.63639217
6.597040934,,97.59021434,46.32402433
3.38664748,,98.12379486,47.42922298
-0.057198149,,99.0834671,48.06643834
-1.16525253,,99.0958084,48.27528072
-3.378926517,,100.7591088,49.16159177
-5.61845584,,102.656176,50.27778062
-7.819645607,,102.8909842,51.22255721
-9.942044895,,103.5663795,52.36401309
-12.87786037,,102.4935369,54.05084501
-14.5227275,,102.8726489,54.69659407
-17.24965329,,104.359684,55.54572722
-18.64847394,,105.3171184,56.32262729
-19.85860503,,107.7266023,57.34702578
-21.15772524,,108.3826055,57.92792725
-22.29977447,,107.2832414,58.83934863
-22.6777341,,108.6408716,59.91154089
-23.27454964,,111.0374578,60.18864904
-23.63622889,,112.3452546,60.57119905
-23.90891795,,112.685411,61.35058837
-24.36783926,,113.5785608,61.67300949
-24.35822272,,112.3644233,62.87940955
-24.51109029,,115.0362826,64.25829779
-25.53977409,,115.8156249,63.61762021
-25.72383256,,115.5217115,64.69954585
-25.66160098,,115.9974212,65.63166922
-26.73009712,,117.6636426,66.4194818
-26.60681947,,116.6887854,68.10297239
-26.61807487,,115.9644964,69.15353127
-26.49231738,,116.5223822,70.57068349
-26.25555048,,117.7450757,72.92401243
-25.24795718,,117.971957,73.72901218
-24.84248261,,116.6532327,74.3598835
-24.83089417,,119.1273541,75.72639683
-25.24676822,,117.0013252,75.64247563
-25.14714744,,118.0035935,75.82742157
-24.99110247,,119.3152367,77.17139468
-25.38822343,,120.5955345,77.40214076
-25.84802131,,120.7228767,78.57399917
-26.5886496,,120.8054129,79.57254413
-25.25468209,,122.5358196,81.33522627
-25.07464023,,120.749143,80.57279136
-25.36923879,,120.2451225,80.47766506
-25.46710753,,121.4563943,82.83158645
-25.2662329,,121.2187827,83.88374177
-24.83115488,,120.6531462,85.16036153
-24.35431844,,119.5990407,86.43424986
-24.73983686,,118.9960916,87.27579135
-23.20494511,,118.5049214,87.36186653
-23.10761498,,118.377216,87.7724504
-22.34360168,,120.092783,88.18579196
-22.30695121,,119.0065181,89.0687831
-22.78967282,,118.605532,90.25501065
-24.32950945,,117.540279,90.95570831
-24.65010583,,118.8048135,92.32044633
-25.35216273,,118.5707964,92.33287421
-25.42472691,,118.9336922,93.76285626
-25.6779876,,116.8532756,96.10698143
-25.50964534,,116.7344967,96.73158142
-24.73324205,,116.3660251,97.87704867
-24.26331061,,116.4301736,97.97662727
-23.11066245,,115.639192,99.04162183
-22.77619044,,115.776824,100.2940435
-21.57707273,,116.4681239,100.9492659
-19.72996202,,117.0670798,101.1173491
-19.06284754,,117.508291,101.9593241
-19.46404851,,116.8258581,103.8173206
-18.45668108,,116.1922124,104.150563
-18.16389052,,117.5977398,104.5219035
-17.3638538,,118.6895407,104.0722725
-15.54909302,,117.7614559,104.0511588
-14.95557793,,116.9944358,104.2950329
-14.51382055,,117.9950666,104.6523286
-14.12943933,,119.1525927,104.6051038
-13.49213465,,118.5974008,104.0452021
-12.51683395,,116.5167499,104.2642377
-12.96615316,,117.7539757,103.7626355
-11.67209117,,118.4867717,103.0624898
-10.03174908,,118.4756236,102.1057498
-8.446044966,,116.7899623,100.8943858
-7.503754258,,115.7723394,100.6417049
-6.381109141,,114.8670419,101.3777623
-5.281648181,,112.5211539,100.8178935
-4.938306569,,112.573997,101.748415
-4.400874124,,112.2110411,102.2664436
-3.766826335,,112.2414901,101.8577254
-2.125826795,,110.6326829,102.6368784
-0.834744205,,110.3081734,102.459185
-0.126031936,,111.4980256,103.3142776
1.235729719,,111.2241488,102.8774898
1.120136702,,111.4911379,102.9178202
2.120818044,,109.9086893,103.2550018
2.91432942,,109.4403756,102.5985148
2.832679977,,109.267902,101.976604
3.225664002,,108.5809963,101.9511422
4.084728717,,108.8798701,100.5281706
5.408649664,,108.934613,100.6752818
6.845861879,,108.466033,100.3793942
7.312245472,,108.6177427,101.2895599
10.52121693,,108.5301972,100.9544762
12.95210511,,107.053777,101.0592791
14.41961194,,107.6755861,100.7357892
16.15473085,,108.4031761,100.8704014
17.86173489,,108.2017205,100.9614151
19.95173566,,108.3668985,101.7378546
21.70881666,,107.7731928,101.6413857
23.03846635,,107.4540017,101.7499438
24.32507974,,105.8912585,101.9646996
26.72538612,,103.2786353,101.8174291
28.55548636,,102.4426868,100.7919287
30.08142342,,101.8282031,101.3172886
31.62005762,,98.66664046,101.3209571
32.86762805,,95.60548831,102.1637034
34.81641565,,94.36282043,101.8850886
36.04554827,,93.06358909,101.6562002
37.53027243,,93.5891787,101.4990936
38.38796433,,91.93427908,101.0837473
39.30532946,,90.66647604,102.0637215
39.85500451,,88.64309039,101.835
41.20316344,,88.52737808,101.9092217
42.15429754,,86.91563508,102.1631366
43.19900715,,89.96877899,102.9175548
45.11193448,,86.66940679,103.6370933
46.01776196,,84.45776563,105.2096363
47.46479525,,83.42317529,105.6033627
49.07643843,,81.69449294,106.3710163
50.56884374,,81.02974591,105.3071132
50.0020243,,80.83207686,106.2185017
50.2466026,,80.10570835,107.505456
51.22454869,,79.27684195,107.4579904
49.85833785,,77.47147923,106.6911052
49.51345945,,77.78100076,107.0831147
50.73299956,,78.4080406,106.5535962
49.95945372,,76.02337279,106.2132981
49.89991688,,76.52500091,106.3745806
49.40626294,,75.52669635,106.4367954
50.18085755,,73.54744155,106.5374721
48.55671249,,70.98309786,106.9886629
49.69823612,,69.87876418,106.9863361
49.88047465,,69.04205515,107.3523273
48.91913529,,67.18665472,107.3145134
47.91287544,,68.02667401,108.7989225
49.02842616,,68.84003721,109.3385932
49.55092548,,67.28792973,108.2618209
50.67279761,,67.17835021,108.2120931
51.28398432,,66.22848282,108.4161
50.92938748,,67.09801583,108.6173495
50.51403744,,67.12088017,109.0313251
49.15066796,,65.96993007,109.2567314
50.34479875,,64.57047128,109.5576721
49.71828344,,63.66352172,111.0720163
49.56063264,,64.08590323,111.6096217
49.33151297,,64.88020322,111.7157035
50.13306188,,65.68520345,111.7097927
49.41391196,,64.82654218,112.1081289
48.78543727,,63.04509551,112.4274822
47.94799523,,63.11700266,111.5103576
47.61898074,,63.79320027,110.6965023
46.26529671,,63.72209914,111.3505799
44.96009562,,64.03481138,111.3469826
44.59982272,,63.63343903,112.3226954
43.50271797,,63.31779519,112.3044147
43.14458525,,62.74763463,112.4738661
42.56440238,,61.53600802,112.8763116
42.6092202,,59.89093262,114.8404094
42.7417384,,59.99308851,115.4136416
43.88930285,,59.39423096,114.4943744
43.67490853,,58.69010572,114.8525671
44.3956442,,57.60267239,115.4710759
44.41676895,,55.75587643,117.319521
43.77747523,,56.57859795,117.765867
44.18819724,,55.28146937,118.2763335
44.30445013,,54.21097664,119.6772291
44.70675846,,53.26505735,121.2086833
45.83012262,,52.24426171,121.462662
44.503067,,53.61199637,121.0684741
45.17879843,,52.90865984,121.6979873
44.36049012,,51.87993822,121.9853988
42.62389303,,52.00352857,122.7365682
42.50419603,,53.74283726,123.7821377
42.52575793,,53.54995945,123.831178
42.37314244,,53.5872854,122.4072352
42.46320111,,54.84681375,122.233968
42.81519376,,54.39963704,121.2597401
43.25091588,,54.14298945,120.9776989
45.17868524,,51.91407621,121.1990651
45.41523266,,53.21891601,120.8756111
45.9145004,,52.69342965,121.1068725
46.58924096,,50.70184819,119.9711971
47.10336719,,51.20523457,120.1348406
47.98164347,,50.22805197,119.7265105
49.9161937,,50.75541839,119.999253
51.27241602,,52.14825082,119.8172765
52.42344446,,51.49514353,120.1778806
54.37245477,,51.20301813,120.0542199
55.13807179,,50.38927367,120.3045805
55.8719433,,49.71801858,120.3804493
56.70748403,,49.65815584,121.3333734
58.1256467,,49.07514066,120.0092813
56.80649327,,50.00973179,119.5184349
57.97393499,,49.1778908,120.4433839
58.63161114,,47.73756604,120.2501821
60.42730167,,46.35728435,120.9498476
60.93633707,,45.64146514,119.9952787
63.08721068,,45.22744893,119.1574767
63.58287917,,44.21809147,118.9891466
65.78789102,,41.99482125,119.8744423
66.58579797,,42.71182482,119.4870996
66.16238076,,44.24072387,119.6534294
66.4500031,,45.78120564,120.6580355
68.11470061,,46.1834652,119.9854336
69.60054675,,47.6662449,120.6777106
70.30258129,,48.7804668,118.9302706
71.23706702,,48.31805313,119.1290187
71.70729427,,48.11499886,120.1892098
71.38789558,,47.25324322,121.5310111
72.23541294,,47.8664666,122.0694629
73.28623232,,47.08715302,121.4114409
71.73840112,,48.76350683,121.3271671
71.82125462,,48.80781025,121.7827917
69.48472026,,50.87008497,121.8826627
68.04433158,,50.03172176,120.282324
66.88580942,,52.54110916,118.8186543
65.45525136,,53.16551305,117.9000869
65.07100291,,54.92188413,117.4171167
63.78586697,,56.89097654,116.3157228
63.2780565,,57.18513088,118.3697397
63.11270259,,58.11226096,118.1685847
63.55663767,,58.7473227,117.943537
63.32086755,,58.87507148,118.6215744
65.41866405,,60.6591356,119.6802091
64.22960181,,60.98464809,120.0214226
62.36494728,,61.47589531,120.8708421
64.58318217,,62.2990075,121.298998
64.60828582,,63.26956124,121.8062997
65.88326173,,63.48119964,119.6383825
66.53695502,,64.08916675,119.1357001
69.12173168,,66.10650559,116.7269348
68.055926,,66.51026803,117.1064028
65.69281813,,66.82838006,115.1414399
66.05845486,,67.05725565,114.6463521
65.13145885,,68.49653463,115.8049545
64.2607779,,68.87606545,115.2478649
63.30467601,,68.98240176,115.7581809
63.84040103,,69.02494782,116.6224211
64.13412711,,69.50783197,117.0048006
63.29175652,,68.36407237,116.6757683
64.69643929,,67.99261626,117.4947578
64.62481473,,67.97232018,118.9565667
64.65901241,,66.83874714,119.3609437
66.45188222,,67.09043518,118.0180913
67.17040955,,66.33178365,118.9197468
67.77362857,,64.62505525,118.7196562
68.68943446,,62.81283658,119.5819014
71.18984923,,61.92792085,118.9873295
72.48278679,,62.54946217,119.0853121
73.49992627,,63.36052497,119.3232404
74.23496393,,63.12473275,118.779992
75.25561367,,63.07561274,119.4150751
75.70669859,,62.10535064,120.5457419
75.95879221,,62.10501174,120.292735
76.65599998,,63.50564064,120.8709706
77.77567815,,63.09321194,122.0606401
78.5588669,,63.43711274,121.9278233
79.12515926,,63.18712031,120.8045656
79.91441699,,62.09019515,119.907092
81.47938414,,61.73336974,120.2970555
82.64990554,,60.72154219,120.5828957
82.96875213,,60.08962964,121.5701613
84.67379416,,59.91876557,120.5701681
84.8819159,,59.76288136,122.131424
86.07564582,,61.43613429,123.6079595
86.87215372,,61.47162185,123.875637
86.97840369,,61.76967029,124.423943
86.60227461,,62.34549124,125.1381742
88.44776905,,61.67312727,126.9040043
86.70745375,,62.27333683,128.2373329
88.82876403,,62.62487825,129.6539902
90.67107602,,62.40192007,130.8872417
90.99776678,,62.02377235,132.0327003
91.41596134,,63.25300165,133.2503895
91.18009351,,64.84254855,134.8536627
91.35347371,,62.99451733,136.6152038
91.44968447,,63.0887332,137.4835367
92.45798641,,65.08463941,138.3106324
91.56239212,,67.90830808,139.8175439
92.6301934,,68.61063484,140.8972521
93.29904606,,69.76319994,142.525908
93.35476869,,71.48545041,143.312194
93.25369276,,71.40659019,145.0800804
94.00967534,,71.809253,146.0495818
93.81110741,,72.97483094,146.7780958
93.64123059,,71.34307335,148.428565
95.42464461,,71.13962123,149.707847
94.82930992,,72.21387803,151.5630633
95.44710903,,72.21527573,151.892569
95.75857369,,74.19745979,152.8172755
94.55988543,,75.14213688,151.0934838
94.4653055,,76.51634107,152.5128429
95.76616726,,76.23886706,154.0875019
94.74838742,,76.96551523,153.2123827
94.56981489,,78.63144954,154.6241726
93.4555225,,78.83183535,155.2612285
93.96494098,,77.64424409,157.5191142
92.55662672,,77.59735808,159.1553333
92.43694412,,77.97192732,160.7332122
92.494874,,78.61910799,161.3598839
92.94439759,,79.05104121,162.6383563
92.78311456,,79.43246917,163.8738259
92.681899,,78.20239427,164.1616738
91.62211593,,79.44753665,165.8025126
90.64238227,,80.00701627,165.9124928
91.70250028,,80.68564947,168.1473631
90.83657553,,79.97322122,169.8333395
89.96194873,,80.38605331,170.6267501
90.28364029,,80.52049303,170.8487463
90.20796672,,81.52285725,171.2363467
89.51576307,,82.00234364,172.6484929
91.46156393,,82.39489289,174.1792238
91.28434942,,82.93360632,175.0984279
93.41365538,,81.38660322,176.4487122
94.6296723,,81.02925141,178.2389719
94.42081925,,79.47362973,180.2446573
96.6352377,,79.51980512,181.8585562
97.03155311,,80.21869984,182.9316637
97.38024608,,80.24509389,184.2735025
96.48812793,,80.22263293,184.5233705
98.30172894,,82.16557776,184.7872244
97.94730028,,81.58824062,183.7864131
97.6949481,,82.58751028,184.5523888
96.89208708,,82.8003347,184.7421376
98.65692264,,83.29424147,185.9541403
100.0359327,,82.93738599,186.5757275
100.1418897,,83.34442301,187.1856112
100.7081483,,84.47643478,185.911862
100.3308883,,84.89886861,188.8956562
100.6354289,,86.48515147,190.3907418
99.28220224,,85.85234458,194.0362302
99.42503504,,86.01611985,195.0041083
101.7413211,,86.35951659,198.2754346
100.9104754,,86.39373982,198.9193356
102.852633,,84.87386447,199.1039265
103.741169,,86.09869395,201.2236053
105.3129453,,86.63036717,
105.5084673,,86.43460298,
105.0191707,,87.34274468,
107.387394,,87.40532787,
106.8872474,,87.64969058,
107.4785106,,89.19169902,
107.9237604,,90.81162853,
106.2989399,,90.81101279,
106.5261582,,91.05764276,
107.2864676,,92.97256766,
108.1635373,,93.84848241,
108.0835901,,95.44730533,
109.3823706,,96.36799431,
108.2673635,,96.42986554,
109.8094611,,96.8941843,
111.4397181,,96.22897948,
112.7955668,,97.14720476,
113.5254649,,97.61818898,
114.3548662,,97.94379261,
115.2947956,,98.64486376,
116.7533493,,99.35478282,
116.8020113,,100.0947905,
115.9543214,,100.6078801,
114.8654866,,100.9577506,
115.9566956,,102.3453096,
115.9934358,,103.9135789,
115.2697356,,106.007409,
115.3577735,,108.1794755,
114.640936,,110.3091222,
113.4949078,,112.203158,
115.0978622,,113.3223287,
114.5495814,,114.150869,
115.921706,,116.0012343,
118.7401736,,116.6456452,
119.275041,,117.6935553,
120.9661649,,119.3835645,
122.8027255,,121.3671901,
124.5259005,,121.9493912,
126.6441801,,121.7004733,
127.7944351,,125.2957746,
127.7712853,,127.0238759,
128.2870841,,125.8065812,
129.3082972,,126.5232437,
129.9326272,,127.1263292,
130.4566285,,127.4238201,
131.6716301,,128.6639868,
132.8513376,,127.2933065,
133.7955814,,127.6554472,
134.4743737,,128.6443072,
136.0033965,,130.0108675,
135.7042214,,129.5510611,
137.0693868,,130.1841843,
137.856731,,131.9527943,
139.003263,,129.7763009,
141.7168643,,130.282183,
142.8167466,,130.212387,
142.9236204,,130.6387128,
144.0003604,,132.2222948,
145.9189248,,132.7009023,
147.3013903,,133.536931,
148.3944502,,133.7734592,
149.1905385,,134.9520046,
150.5425212,,135.8908259,
150.1573834,,136.6259542,
150.4631276,,137.0420282,
151.8212917,,138.0052652,
153.1491262,,138.8872491,
154.1561643,,139.4861297,
155.4364831,,138.2602237,
155.1717482,,139.2748193,
153.7020293,,140.4743401,
155.2482014,,141.9131741,
156.2249942,,143.311755,
157.2626639,,141.2417236,
158.5911119,,141.986627,
157.2161822,,140.109743,
158.251775,,140.5155109,
159.6556415,,142.5804733,
159.7964909,,141.7870034,
161.5575144,,143.1659041,
162.7343175,,145.3107354,
163.6664416,,145.6736001,
165.2578273,,146.5550042,
168.094365,,146.9879303,
169.4664688,,146.1049775,
170.74638,,148.4538924,
169.4484844,,148.881448,
168.782003,,149.4421709,
169.8171358,,150.3120854,
169.199774,,152.3390212,
167.7190295,,153.3763062,
168.5530894,,154.0376807,
167.2465438,,154.6696364,
167.2715491,,152.6603171,
168.4027236,,153.675112,
166.8383506,,153.3379086,
168.031867,,155.136164,
168.3195692,,157.0336374,
169.416559,,156.4556605,
169.8703655,,157.3017717,
169.006745,,158.9513873,
168.3506914,,158.8946618,
169.4827396,,156.8929252,
168.8543758,,158.3648712,
168.5168572,,156.8214749,
169.354046,,157.0882073,
169.4025635,,158.9673762,
171.272957,,161.0478388,
172.4181559,,160.670808,
173.0830855,,158.4171321,
173.0641492,,159.9859546,
173.1759464,,160.7180742,
173.3938919,,162.2720011,
176.0425096,,159.8084205,
175.7330078,,161.1617616,
174.2687544,,159.8439843,
174.9822006,,161.4620049,
176.2210752,,159.7667125,
176.7272193,,156.7295758,
176.5021401,,155.9834603,
176.3850157,,157.0515299,
176.6660626,,155.5601118,
178.1426983,,156.8931589,
179.1121251,,155.8799845,
178.7915354,,157.4399577,
179.674509,,154.5597464,
180.2784327,,151.820563,
180.985448,,151.6510479,
181.5204692,,151.645187,
183.2989426,,151.4359739,
180.0625687,,149.0521341,
181.29759,,146.7806946,
180.9452184,,143.8914944,
180.1233496,,141.1333412,
179.1525353,,140.9306139,
177.9174982,,140.3923802,
175.2875338,,136.9875639,
175.0803224,,134.2399485,
174.058938,,134.2415946,
173.4363321,,133.9782449,
174.6067697,,131.534842,
173.927396,,130.3495702,
173.2886253,,129.9982152,
172.7320556,,127.887419,
173.1214683,,125.2845453,
172.8949437,,124.2277375,
172.4316084,,124.3587622,
170.5959082,,124.3997204,
169.8002628,,121.8934878,
169.4969506,,119.7985314,
166.898665,,121.6057482,
164.9416719,,120.2186724,
165.0326254,,119.5709069,
162.4572901,,119.4446508,
161.352177,,117.5304691,
160.7449048,,115.091532,
160.1078314,,113.0415882,
159.7534418,,110.4912576,
159.0372781,,107.6503237,
158.5524677,,108.106312,
157.0370127,,111.0402722,
157.3663164,,110.493195,
156.8787303,,108.1864193,
156.6748593,,106.6445938,
154.6906182,,105.6694615,
153.8797984,,102.9799852,
150.6906019,,96.11787202,
149.9521211,,93.19575585,
148.9689879,,95.72841943,
148.526179,,96.02394396,
150.2341916,,96.02790175,
147.1705458,,95.85779089,
146.7457646,,95.43394146,
146.1776925,,95.63618395,
145.3583771,,93.32033574,
144.6482512,,95.86903783,
144.3443604,,92.39714158,
143.9114189,,91.26080792,
144.5640336,,90.56811635,
143.6582195,,90.80539107,
141.9663422,,87.60476814,
139.0885439,,84.38638774,
138.7015551,,82.93624659,
138.2641908,,80.28481962,
138.0635155,,81.03511848,
138.0583202,,80.3609366,
140.3442745,,79.97501297,
142.235521,,76.7918289,
142.202399,,74.09092043,
143.6968067,,73.95150477,
144.8028092,,71.49140109,
144.5566497,,71.43932945,
146.7703233,,69.15024961,
146.3787218,,71.12052555,
146.0047375,,70.4094062,
145.9563697,,72.13844373,
145.6532346,,71.68024225,
146.1163572,,71.13960716,
143.8189534,,73.2816697,
142.9893164,,72.85441339,
142.5989394,,72.59727945,
142.3302723,,74.58148408,
140.6243117,,76.74652019,
138.6391425,,76.53388323,
138.6983576,,78.54322015,
138.5722049,,77.97280241,
137.8899996,,74.58024788,
135.1675449,,73.49075084,
134.7795016,,75.42883869,
134.5059241,,77.43444177,
134.1953236,,74.6599449,
133.1561517,,74.03980965,
129.8069786,,70.97172502,
128.031046,,72.68824666,
125.9476754,,71.61014818,
126.5882587,,71.10165294,
125.2609635,,70.32077899,
124.4654921,,70.3431749,
123.9859144,,73.17016675,
123.6355388,,71.1885457,
120.3410847,,71.1432071,
118.3021243,,73.86449038,
116.4731836,,73.1569476,
116.2917512,,75.64780405,
116.1242275,,75.03640701,
115.4865065,,78.01932053,
115.1132542,,80.49788548,
114.9603778,,80.52201758,
114.8562263,,79.99226777,
114.7198973,,79.90308189,
116.0352615,,80.1922069,
115.4813528,,82.02948604,
115.0591379,,84.67312475,
115.3019617,,87.51540253,
114.2327471,,87.83401426,
113.2270954,,88.10553566,
114.2649284,,91.30838536,
112.6897735,,94.07118402,
111.4361355,,93.95073144,
110.770443,,93.60534499,
109.3129758,,95.8559939,
108.4144121,,98.90031053,
107.4200783,,99.37107524,
106.6908585,,101.9451048,
105.2760631,,104.9398037,
103.8450347,,105.7052467,
103.2876531,,108.4588763,
103.6187496,,108.5094962,
102.6296838,,111.6728229,
101.9588726,,114.4233439,
103.2674375,,115.4637536,
104.3275493,,116.4601406,
103.0340266,,117.0993341,
104.7232955,,119.9820335,
104.6838644,,122.3469958,
103.915679,,125.6278886,
103.0892349,,128.2592767,
102.4050166,,130.7939441,
101.9055327,,133.6873331,
100.8793119,,134.1990811,
100.676543,,134.0151701,
99.44244355,,135.0501846,
99.13998762,,137.706616,
98.8135811,,140.6519127,
99.81926468,,142.9419093,
99.88457545,,143.744096,
101.4120989,,151.6758754,
101.0963533,,154.0949188,
101.7407988,,151.6373941,
100.9047726,,151.6716036,
99.91891923,,152.4511285,
101.9426976,,152.5170307,
100.875101,,153.2017863,
100.0489372,,155.6252085,
99.29762753,,158.598866,
101.4300304,,158.533901,
101.3981677,,159.6209145,
99.9817492,,160.5112077,
99.14977022,,163.0301275,
98.8500575,,163.9317108,
99.0570197,,166.8669448,
101.0367173,,169.6029755,
100.3809784,,168.686494,
99.63524367,,171.6414008,
98.75972287,,171.6168904,
98.17367597,,171.5031944,
97.41036264,,172.3520293,
98.01935041,,175.6640224,
98.56512909,,178.3272711,
97.61908842,,178.6952321,
97.73624253,,181.3516066,
97.34053339,,181.028302,
96.48005281,,183.3143264,
95.28872717,,183.5205007,
94.07291836,,184.1446238,
95.10389524,,184.6661202,
94.12467874,,184.7762625,
93.58927698,,184.6357498,
94.93500088,,184.9388409,
95.66562807,,185.2724191,
97.29877451,,184.9319168,
96.84511121,,185.5027988,
98.18895915,,185.8514673,
101.0109952,,186.7105768,
102.4802711,,187.5078082,
102.8192943,,188.209703,
103.6371073,,191.5460982,
106.8286767,,191.9721046,
106.8354275,,192.2972772,
107.0431743,,192.6308435,
107.345753,,195.2204528,
108.4073798,,195.8107089,
111.8157128,,198.8752029,
113.242009,,199.7735459,
115.7007166,,201.328249,
117.0464028,,,
118.2978331,,,
119.2511321,,,
119.8023731,,,
120.270265,,,
122.6737026,,,
124.3858426,,,
124.626776,,,
123.981267,,,
122.953715,,,
122.589535,,,
123.5810124,,,
121.4838348,,,
121.9986404,,,
121.8028396,,,
122.2538306,,,
123.4099756,,,
123.9774342,,,
124.4233228,,,
126.3270182,,,
127.9805089,,,
129.1692736,,,
129.2221485,,,
131.3877313,,,
132.4165095,,,
133.6829203,,,
135.5110365,,,
136.6708338,,,
137.1828121,,,
138.142321,,,
139.4546025,,,
140.6665526,,,
140.4401873,,,
141.736076,,,
142.3929015,,,
143.8830002,,,
144.7285766,,,
146.102635,,,
146.8685474,,,
147.4690393,,,
148.79999,,,
150.2194376,,,
151.5749664,,,
152.7370934,,,
154.1124986,,,
155.7511868,,,
156.3411998,,,
157.1737319,,,
157.6986718,,,
158.9670462,,,
159.9128994,,,
161.0511749,,,
162.1243115,,,
162.1309061,,,
163.6111547,,,
164.9157411,,,
165.6532978,,,
166.9206427,,,
168.2217955,,,
169.6842315,,,
170.8115361,,,
171.1873419,,,
173.0777746,,,
174.5698661,,,
175.7117036,,,
175.8978108,,,
174.5221058,,,
175.5058455,,,
176.972256,,,
177.1265073,,,
177.996534,,,
178.9702779,,,
179.008428,,,
179.2567599,,,
180.4515545,,,
180.719775,,,
181.7469752,,,
183.2134384,,,
184.7036292,,,
186.4047919,,,
187.57238,,,
189.1061739,,,
187.9254676,,,
187.3584018,,,
187.0833494,,,
184.3934642,,,
185.248852,,,
182.9910248,,,
182.6499381,,,
182.5132806,,,
182.712301,,,
182.6689599,,,
182.4929675,,,
182.4676378,,,
183.1146362,,,
183.1515397,,,
180.815243,,,
178.4667691,,,
178.3677027,,,
178.6040537,,,
178.4958661,,,
176.8546851,,,
176.3869021,,,
176.3588281,,,
176.6902871,,,
177.5646314,,,
177.9229837,,,
177.7413715,,,
179.0267019,,,
180.4080429,,,
181.6646263,,,
181.7710284,,,
184.115645,,,
184.4416782,,,
183.132983,,,
184.5412287,,,
184.4580935,,,
184.1455126,,,
184.2312007,,,
182.074441,,,
182.2855815,,,
182.8133601,,,
184.6333102,,,
184.5000413,,,
184.7720474,,,
185.5595002,,,
185.4928925,,,
183.9539331,,,
184.4001438,,,
184.6053224,,,
183.8758974,,,
183.9800879,,,
185.6815611,,,
186.1326169,,,
185.1027131,,,
185.3273125,,,
185.4653372,,,
185.6743605,,,
186.2619913,,,
184.3767447,,,
184.8574579,,,
184.6737524,,,
184.2637123,,,
183.8134796,,,
183.9468448,,,
183.7734207,,,
184.4161787,,,
184.5876469,,,
184.9225894,,,
185.0381982,,,
184.8984487,,,
185.1459489,,,
185.1205612,,,
185.6522478,,,
185.6664899,,,
183.9209324,,,
184.1709157,,,
184.4310535,,,
183.0397654,,,
183.4036921,,,
180.7683187,,,
181.3653881,,,
181.613037,,,
181.5545398,,,
178.9385259,,,
180.3243367,,,
179.8560237,,,
180.0438724,,,
177.0390932,,,
178.1055901,,,
178.2783526,,,
178.4403366,,,
178.7186257,,,
175.5938605,,,
176.1084343,,,
174.2128653,,,
171.6650057,,,
171.3985959,,,
168.3092479,,,
168.4942864,,,
166.3725607,,,
163.1971382,,,
164.8750526,,,
163.4842537,,,
163.228319,,,
162.71813,,,
