Experiment 1,Experiment 2,Experiment 3,Experiment 4
68.62006829,,-101.1473897,-5.866186941
68.84707336,,-100.080202,-2.025396368
66.19315297,,-98.85208439,1.704440832
66.35845184,,-97.81307573,5.485717915
66.93677774,,-96.30922068,8.051674852
66.63110698,,-94.71013459,9.808118791
68.63858396,,-93.13800842,12.78332968
68.90921092,,-91.3982294,15.38725999
68.52549898,,-89.76046088,17.59909644
69.85779162,,-87.29897369,19.9827807
67.87768954,,-85.44648915,21.30179035
66.19634638,,-83.2849711,23.366766
65.57114823,,-81.39271911,26.19844781
66.03839512,,-79.72924888,27.74005432
64.509833,,-77.13499196,29.77663128
66.32203721,,-75.21356509,31.94570922
66.70638052,,-73.54066299,33.79861327
68.94657832,,-72.52125675,35.96291477
69.10396874,,-70.82767517,37.91200531
69.98794225,,-69.70494001,39.19641887
70.47851257,,-67.98025664,41.63524093
71.42226187,,-66.90194559,43.55929394
72.1425307,,-65.06754915,46.10583789
74.30031579,,-63.20484096,47.80485612
76.61061621,,-62.59253002,49.85373056
78.80647548,,-61.44400203,52.23658667
80.66734857,,-59.42537902,53.75814089
82.6233591,,-56.53646271,54.14235397
84.80414994,,-54.20400161,55.70060669
86.39220036,,-53.42661467,57.63087508
86.24444634,,-51.7511761,58.46133667
85.80261179,,-50.94758939,60.13151762
87.82426615,,-49.8355997,60.29735919
89.69656947,,-48.75384793,63.62749894
91.63295817,,-47.76788505,67.02693317
93.01348864,,-46.29460425,69.44077706
93.44258504,,-45.38685606,71.94291604
95.94904249,,-44.61309446,74.25815386
98.06103853,,-43.98871951,76.09865758
99.27177727,,-41.55324286,77.2249155
101.2344431,,-40.59609365,78.77068978
101.9773694,,-38.23766696,79.7083189
102.3388325,,-37.55899459,80.31454059
103.5676155,,-34.95170562,80.88929963
105.3145316,,-34.23798841,81.61747547
105.9795005,,-34.51123608,82.17879078
108.3876381,,-33.82869882,82.27353191
108.6802726,,-33.58571996,83.09060433
109.5352546,,-32.68094898,83.22050572
110.2449142,,-32.57354649,83.17136896
111.4519652,,-32.69772843,83.2670797
109.6297491,,-32.37785739,82.84062355
110.2181991,,-31.83153601,83.26459747
108.3249229,,-31.4234084,83.22865045
107.6130165,,-31.14948828,83.19410491
104.8577723,,-30.63022676,82.69032169
104.1046619,,-30.00128476,82.90121343
101.2746214,,-29.82260399,82.80717135
98.76792524,,-29.85223177,83.14305831
96.3562243,,-29.66600141,83.47841305
93.78636128,,-29.68055289,84.95346019
93.52429781,,-29.33488217,85.4546803
91.69852783,,-29.2467596,87.22199371
92.08732394,,-28.88787961,89.44146697
89.24816655,,-28.74157105,91.57911753
86.92716327,,-28.17946002,93.2182219
86.36756349,,-27.70975703,94.2740429
82.90867848,,-27.61844733,95.87458454
78.98161696,,-27.3656733,96.98870153
75.38702627,,-27.50416581,98.80729816
72.75210654,,-26.82461553,100.5274581
73.67485517,,-26.60668523,100.7525593
76.74057221,,-25.78182751,101.3920336
76.29179406,,-25.86895746,101.9507831
73.59804419,,-25.32270696,102.8717358
68.71102236,,-25.08314092,104.5942149
63.99286477,,-24.62518525,105.3997147
59.70980941,,-24.57430632,107.2478695
58.45315462,,-23.81318925,107.9509626
56.60413571,,-23.59819796,109.3352682
56.62989616,,-23.77227944,109.4598735
56.37491488,,-23.71264646,109.4718329
53.4228257,,-23.17418412,109.2861164
53.34317042,,-22.99941834,109.7829271
50.92696229,,-22.17394576,110.2178355
48.72611347,,-21.45601911,109.221053
47.11419819,,-21.41122565,107.9887309
46.52143718,,-20.88484447,109.0206156
44.14526854,,-20.72532623,110.8455978
43.24185571,,-20.42306599,109.3346474
44.96299529,,-19.99472063,110.6143676
44.23472622,,-19.92834502,110.5037704
44.20313947,,-19.97914524,109.460968
44.74939491,,-19.62126021,110.1735213
45.9212657,,-18.76939662,111.9820641
46.23669472,,-19.23715844,112.780324
44.21983263,,-17.68026015,111.9002952
43.05096911,,-15.71426823,112.1766486
42.43414395,,-14.82828573,111.491793
41.63291053,,-14.25129453,110.1374834
40.06922659,,-13.51096351,109.7513869
38.06061928,,-13.09935496,108.4862985
37.8243476,,-13.05396342,107.018654
36.29762236,,-13.79185784,106.1932326
32.87611332,,-13.41895293,105.5321502
30.11191886,,-12.13387429,106.1021297
27.25918494,,-12.24245591,104.2913518
25.59666228,,-12.10130791,102.4619467
24.01577864,,-13.44127072,100.9339359
22.50638686,,-13.79279513,99.08033254
23.0250188,,-13.47682445,98.24988881
22.29442886,,-12.96652027,97.84039343
21.94659965,,-13.52105987,95.76935472
22.29538211,,-13.65905034,94.78520014
22.00262007,,-13.44171988,93.08034979
21.94008413,,-13.35230286,91.70188945
20.07199292,,-13.83810223,91.09803658
18.8224305,,-13.71819097,89.47241467
16.98661968,,-13.52203914,87.88003715
16.33803784,,-12.56222126,89.0339093
14.56415427,,-12.41904864,88.30904287
12.24844893,,-12.60468178,86.84590446
10.49347585,,-12.67555902,86.27264594
8.871814304,,-12.7272069,86.92515934
9.025811166,,-12.50455635,86.4314319
6.974325446,,-12.78024414,86.04573174
4.717773256,,-12.74678116,85.86723912
3.436738214,,-11.27882369,87.22108381
1.196712434,,-10.96969974,88.16991624
0.003680651,,-8.940421691,88.69109479
-1.12997374,,-6.538188371,90.84632952
-0.369173918,,-4.757834442,91.74611907
-0.951973983,,-3.378671938,95.03896247
-2.084344171,,-1.927333373,94.73873556
-2.364946181,,-0.570728915,94.83044607
-2.479319644,,-1.108159145,95.37513827
-2.665127064,,-1.049080373,95.94303214
-2.932108291,,0.572307747,96.71345455
-2.908120371,,1.96442396,98.631207
-2.588137725,,2.78578575,100.4122487
-3.013800244,,3.996604334,102.2800527
-2.127043542,,4.872082048,104.14713
-1.351811823,,6.542363906,106.7494367
-1.022837882,,5.829831864,109.1725136
-2.212242409,,7.043427713,111.4270424
-1.20064477,,7.760161549,114.0507467
-1.192181901,,9.672355193,116.2162213
0.439321315,,10.55002976,118.4980126
1.644135376,,10.79612435,120.919859
0.0674489,,12.34536335,123.7480361
0.005786819,,14.64019527,126.0891085
1.2318008,,15.42012883,128.5637156
0.021706733,,15.86238592,130.7525648
0.912766875,,16.03068994,133.541736
0.378865536,,16.26218357,136.3860692
2.47374618,,15.9499403,139.4692332
2.859612171,,15.79274274,141.9194114
3.901619395,,15.69848323,142.9746746
3.868570583,,15.5185174,145.763022
4.284918491,,15.98171245,147.8757999
5.874173706,,16.53235336,146.3465405
7.179035947,,16.98423103,148.3531615
8.9616445,,17.31342031,149.046674
6.794837319,,17.31165547,149.5490815
10.18854539,,17.77593247,150.1994817
14.21421896,,17.58994813,148.6418661
14.13656995,,17.80326622,150.1849516
16.88776397,,18.71352322,151.2364877
18.36130589,,20.03668515,153.2461483
21.10307811,,20.97194572,151.8255556
24.05081144,,21.7554588,152.7272376
22.22957683,,22.51382306,154.5886888
21.35623214,,23.13587269,156.2302769
21.08500399,,24.63866455,157.3999924
23.31089448,,25.69518258,158.3567915
29.18576589,,26.64099242,159.4950794
34.26156568,,26.66943503,159.8581615
39.20017611,,27.41779154,160.4472776
41.83744245,,26.61600658,161.8519089
44.28358281,,26.93417699,162.4633693
44.95525213,,27.42747381,164.0142678
46.74777306,,28.11786656,164.6123501
48.43436577,,28.1372023,164.6747383
47.03054913,,27.98028157,165.5022039
48.33926631,,27.80830437,166.1056486
49.43317714,,27.65996569,167.3927649
50.46430537,,27.40915194,168.8527356
51.01625693,,27.34139714,169.2423409
52.69527915,,27.56368467,168.7652517
54.39296571,,27.29091449,170.2455648
53.36197213,,26.72467034,169.9965334
54.64398802,,27.15621468,170.2158037
56.65568426,,27.33276685,171.345616
58.44863826,,26.56820114,171.4569621
58.32125274,,26.5877728,171.4080384
60.56477747,,26.86804743,171.6907665
62.6283496,,25.45363048,171.7271905
63.70501408,,23.95193573,171.2062662
66.20909432,,23.44441451,171.7454084
67.21688839,,22.82878726,172.6015043
70.50459914,,22.54695202,172.0610541
71.73994255,,22.70012954,171.3124241
73.76959168,,22.57205151,172.7459035
74.21402249,,23.84851282,173.4408398
77.90723412,,23.9061426,174.7711874
79.76986957,,22.82489413,175.6372197
81.38170591,,23.30454985,177.2258477
82.85207748,,23.60885161,178.9349186
83.49413898,,25.1853162,180.6878761
84.65829184,,25.06389687,182.5195756
85.44834147,,26.54910552,184.6471936
86.49340516,,28.37755116,185.4805988
87.04070376,,30.53040166,186.9066613
88.11344466,,32.36179666,188.9029883
88.62402979,,34.25373471,191.0560892
87.76090536,,34.87167214,193.10896
88.49871829,,36.23463077,194.0353205
88.76511135,,36.43409418,196.6459017
89.04624483,,38.61688529,198.749061
87.8202576,,40.00315205,199.0961291
88.23252822,,40.67299781,200.1531082
88.91788509,,40.64300914,
91.08633978,,42.86535427,
92.01493636,,44.60189244,
90.57548467,,46.24651472,
91.33758387,,45.7301631,
92.39828007,,46.47066386,
92.8275165,,46.28696778,
93.98354063,,48.16615915,
94.17409379,,45.66894474,
94.61301053,,44.2891641,
92.77635142,,44.04991282,
92.97462962,,42.83048483,
93.32803993,,43.32411272,
92.49852624,,40.04118521,
92.19656169,,39.33110009,
91.61494838,,39.91306367,
90.62817506,,38.80317663,
89.36355385,,37.50008703,
88.53774325,,34.52311767,
87.80432363,,33.06805579,
88.18300369,,31.02939456,
89.82486336,,28.97393811,
88.78728745,,27.31830117,
89.31427778,,26.78936861,
89.53487917,,26.48025176,
89.83436636,,23.43872734,
89.80175153,,23.4377767,
88.9029196,,23.18177161,
89.94687462,,21.0790534,
89.29303316,,19.05209654,
88.50734265,,17.72561717,
89.48657551,,16.29320862,
91.04235051,,15.63092992,
91.22058695,,14.66047931,
92.12638938,,14.14191937,
91.62245304,,13.75199428,
93.28079068,,12.90687459,
94.96820991,,12.88158288,
96.717354,,12.54752265,
98.18579065,,11.3778791,
98.96915089,,10.85604173,
98.54656652,,10.29803182,
101.4164458,,10.54463509,
102.1727893,,9.88055926,
102.7994225,,9.856639925,
104.2943165,,9.061939389,
105.2099535,,8.067408308,
108.3518699,,7.543307741,
110.0724099,,6.764481754,
110.6079516,,5.943205273,
113.5116197,,5.019423658,
114.9586258,,3.989296051,
114.758644,,2.601937435,
116.3301755,,1.882817807,
114.7291196,,0.74247853,
113.4277058,,0.225235655,
111.8093502,,-0.929369862,
112.1977117,,-0.302715177,
111.7316394,,-1.344724719,
112.1435307,,-2.372157268,
112.4407182,,-2.85456627,
113.5237156,,-2.977568707,
114.2422534,,-2.940849663,
114.3946171,,-3.608070859,
114.9819547,,-3.598215452,
115.4212702,,-4.105397202,
115.1718941,,-2.986817122,
115.4269518,,-3.836856101,
116.6678273,,-3.398509129,
116.5205179,,-2.645542407,
116.3534864,,-2.88830099,
116.7355025,,-3.171112712,
116.8371049,,-2.559490942,
118.1672125,,-3.210643354,
117.0793908,,-3.241273687,
117.3723913,,-3.549274626,
117.1956249,,-3.368505247,
117.5402124,,-3.940630617,
119.1873388,,-4.145619583,
120.3084831,,-4.613904312,
122.1067682,,-6.034039005,
123.5688922,,-6.180703511,
123.8128876,,-6.41323369,
123.3103025,,-6.727392198,
124.8155505,,-7.248050337,
126.5218497,,-7.606442574,
127.2444953,,-7.843781875,
129.2130112,,-8.164841745,
130.182643,,-8.149086045,
132.1586543,,-9.403215077,
133.7448034,,-11.44410667,
135.1127666,,-13.62923517,
135.7879236,,-15.3759649,
137.5022482,,-17.91004262,
138.8940158,,-18.52228135,
140.1136646,,-19.50794062,
140.3784959,,-19.71734615,
142.2505118,,-21.87353519,
143.916526,,-23.95142137,
144.5625767,,-24.96456294,
146.0434814,,-24.8401586,
145.8390726,,-26.90070797,
146.9822154,,-28.68095913,
148.7924173,,-29.84080173,
150.075371,,-29.11859797,
151.3185236,,-29.73229268,
152.7161987,,-30.98870489,
154.2344502,,-32.92694473,
156.162286,,-32.15592286,
157.484599,,-32.74093303,
159.5755478,,-34.20288541,
160.8433746,,-33.70486293,
162.0535961,,-36.19181457,
163.9844602,,-34.6788385,
165.558366,,-33.66356439,
167.091774,,-33.99836884,
168.6496828,,-34.07961074,
170.2578797,,-33.81466917,
171.6436101,,-32.64719229,
173.9014042,,-32.04671735,
174.7698756,,-31.59864687,
172.2751515,,-31.57561809,
173.9037876,,-30.60501274,
175.3801314,,-30.76190321,
174.4396973,,-28.77161048,
174.3333558,,-25.03812824,
174.4663701,,-24.38079819,
175.622907,,-21.98152068,
176.2104243,,-19.99742763,
177.964258,,-17.34601477,
180.1615928,,-14.20967475,
180.640752,,-10.61201436,
180.6715508,,-8.465410013,
181.7672097,,-5.368121474,
181.8015842,,-1.903474783,
182.8170073,,-0.279146786,
183.2286099,,3.212070949,
184.4856888,,4.403816385,
185.1832346,,5.761440708,
184.4404464,,7.823177368,
185.3395918,,9.039478378,
186.4900276,,10.58869394,
186.4557742,,13.16493028,
186.3532224,,15.57394351,
185.9966764,,18.12359087,
187.5436372,,20.88425572,
187.5033651,,21.58304549,
187.4469975,,23.25170687,
187.4760558,,25.55435178,
188.5684706,,26.94464874,
187.649955,,29.03408141,
185.3229096,,31.18048238,
185.2949646,,32.99805979,
185.2218492,,32.68873949,
186.8370861,,33.3331479,
188.8371982,,33.87247497,
188.2420313,,33.44981704,
189.4036513,,33.48578485,
190.8557968,,33.71255767,
192.2600729,,34.41280797,
193.6410156,,35.88330917,
194.4938718,,37.03745115,
195.2907817,,38.68355623,
196.9181149,,41.47560572,
197.9823061,,43.37288799,
199.5303637,,46.02650098,
201.1140219,,47.10912106,
,,50.5566086,
,,52.60780343,
,,53.02758955,
,,55.33847465,
,,58.36760227,
,,60.88929583,
,,63.37935681,
,,65.85468285,
,,68.6568229,
,,70.85399927,
,,73.60483667,
,,76.25033744,
,,78.77161936,
,,82.1946485,
,,85.24263475,
,,84.94553267,
,,87.52976707,
,,90.41563186,
,,92.98538326,
,,95.4194638,
,,98.3039144,
,,101.3174957,
,,103.6578511,
,,106.0762293,
,,108.8279899,
,,110.3717441,
,,113.3160595,
,,115.9990566,
,,118.4262128,
,,121.191198,
,,123.8356644,
,,126.5761827,
,,129.564077,
,,129.8962999,
,,132.2977825,
,,135.0190815,
,,137.4268218,
,,138.2938206,
,,138.9459258,
,,140.788201,
,,142.8360068,
,,145.1467999,
,,147.6934017,
,,150.0529438,
,,151.6100915,
,,154.7830344,
,,157.2229315,
,,159.3952606,
,,161.6959492,
,,163.6122754,
,,166.2055883,
,,167.9688302,
,,170.5273933,
,,172.9120174,
,,175.3827621,
,,177.6579048,
,,179.3829542,
,,177.8645891,
,,178.5152305,
,,178.8188701,
,,178.6290189,
,,179.1892473,
,,178.8825561,
,,178.7158701,
,,178.7020047,
,,178.5894176,
,,178.3302541,
,,177.5855805,
,,178.6818883,
,,177.9401382,
,,179.5017573,
,,180.7035803,
,,181.9832998,
,,183.1397434,
,,184.318126,
,,183.4949372,
,,183.1477377,
,,183.1524357,
,,183.3543375,
,,185.5771644,
,,185.6523385,
,,185.9872472,
,,186.5165842,
,,186.9131522,
,,187.4845397,
,,188.3597387,
,,190.6241,
,,192.5434188,
,,194.2360614,
,,196.8577701,
,,198.7711824,
,,201.661467,
