Experiment 1,Experiment 2,Experiment 3,Experiment 4
-191.747174,,-57.73271852,-278.5632006
-185.6887033,,-57.16630445,-276.5221941
-180.3985104,,-57.88282183,-274.1133134
-176.5584527,,-57.59698474,-270.9898098
-171.2942568,,-57.70231338,-269.2260079
-169.6326746,,-57.06728246,-266.928344
-167.4579116,,-57.01414275,-264.7082494
-163.9391561,,-56.36835674,-262.3436728
-162.0189992,,-55.48658745,-261.5096554
-157.1528511,,-54.97171927,-259.4843272
-154.4745746,,-54.29332847,-256.8014376
-153.9476937,,-53.72452628,-254.8429499
-152.4090661,,-51.9544706,-252.6300535
-150.7884848,,-50.81084746,-250.0627202
-147.6629558,,-49.67504074,-247.5662933
-143.3314488,,-49.12692774,-246.3954584
-138.3323773,,-48.44973357,-243.9403132
-134.1277533,,-46.73492062,-242.0314952
-128.4211516,,-45.38896303,-239.5765009
-127.9646371,,-43.11657632,-238.2142869
-124.3345757,,-41.54952345,-235.2478366
-122.0391355,,-39.85994078,-232.7155081
-120.6187547,,-37.34723087,-231.2375435
-119.0637248,,-36.81759345,-228.7558888
-118.9945456,,-34.42225507,-227.0715669
-118.6342367,,-32.55435075,-225.43593
-117.916977,,-30.5589331,-222.2358118
-117.913737,,-28.68364959,-219.6811145
-115.4557409,,-26.98430109,-217.133171
-115.1412906,,-24.62523867,-213.5889932
-112.9525353,,-21.04177772,-211.6107228
-111.1761458,,-19.01675859,-208.7994133
-110.9382372,,-16.75483551,-205.518367
-110.018549,,-15.24546078,-201.5982635
-107.8014511,,-12.97315091,-198.3110228
-106.5861725,,-9.849302109,-193.7444246
-105.0782612,,-7.670924062,-190.2359439
-104.1849369,,-3.830419077,-186.5311808
-102.0921083,,-0.679521896,-184.5177359
-99.0895108,,0.715671507,-181.8819257
-97.69994364,,2.888490877,-178.9124312
-97.63565117,,3.616587509,-176.7062332
-96.76510721,,5.067462379,-174.1104105
-96.92326594,,5.725983595,-172.2511479
-94.57285766,,6.521202687,-171.2395394
-94.2151131,,7.388318838,-169.9752698
-92.0054887,,8.046811334,-168.6289084
-90.34974668,,8.159752747,-166.5574464
-89.23543009,,8.479783368,-164.5485581
-88.24049219,,9.199189139,-162.6490133
-86.98653235,,9.571015505,-161.4840255
-85.19886572,,9.971901186,-159.5928345
-85.00725545,,9.927290497,-157.8314513
-83.90872053,,9.902778764,-155.2480143
-82.97369236,,9.388963802,-152.6781671
-82.04736022,,9.932840393,-150.0954265
-80.00272101,,10.64997938,-148.1626064
-78.88399316,,10.2913337,-145.5652505
-77.90459774,,10.08399299,-144.0952591
-76.7441187,,11.72965821,-142.4622322
-76.31335057,,12.00534233,-140.6607993
-76.01607062,,13.08714626,-138.5751132
-74.92368427,,14.92006848,-136.0591203
-73.73029486,,16.88098066,-134.7537618
-72.74026477,,17.37302048,-133.9609543
-71.27803138,,17.42596183,-132.8427673
-70.82876872,,16.35559845,-132.9623649
-69.39009367,,15.82931435,-131.8077758
-67.55866987,,15.92489021,-130.6129574
-66.11330808,,16.13847611,-129.6795242
-64.93998189,,16.36636562,-128.6375447
-63.48979072,,16.87931845,-126.9651717
-61.32873735,,16.80551252,-125.5063675
-60.39310013,,16.25968885,-123.43422
-59.04791682,,16.43574126,-121.7746348
-59.09026889,,15.08132527,-120.0655673
-58.71200152,,15.25540252,-118.2054782
-56.17497093,,14.42483787,-116.4361687
-55.54747771,,13.94336056,-114.0276745
-53.80926242,,11.49784356,-110.8925394
-51.50114307,,11.2812029,-108.507456
-49.92746871,,11.02345451,-105.6892224
-49.76585084,,10.59024669,-101.4416012
-47.16337291,,10.1999162,-97.22587887
-45.56067986,,11.18050405,-93.9250332
-45.55045466,,10.0896948,-90.08811342
-43.47371285,,10.0441524,-85.03089712
-42.54443627,,10.37966653,-80.90090759
-42.35827313,,10.02764591,-74.4803975
-41.31563403,,8.013486809,-70.92987995
-41.53743888,,7.847373614,-65.82177012
-38.89998315,,7.535112011,-62.22207538
-36.97633533,,7.304198101,-59.71057023
-37.5298076,,7.009602727,-57.07717072
-35.76926285,,7.16784174,-55.70047949
-35.0937462,,7.163747872,-54.93330088
-34.75198042,,7.464079862,-53.45656483
-34.16400955,,8.184240141,-53.06177673
-33.44779262,,8.671762964,-52.36371019
-32.75783406,,8.418005254,-52.52279865
-31.6453872,,8.869010433,-51.88276387
-30.57369254,,8.526352733,-52.54365554
-27.566407,,9.433343356,-52.56151851
-26.91423489,,9.343813568,-52.66605505
-25.92541836,,9.42961884,-53.22038843
-24.60428878,,9.509809619,-53.13126284
-23.51678725,,9.830700158,-53.57316866
-22.46932799,,10.32512119,-53.35237998
-21.28508677,,10.04133222,-53.34878052
-20.09264896,,10.11519656,-53.43371098
-18.3548767,,10.14638464,-53.58281286
-15.86482908,,9.842857975,-53.40520143
-13.83827702,,9.545347383,-53.1786497
-10.78028417,,9.698629801,-53.65363786
-8.82392254,,10.03310622,-53.73485256
-6.928690067,,10.59004189,-52.8714625
-4.943764717,,11.02064472,-52.5450616
-2.892562109,,10.97873994,-52.0748051
-0.105617875,,11.11411105,-51.53524403
1.127197621,,10.55112719,-50.90151057
3.786343167,,11.24693815,-50.33930861
5.236979531,,11.69725401,-49.69308206
7.177738188,,11.59238996,-48.86228308
8.650852987,,12.96399126,-48.57927152
10.6849902,,11.89778674,-48.41944756
12.35818661,,11.85200445,-47.92867816
14.78254884,,11.97507814,-47.37687731
18.02441594,,12.35493631,-47.10010473
17.73940322,,12.81812455,-46.86129415
20.66979432,,12.09511239,-47.14107487
21.93106173,,11.11341494,-46.4443963
24.4721118,,11.43132628,-46.70088539
25.88172043,,11.56762727,-46.53609347
27.11104114,,12.26332773,-46.35717468
27.78345993,,13.59252625,-46.22965514
28.7476696,,13.98469012,-46.20861395
28.58071248,,16.10186055,-46.10079226
29.83989041,,15.45094858,-46.03617946
31.09790168,,14.90132907,-45.04480137
31.76590083,,16.0058822,-44.60477171
32.82928552,,18.33169978,-44.49233981
34.30993468,,19.9173856,-44.09738457
35.60433801,,21.05857937,-43.84285656
38.17567202,,23.74982784,-42.92111981
38.83947762,,24.98748513,-42.00023514
40.31312894,,26.19801596,-41.24786708
41.19984088,,27.80012568,-40.29636878
41.96319744,,30.6919768,-39.76902314
42.81444333,,31.87274951,-39.29595362
43.13679218,,33.16677458,-39.17720746
43.86939389,,34.21675266,-38.09411678
44.30933312,,35.50177458,-37.44895059
44.34938882,,36.97971453,-36.91660103
44.57864596,,38.05928492,-37.14494243
45.10558289,,39.48417303,-36.73954497
44.97404164,,40.37991774,-37.09263673
44.50028007,,41.07389155,-36.97771124
44.69176112,,43.48525363,-37.00428394
44.89872113,,45.96437369,-36.62796249
45.22460365,,45.94138862,-36.02166531
45.64978117,,47.16420669,-35.74235179
45.73233631,,48.56122459,-34.74088506
45.40403397,,49.5821639,-34.60533205
45.25736927,,49.80826865,-34.10738887
45.06685233,,50.46040364,-33.63319531
44.48584355,,51.52307506,-32.90362013
43.91496855,,52.62051666,-32.40868174
43.49772626,,52.56862257,-31.96035323
42.9184183,,54.70269545,-32.11561558
42.69913547,,57.4021912,-31.72223347
42.86404764,,58.01743376,-31.39694397
42.27668931,,57.57106164,-31.38290908
41.23367006,,58.55022233,-31.15859376
41.50858437,,60.26111113,-30.87578211
40.82419359,,62.11106445,-30.46831945
41.70260072,,64.07209512,-30.03142367
42.03991754,,64.69890153,-29.63923283
40.86227335,,63.61734229,-29.3326254
40.73915024,,62.76800723,-29.0835832
40.06202634,,63.93455581,-28.97318231
38.23174327,,63.02283789,-28.25877281
37.24571822,,64.27225804,-27.28857745
38.17448256,,65.71089786,-26.81569295
36.64266947,,66.45211301,-26.94911167
36.48028938,,67.47115127,-28.35807663
38.71195302,,69.2197172,-28.57879116
37.39687179,,70.38834253,-28.20408222
38.13858224,,71.62721904,-27.77856939
39.33449074,,73.15374385,-27.18408713
39.62317336,,74.50839564,-26.85832531
40.63471387,,76.37260195,-26.31800197
40.35155885,,77.27014072,-26.73840591
41.0903693,,78.62680866,-26.33815118
44.05559734,,80.11677983,-26.13327108
44.57754916,,80.99093809,-25.54096257
45.24353083,,82.82249234,-25.13910747
46.33247011,,84.64086585,-24.7603915
47.71184048,,86.24073683,-24.37302347
48.11697499,,87.66102461,-23.67568043
49.74271255,,90.77850956,-22.72632465
51.25153153,,90.96309209,-22.52470556
51.69195182,,92.81782129,-21.71155738
50.41697252,,94.45099295,-21.53229434
51.87577654,,96.04158259,-20.94710325
53.46486413,,98.55363429,-19.89232095
54.09737782,,100.0670009,-19.86528851
55.79691269,,100.4912203,-19.600201
57.52463483,,102.4916614,-19.60927227
57.8263064,,105.0067704,-19.32966269
58.19631578,,106.5374992,-19.38569598
58.54809866,,108.0740215,-19.25264464
59.02199132,,109.6799229,-19.03717879
58.82938858,,111.4353878,-18.66376278
57.76323988,,112.2386928,-18.19765419
56.32399345,,113.4356322,-18.23572959
56.86947644,,114.6943138,-18.22147178
57.9185578,,115.0280759,-18.1266569
56.94670063,,113.3645159,-17.78809996
56.66331742,,113.5884939,-17.71822921
57.88914199,,113.4760643,-17.79645795
55.58732635,,114.4814911,-17.43270169
54.72057046,,115.3121671,-17.31866733
53.84551123,,115.914226,-17.08606193
53.19357832,,116.0928883,-16.81970873
51.44673395,,114.8361421,-16.53862381
50.44051284,,114.7882919,-16.13614591
48.69288961,,112.9962407,-16.20997503
47.05794078,,113.1005026,-15.92502861
46.23367397,,112.6794472,-15.71832608
44.20644781,,114.1113134,-14.8007459
43.24565851,,113.1056649,-14.78372629
41.31358861,,112.0334439,-14.75220197
40.92243726,,112.3605384,-14.50767
41.14629049,,110.7477882,-14.61268281
41.47226747,,108.1455223,-14.325384
40.86995933,,107.0780459,-14.13555315
42.02237512,,104.519818,-14.49969558
43.03231971,,103.4532481,-14.199908
42.19460982,,102.2944692,-14.22950872
42.18242415,,100.8548017,-13.8909078
43.20885264,,98.02657937,-13.74323622
43.27181025,,96.41934753,-13.95899586
44.35828817,,94.81916551,-13.76300644
43.13692407,,91.77044299,-13.50006742
44.26822617,,90.26282179,-13.29822385
45.13994662,,88.8820432,-13.24866654
46.62625193,,87.31891928,-13.33787998
48.21967152,,84.33935403,-12.9184889
49.6617838,,82.72489122,-12.75528835
50.4707575,,81.26232332,-12.2249172
51.04505745,,80.19636994,-12.60443984
51.35214708,,79.18738094,-12.47830514
52.55599302,,77.71297344,-12.46020719
52.66169709,,76.56336427,-12.25639797
53.09530591,,75.09132404,-12.09149174
53.28837618,,74.1533861,-11.64215929
53.41770375,,73.20399131,-11.81138381
53.85602174,,70.79759872,-11.55352874
54.09548843,,68.13083271,-11.65368006
54.46208826,,67.7431096,-11.93623521
54.2329904,,67.48671653,-11.41338078
54.74310358,,66.70389526,-11.29842906
55.10870634,,65.51128477,-11.14416036
55.49664222,,65.40127497,-10.64603648
54.98031683,,66.95269752,-10.02952281
55.75422541,,68.37126358,-9.66544175
55.92177887,,70.68215091,-9.925379441
55.95882196,,71.13402823,-9.481155549
56.39067697,,70.40913786,-8.938156585
56.30064593,,67.78161374,-8.690568246
55.99643787,,69.46406954,-8.807797325
56.40372265,,72.288558,-8.632835042
57.13056558,,73.06516401,-8.499209161
57.06793429,,72.20938673,-8.255170574
57.75966327,,70.02733964,-8.17718494
57.53240806,,70.26775936,-8.180375116
57.72551493,,71.03361022,-8.03078592
57.56744745,,73.24723304,-8.576107534
58.21821734,,75.69530592,-8.382850842
57.95826798,,77.28619741,-8.442185404
58.50462955,,79.03657868,-8.656323203
58.82168606,,78.83810251,-8.98646041
58.58879555,,78.78167816,-9.563434998
59.55916627,,80.00181847,-9.47088812
59.80893096,,79.15043382,-8.396802758
59.34663481,,78.72422026,-8.030598384
60.17113258,,77.5669078,-7.930878309
59.82970496,,77.78296473,-8.136836261
60.2786328,,76.33356761,-8.635647471
60.33605086,,74.49752438,-8.298316078
60.58705151,,75.77640563,-8.303300339
59.65027404,,74.21189048,-8.222571051
58.32728426,,75.35175706,-8.260283568
56.93304466,,75.47428236,-8.157830184
55.84537614,,75.6750796,-8.358658453
55.88974269,,75.35007742,-8.541756903
55.25083219,,75.32173013,-9.0397265
54.35392831,,76.30104737,-9.784710145
53.90531486,,77.60404523,-9.806305881
53.08869167,,76.48365187,-9.935838656
51.82424493,,77.79352504,-9.783728791
52.68217651,,78.96237392,-10.10562493
52.56793918,,79.80371872,-10.20671412
52.48276888,,79.88511161,-10.97027492
49.4108879,,80.90400502,-11.38676694
49.24937311,,80.85657553,-11.26841195
49.34318128,,82.32570242,-11.33326789
48.73013091,,82.61833504,-11.56617484
48.28329719,,79.83560322,-11.7670894
49.03861245,,77.85011129,-11.79087581
48.85791228,,77.34975211,-11.89888515
47.62258943,,76.99905874,-12.226083
48.43371242,,74.49631141,-13.23648568
49.65350289,,74.18538418,-13.09438498
52.23987783,,73.08182631,-13.0737028
52.41488877,,71.7037192,-13.51013276
49.88822759,,70.42305547,-13.8881835
51.1888663,,73.04668565,-13.89158067
50.2443461,,72.05698867,-14.09784237
50.96706422,,73.08192739,-14.52606488
52.85017695,,71.38764221,-14.84641107
53.58381174,,70.36652787,-14.91090256
54.57981004,,69.53953623,-15.20358731
56.46877601,,69.59554857,-16.08903521
56.99770169,,71.89299545,-16.37799121
58.56951346,,72.24177814,-17.16146313
60.30729775,,75.19769534,-16.93504112
62.06307504,,73.37614198,-17.43013231
63.06676303,,72.27953606,-17.41691367
64.91072155,,71.57722783,-17.58650704
66.83284274,,72.21304378,-17.92735053
68.3913092,,72.41065654,-17.33825802
70.31765372,,71.66510924,-17.23074323
70.8379067,,73.1185994,-17.16161742
72.35821061,,72.99334955,-17.63977778
73.48426437,,75.05856446,-17.30873752
74.90438423,,75.77994586,-17.13304473
74.44030541,,76.56706457,-17.01656154
74.95050277,,76.58550111,-16.84333578
76.71896547,,76.125575,-17.06553695
77.23003253,,77.34820169,-16.93818556
78.12988041,,78.15246191,-16.80811686
77.44229015,,80.98271318,-16.70118572
79.27947985,,81.34896356,-17.13381838
79.71906564,,81.80197345,-17.45500641
77.77659785,,82.89406167,-17.61094644
76.94782924,,84.51771445,-17.64448482
76.78678399,,86.49992896,-17.66251263
77.10060979,,87.75795923,-18.01196654
78.54505038,,89.74457328,-18.34524957
78.89119352,,91.67264774,-18.20317264
80.6076224,,90.81884719,-18.77587072
81.49558938,,91.65960597,-19.38798972
80.90223859,,94.08310563,-19.18893531
82.31164205,,96.17337695,-19.55570432
84.08794856,,97.80674044,-19.37666193
86.72016955,,99.44118809,-18.84557162
88.7815946,,100.1191342,-18.91997171
90.65827217,,100.7038128,-18.61642823
92.7214322,,100.0757537,-18.89142432
93.58835713,,99.71151961,-19.58086026
95.38054254,,99.67376169,-19.9624623
97.1790182,,98.84596232,-19.68427173
97.84747446,,98.35356538,-20.25522356
100.5975572,,95.33775626,-20.36625369
102.5026675,,94.55292702,-20.5326172
103.9800222,,91.98908072,-20.04759897
105.2153322,,92.02931546,-20.02599421
106.2871755,,90.05720585,-20.11079171
108.0098017,,90.39592803,-20.00784139
109.9767978,,88.12167269,-19.93065354
111.3496597,,85.87205787,-19.93464337
112.7304332,,84.46916194,-20.49048219
114.4740983,,84.35421593,-20.82800466
115.8526794,,84.6348199,-20.96107753
117.4548823,,83.58734815,-20.80739722
118.997163,,82.24345217,-20.81089435
120.5381763,,81.42313725,-20.3362338
121.6543333,,80.19275956,-20.85254168
123.0639877,,77.91268279,-21.11927672
124.1007511,,77.30487583,-21.26571503
125.2655246,,76.09676746,-21.40225006
126.425661,,76.53964212,-21.02564055
126.9577912,,76.2870299,-20.93812502
127.8963978,,77.8911897,-20.84874008
127.9782853,,77.07581287,-21.18845466
128.5496067,,78.92811894,-21.08553635
129.1126207,,78.57836929,-21.35061511
129.3341349,,79.09949374,-21.35360044
130.164104,,80.59103022,-21.74463424
130.6175517,,78.50396325,-21.79969187
130.9302413,,80.18979025,-21.48501286
131.2879941,,78.37888711,-21.96473455
131.8166413,,77.76518819,-21.66940138
132.1647955,,77.54078835,-21.33912427
131.6982738,,77.0276493,-21.07073767
132.0383066,,76.42736758,-20.70109275
131.6523938,,75.14081562,-20.28298543
131.95378,,73.53367392,-20.62630816
131.8247348,,72.84337785,-20.68138632
131.4297546,,72.88465921,-20.82713487
130.0258939,,71.57275159,-20.66925042
130.1746498,,70.04869155,-20.59242424
129.1000868,,69.59829643,-20.18808336
130.5986334,,67.9477285,-20.22942119
129.8768909,,67.85822019,-20.60437881
129.138296,,67.47506869,-20.35507153
128.6149436,,66.55489549,-20.25960883
129.0065477,,67.87494582,-20.19278205
128.1803082,,70.64657931,-20.43646261
129.8295987,,72.19392481,-20.48255703
130.6495389,,72.89055638,-20.57692942
130.5047856,,74.13907502,-19.89800296
129.660647,,75.17773443,-20.1277482
128.9342585,,75.70573719,-20.52604785
128.7164861,,77.32796333,-20.70586702
130.5079462,,79.89495178,-20.79838516
129.9084599,,78.950983,-21.00154816
131.8745354,,79.89319075,-20.98417334
132.0183974,,79.817258,-21.15510111
131.9159129,,81.29782729,-21.58981363
132.6274321,,81.6988611,-21.47569292
133.0130034,,81.75686004,-21.44431638
132.057104,,83.01175298,-21.37974768
134.0646298,,82.15989704,-21.11779834
133.795969,,82.5117831,-20.97393088
133.4630116,,82.18458282,-21.15346154
131.562096,,84.93050016,-21.44967304
131.7368396,,87.23717245,-21.71462509
131.4239161,,88.56681132,-22.08546156
130.8056665,,90.09126454,-21.81229378
130.520292,,92.00236095,-21.79469429
129.9011081,,93.69023092,-21.80958578
128.0211166,,94.72948703,-21.93494216
128.478514,,97.81541184,-21.42848796
128.324742,,96.78364271,-21.90727735
127.4431729,,96.8786363,-21.94579957
127.3368025,,97.70146469,-22.10997765
127.8064419,,99.23026988,-22.20554054
127.7365646,,102.2119518,-22.39106046
127.7848199,,103.9132085,-22.60510621
127.5533144,,104.7342566,-22.5402965
128.8778439,,104.0680949,-22.88771513
128.6367826,,106.7269347,-23.10090762
128.9520238,,107.6346777,-23.04982621
130.5612353,,107.5328111,-22.92352158
132.0098085,,107.4115713,-23.20218782
131.6004701,,107.9063965,-23.62046975
132.1216637,,109.1453876,-23.65770036
130.2426834,,109.5690941,-23.85721255
130.4622388,,108.911806,-23.93122755
130.734354,,110.6894978,-23.83179621
128.9630124,,112.0938089,-23.48717395
131.1617004,,110.8892379,-23.80603129
129.1247288,,111.2318658,-23.45163946
128.6892289,,109.3479884,-23.60023127
129.0912395,,108.8995207,-24.00699421
129.5294936,,109.8132018,-24.03712805
128.9480171,,110.2363462,-24.14672222
129.1195944,,110.9783434,-24.14053624
129.7325213,,111.3362252,-24.06065273
129.2794532,,111.6912329,-23.80211615
130.030498,,112.0135223,-24.13238355
128.8327655,,112.384723,-23.85611847
127.4462652,,113.9537899,-23.9791568
127.9801412,,114.5762535,-24.03459145
129.1090246,,116.0555605,-24.29176008
129.4689337,,117.0169537,-24.37385976
130.7476345,,118.5935169,-24.01447329
131.7084007,,119.4513547,-24.29199878
129.6943096,,121.6771557,-24.17092649
129.6671814,,122.7214906,-23.82389293
129.276761,,123.8664284,-23.0420496
127.8249719,,125.0650008,-22.64292508
127.9597744,,126.1693538,-22.23828565
128.9437964,,127.1231961,-22.21052255
129.7301785,,128.1175036,-22.40641941
129.3247085,,129.0692427,-22.66239474
128.6899131,,129.6494037,-22.80394186
128.1179308,,130.8800001,-22.71142706
127.4324248,,132.2399123,-22.63593453
125.5489921,,132.9779728,-22.28278682
125.9623155,,132.5243724,-22.15134308
124.9964829,,132.2597132,-21.92362521
125.2088745,,131.9207728,-21.68407842
125.4858585,,132.5417188,-21.6419557
125.8665731,,132.0686391,-21.54609593
124.9430024,,132.5079261,-20.87337388
124.4969493,,133.9836109,-20.71216276
123.6429654,,135.5360278,-20.6484581
124.1874964,,135.9176701,-20.34667319
125.2687281,,135.9375131,-20.00311279
124.9394728,,136.6726416,-19.73980488
124.5324457,,136.802471,-20.26950465
124.5914234,,137.1130603,-20.49232641
124.8047894,,137.5260332,-20.90501335
124.7165061,,138.9987464,-20.80043268
124.931258,,139.0373451,-20.97736918
124.0939929,,139.2687935,-20.86798542
122.9922407,,139.3972382,-20.55518926
122.3836777,,139.2150668,-20.7078166
121.8398832,,139.1179898,-20.69901653
120.9854863,,139.5567575,-20.14036708
120.2174076,,139.7828244,-20.28872149
119.3597441,,139.4408707,-19.94047219
119.0218156,,139.1731535,-20.00215002
118.050776,,140.237296,-20.38738643
116.3178264,,141.1987066,-20.17175799
115.1799398,,141.4331988,-20.43694339
113.8565351,,140.3942231,-19.61465264
111.5329527,,138.5490871,-19.51359359
110.1091255,,137.6396388,-19.22686397
108.5614259,,137.5519632,-19.05181997
107.4375016,,136.3815773,-19.28038059
105.8552024,,135.5224335,-18.69333086
104.2490042,,133.4338788,-18.16332875
103.1327725,,132.936858,-17.8777722
102.0574635,,132.6239366,-17.79193593
99.41364523,,131.7662132,-17.44972139
97.35488616,,130.0610138,-17.15566776
95.47021897,,128.0548625,-16.9988127
93.99010402,,127.6634614,-17.16503337
92.82740873,,126.460183,-17.45337883
91.44889938,,124.1589857,-16.90964825
88.95164318,,123.3326518,-17.00314833
87.57023846,,122.0409667,-17.01586386
86.15219285,,120.092612,-17.23383676
86.45159794,,117.9513161,-16.83263232
85.28476525,,115.9515156,-16.59694928
83.4983382,,113.6040991,-16.88871393
82.16436877,,111.2074943,-16.8069795
81.12753721,,108.6794541,-17.44673678
79.85991268,,106.3444166,-17.39846861
79.76081736,,104.222183,-17.15808935
77.46455734,,101.6315578,-17.20930753
76.67524326,,100.4659297,-17.13071394
76.97473548,,99.54043523,-16.91817525
76.46269309,,97.73802658,-16.6788099
77.13472736,,96.42179851,-16.73377062
76.99476305,,94.11984545,-16.34889886
76.59076831,,91.83027775,-16.4498784
76.17168301,,90.34229724,-16.32312738
75.43552856,,88.77345174,-15.64233572
73.76913129,,85.99978858,-15.41821755
72.52444715,,84.5730675,-15.77807988
71.99310758,,83.82885869,-15.61070611
71.07724432,,82.08322924,-15.10090416
71.40985169,,80.22435718,-14.72626185
70.42113414,,77.78461881,-14.32560477
70.84668071,,75.23459844,-14.03095436
71.1149778,,73.88393818,-14.00960733
70.34736002,,73.6698402,-13.96662151
72.23317779,,71.53086853,-13.61137783
71.53971169,,71.09211662,-13.04288065
72.85912413,,69.11047126,-12.81709492
72.59497685,,69.69261935,-12.39207596
72.0135635,,69.28970479,-11.95532337
72.02247152,,68.45580828,-12.32531221
73.06213685,,67.88985557,-12.05829311
72.78640856,,67.21600562,-11.92782326
72.81786852,,67.03065543,-11.84096317
73.91483819,,66.36077081,-11.82148357
70.67795141,,65.63968014,-11.54441142
73.61355519,,64.53744405,-11.33207661
74.99792489,,63.0115061,-11.24031974
74.42875786,,60.99969922,-10.95189864
73.24694707,,59.64646495,-10.33419769
74.15077093,,58.91851494,-10.2497495
73.80609023,,57.95876342,-10.56258384
72.40623146,,57.50111431,-9.802555632
75.07059168,,55.24000532,-9.947544575
75.95495402,,54.18109853,-9.766013027
77.02879135,,53.02117371,-9.750922976
78.75752651,,52.1220479,-9.511679401
79.38076513,,51.14046376,-9.541492076
79.06919451,,50.12161793,-9.457786313
77.96122546,,49.33782026,-9.810982192
79.09621014,,48.35463078,-9.566388094
80.49032894,,47.39739088,-9.375541828
81.27709609,,46.35048411,-9.230049678
82.02003209,,44.66488005,-9.158532613
83.78358085,,44.16610471,-8.995594083
83.06825454,,42.74639907,-9.311046212
83.64267947,,41.34000337,-9.389879787
82.58198054,,40.343624,-9.245736654
82.33730689,,39.10957334,-8.832823016
81.83191254,,37.98580422,-8.861645299
82.12768122,,36.42126405,-9.229763486
82.63475863,,34.70955833,-9.641921334
83.09044967,,32.62775632,-9.289477658
82.07223114,,33.50996173,-9.185369617
80.90140061,,34.25542755,-9.584842407
81.0848988,,33.79161948,-9.422514518
80.97879073,,33.49963614,-9.131749304
80.25064849,,33.63473377,-9.3037302
80.30601663,,33.04435727,-8.92017976
80.25242026,,31.77254603,-9.029169608
80.42318439,,31.58279116,-8.848283673
80.98081584,,32.86849085,-9.065303218
82.15475052,,32.9284147,-9.061538448
83.29077542,,34.23290827,-8.347579325
84.43610533,,35.57736421,-8.021538311
85.49667041,,36.69196726,-8.090032482
86.3968617,,37.71234719,-7.963926237
87.61316252,,39.55284888,-7.918378894
88.73417928,,39.84562299,-7.636447825
89.63122503,,39.18702196,-7.442343181
91.66854507,,39.27827827,-7.797955837
92.90378206,,39.19766291,-7.157504603
94.42231672,,39.18295224,-7.30976888
95.47567965,,39.53386892,-7.118789208
96.87366962,,39.30968212,-6.672327859
98.07149839,,39.51941772,-7.171061757
98.95641053,,39.85394929,-7.060369141
100.5527976,,40.30522852,-7.404729924
101.832217,,42.2488741,-7.62209909
103.2660584,,41.43018838,-7.419633777
104.7126013,,42.89062385,-7.314351516
106.0599078,,44.94535914,-7.649053403
107.107481,,45.92623604,-7.310720946
108.2299281,,48.24688408,-6.751620926
109.5654585,,49.26160843,-7.208804714
111.7576835,,51.94976483,-6.571074279
112.7834703,,53.76953614,-6.965569091
114.0285419,,55.77183456,-6.953996362
115.1951263,,56.5913141,-6.703655932
117.6786732,,58.9946813,-6.754552919
118.6371711,,61.35538473,-6.516486501
119.9570668,,62.61038135,-6.23738059
122.0210191,,64.14383543,-5.97843987
121.7580646,,65.04150608,-5.929317769
123.4940794,,66.5062891,-5.764762358
123.8764846,,67.61419764,-6.053536027
125.2616052,,68.56413155,-5.902777728
127.1133149,,69.89714889,-5.870978707
127.7603998,,70.77887675,-6.023199834
126.8041406,,71.80437095,-5.625921114
126.8252092,,73.30915995,-5.531188095
125.2559267,,74.78884172,-5.490330035
122.8653727,,76.05333993,-5.320772354
120.8464825,,77.05709696,-4.843632155
119.8249757,,78.06266318,-4.954021855
117.8879517,,79.11870765,-4.96378542
117.694748,,80.27494906,-5.292340604
116.6157943,,81.21981754,-4.923200604
115.9725138,,83.1020691,-4.751196992
114.5001799,,84.48925669,-4.891944183
112.3305071,,85.37208285,-4.714612348
110.7497345,,86.66485383,-4.59075208
110.2590116,,88.34932379,-4.119258192
108.7316283,,90.52623147,-3.981673072
107.0508171,,92.1225428,-3.454140309
104.4509736,,93.81306402,-3.544289798
103.1464839,,94.76264048,-3.474261404
102.377308,,95.90863006,-3.913470289
101.2339646,,97.723548,-4.525785399
99.3925318,,99.3653434,-4.175475252
97.05163935,,101.7103108,-3.814533644
94.83497546,,104.2506855,-4.127908919
92.85861088,,106.3930453,-3.69388598
91.40727191,,107.5952189,-3.431770041
88.93218705,,109.5473267,-3.358885472
89.63261818,,112.2739091,-3.739348674
87.40766665,,115.2195684,-3.873189095
85.08778721,,118.1091064,-3.604434162
83.07619731,,118.989968,-3.641056618
82.31093034,,121.4874957,-4.302540341
80.54223136,,123.5399582,-4.639929211
79.19968511,,126.0316964,-4.547865356
78.94458635,,128.1200858,-4.798220144
77.34969405,,130.4353113,-4.886865414
76.40144419,,132.9118244,-5.361402878
75.60771565,,132.8351039,-5.54275424
74.74078803,,135.2769743,-5.555873225
73.40733409,,137.8615626,-5.471412282
72.58256562,,139.1807133,-5.702558066
72.52605087,,141.3396803,-5.108590426
72.90402426,,142.0555399,-5.061846861
71.66233866,,142.1065048,-4.837726897
71.256337,,144.2791378,-4.80990527
70.90400817,,146.8951663,-5.114036303
71.82136382,,149.3335198,-5.806926455
73.140157,,151.6438545,-5.712006328
73.67719424,,154.2551496,-5.773620246
73.16889459,,156.4351287,-5.704630344
73.02225517,,159.127334,-5.880457223
73.85599818,,159.1806861,-6.322715746
75.01466888,,162.057623,-6.174497588
75.21233331,,163.9967237,-6.116684621
76.08473336,,165.9332137,-6.419474899
76.21658135,,166.4799827,-7.222398703
76.84416832,,166.8265477,-7.250982731
76.86565492,,168.2629218,-7.395532309
