Experiment 1,Experiment 2,Experiment 3,Experiment 4
-86.4476949,,-222.4684236,-159.1272375
-82.7983169,,-225.75737,-158.2086436
-79.50875369,,-229.4113479,-158.6131477
-76.58302647,,-231.7651309,-158.6615648
-74.19387565,,-233.4881301,-158.1769868
-74.03347717,,-236.131282,-157.8260094
-71.82032422,,-236.5436628,-158.8975134
-68.70756217,,-238.754411,-157.8464356
-66.32714259,,-242.467046,-156.6046752
-65.05424282,,-246.2508183,-156.9027902
-62.34418003,,-249.7589712,-156.5645574
-59.77645558,,-252.8443951,-157.3430061
-56.95132024,,-257.0557159,-156.4534065
-54.73345959,,-257.7670779,-156.4385889
-51.57531421,,-261.212537,-156.3062018
-48.73486622,,-264.6423399,-156.9817175
-46.01253587,,-264.9448066,-156.3899022
-43.34825611,,-264.8030971,-156.8688235
-41.44226972,,-265.7953153,-157.5420161
-38.02340579,,-266.7083798,-157.5471383
-35.325975,,-267.0245096,-157.0473763
-31.34923621,,-268.5262071,-156.6134372
-27.16656367,,-269.0464799,-156.3064652
-24.05701349,,-268.3692522,-154.5248907
-19.83876957,,-268.9080892,-153.4926393
-15.34180173,,-269.6449622,-152.9260616
-10.24471498,,-269.1840726,-151.8943209
-5.033707652,,-270.2982638,-150.9393
-2.945670177,,-272.1285708,-151.2360938
1.605130086,,-273.4778287,-149.8342464
6.563786133,,-274.2690921,-148.4837558
11.21127564,,-276.2989141,-149.2201064
16.87319751,,-277.5283581,-147.7952831
19.41442553,,-279.3439324,-148.8876393
23.71841299,,-279.8562591,-148.3973757
27.92921922,,-281.2527059,-147.6551328
30.31610846,,-281.1680032,-148.0471366
34.50090652,,-283.1218636,-146.9962893
36.40472838,,-285.1303171,-147.0547789
40.14851455,,-286.6982367,-147.1297017
43.36496032,,-287.9713167,-147.5144768
46.35504345,,-289.9604655,-147.3778424
47.0946808,,-290.9880746,-146.6805475
50.30045191,,-291.6223802,-145.5777927
52.98911384,,-292.9961027,-145.1740678
53.36157856,,-295.3925303,-145.3516956
56.38385566,,-297.5345929,-144.0272499
58.99704435,,-298.1990432,-143.3957593
59.39430507,,-299.4259838,-142.3841278
62.48562267,,-300.3868534,-140.5479534
65.7582962,,-300.8982635,-140.2109506
69.58110467,,-301.3223634,-141.16918
70.3841777,,-301.3800448,-139.429145
70.81876933,,-302.2677559,-138.0267378
73.81375998,,-303.2899812,-136.5906281
76.73362568,,-304.2379391,-135.1651692
80.01792394,,-304.0935797,-133.9155249
83.36427221,,-304.165437,-132.2779068
84.95342477,,-303.3527037,-131.9096124
85.92194167,,-302.7765772,-133.1023583
89.64257347,,-302.1686757,-132.1148254
92.39170987,,-301.3705397,-130.8717373
95.15826167,,-300.9926859,-130.2324086
96.67196671,,-299.2582551,-129.2421088
99.89487246,,-297.459863,-128.3853816
102.4833297,,-295.2027596,-128.0306546
105.1322728,,-293.1430882,-127.4244983
107.5057324,,-291.1358199,-126.9707979
109.5881041,,-289.6479425,-126.7041845
112.8977502,,-287.8171537,-125.0324487
112.4716331,,-286.0390232,-123.5530761
112.4397213,,-284.2931777,-122.5585413
114.4652724,,-282.7731133,-122.1482888
116.7481566,,-281.8785187,-120.3797706
119.1016561,,-280.5949919,-120.9557052
120.5459929,,-279.0055145,-120.8051125
122.4951726,,-277.5535254,-120.6915462
124.695041,,-276.9653674,-120.8692215
124.1867501,,-276.1599464,-120.6603998
125.7091864,,-275.420077,-120.5778842
125.4848977,,-275.0286576,-119.9876692
125.3241062,,-274.2571046,-120.3319381
126.4013413,,-272.9355357,-120.4401709
125.7799055,,-272.4277327,-120.503114
126.1069448,,-272.0476172,-120.3946772
124.0516013,,-271.2724438,-120.7955567
121.8965538,,-270.4062815,-120.5499531
119.6955026,,-269.5035319,-120.0989644
116.8797902,,-268.5206828,-120.4586912
117.2470213,,-267.5263799,-120.1459453
117.8867879,,-266.3870562,-120.3050621
115.5254322,,-264.899093,-118.9518055
113.6164787,,-263.9671655,-117.5238197
111.7888944,,-262.8825611,-117.4793756
109.2823592,,-261.1632489,-119.4245432
107.0032523,,-259.2339713,-118.2616459
104.0369049,,-257.1693216,-117.5836766
102.0355614,,-253.9743669,-117.6041177
101.257467,,-250.8191763,-116.3232178
98.88659174,,-247.5145489,-116.7831237
96.32657177,,-242.9730006,-116.6019935
94.26039118,,-238.0969849,-116.2907312
91.76787553,,-232.0517293,-115.2524067
89.54667484,,-228.0208521,-114.2656393
87.70219313,,-223.0818309,-113.105258
88.17782393,,-218.4078474,-112.0338527
86.51424133,,-214.9235877,-110.3363372
83.89461078,,-209.811554,-108.9076658
82.10926952,,-201.1807383,-108.2975985
81.08400581,,-194.6900253,-106.9661568
78.88976428,,-187.5050306,-105.2278629
77.38320252,,-181.1343334,-103.782166
74.95279967,,-174.240677,-104.3119255
73.54855816,,-169.8987528,-103.3783289
71.61435681,,-162.9374096,-102.8170656
69.43160235,,-156.4701188,-101.7606641
67.421855,,-153.7396916,-101.6659477
65.78524327,,-150.3171347,-99.74555775
65.09548542,,-146.7580586,-98.0855171
63.45468467,,-143.4128253,-97.65692252
62.13560002,,-139.6506971,-95.95985156
59.73656429,,-136.537782,-95.40099216
57.46252104,,-133.332387,-95.13123252
55.91600994,,-131.6353655,-95.96230351
53.5460793,,-128.1687929,-96.80247022
51.43879395,,-125.2932172,-96.31924614
49.45568606,,-123.6655739,-96.1122451
47.46483594,,-120.6216024,-95.93077843
48.02751622,,-117.2829856,-94.84707363
45.7493634,,-114.5435779,-95.48090093
43.34686824,,-111.8272462,-96.00477878
41.23325644,,-108.4791544,-94.5271859
38.36203293,,-105.5806902,-93.92648887
38.39315275,,-101.8355961,-92.78766209
36.3802873,,-99.8577356,-92.1717383
33.93559592,,-96.69567734,-91.2558868
33.63325021,,-95.47657449,-89.44073937
31.38905738,,-92.60862798,-88.90337266
31.55005576,,-89.47607384,-87.08729058
29.61955825,,-86.47909109,-84.64882403
27.71064494,,-83.9545917,-82.48553768
26.05118939,,-80.80507353,-81.46611834
26.24721391,,-78.67590997,-80.0062979
24.09395204,,-77.30442925,-78.74745671
22.40715714,,-74.75168761,-78.15815892
23.29979639,,-72.30451249,-76.99393795
21.55954475,,-69.74767004,-76.16746764
19.66146635,,-67.08220228,-75.50894696
20.00677543,,-64.4951275,-74.72927795
17.96480103,,-63.07210214,-74.25559858
15.50556621,,-60.72159617,-73.23534705
13.22976141,,-58.61263844,-72.35528863
13.91175812,,-56.86361066,-71.95055556
14.78121125,,-54.10848668,-71.52925521
13.02637555,,-51.84983745,-71.0548768
11.21032561,,-49.28951426,-70.84238264
9.274717966,,-47.47369296,-70.75210048
7.727917373,,-46.32749662,-70.29006273
7.42264055,,-45.22521972,-69.54491415
7.764266373,,-44.90609474,-68.89416503
5.836126285,,-44.01841142,-69.83488502
4.185585947,,-42.95862528,-69.50771101
2.799248066,,-42.02063095,-70.4292716
2.469545267,,-40.7633729,-70.16845647
0.347243345,,-40.55029945,-70.30111885
-1.883311581,,-40.21265664,-69.79356076
-3.59979556,,-39.64042756,-69.5590165
-4.608894226,,-39.1368189,-67.71144059
-6.279019009,,-38.84335414,-66.99948587
-8.63264039,,-38.43494545,-68.46699104
-8.069978858,,-38.2324233,-68.83639187
-7.895982837,,-38.19978314,-68.96692263
-9.86123828,,-38.25747653,-69.07851762
-11.69345998,,-37.88774499,-68.91398576
-14.64103503,,-37.87342215,-68.63768765
-17.23702079,,-38.56588637,-68.40681149
-19.40748442,,-38.90493416,-67.59633708
-21.75675477,,-38.74855736,-67.07851853
-23.46935671,,-38.34844946,-66.89679936
-25.52886085,,-38.79715367,-66.60464678
-27.04675195,,-38.83275283,-66.86634449
-28.87047016,,-38.92567772,-66.89240077
-30.07694659,,-39.22752384,-66.33320864
-32.05022263,,-39.18576337,-66.64858899
-31.48754607,,-38.80138677,-65.60616158
-31.65377364,,-38.81475894,-65.14960962
-31.83670276,,-38.77745121,-64.26669599
-31.7762434,,-39.26200978,-64.42088141
-31.39095348,,-39.35650009,-64.28399047
-31.33556721,,-39.19118592,-64.18036297
-31.39171115,,-39.40996036,-63.37728281
-31.4129097,,-38.99737255,-63.46641126
-32.01262437,,-38.94281631,-63.29152535
-32.06005035,,-38.70790311,-62.76268928
-30.03018989,,-38.7310203,-62.55558804
-29.39726579,,-38.68130128,-62.83021779
-26.91162523,,-38.65901823,-63.19929252
-27.17233884,,-38.34060494,-63.74235573
-26.90931128,,-37.99076873,-63.60701395
-26.88450146,,-38.18710785,-62.34726616
-26.29649023,,-38.13873214,-61.99390631
-26.45904384,,-37.73592202,-61.76602971
-25.6573228,,-37.9129701,-61.42876084
-23.79353919,,-37.85797376,-61.46749075
-21.44373403,,-37.63465538,-60.85834609
-19.04999557,,-37.46902526,-60.98583473
-17.31473218,,-37.25479714,-60.64549888
-15.0379564,,-37.44211575,-60.82726441
-16.13966043,,-39.22179378,-60.60944912
-14.15917777,,-38.80297735,-60.43221862
-14.22679443,,-38.86533113,-60.56092352
-12.16690643,,-39.15051568,-60.40482947
-9.686446502,,-40.59965693,-58.91004087
-7.805592133,,-40.26518619,-58.43676106
-5.316430626,,-39.95204236,-58.23314479
-2.981579904,,-40.08358303,-57.70630375
-0.543519649,,-38.91880421,-56.95306491
1.402005777,,-39.20545682,-56.29142072
3.491182688,,-38.7058168,-56.14841179
5.30434584,,-38.46554641,-56.01430641
7.470421795,,-38.7564611,-56.0058767
9.17181751,,-38.65946986,-55.31222663
10.93170148,,-38.63914012,-54.55835317
10.58352865,,-38.60567604,-53.61774266
13.24169119,,-38.59024367,-52.01129723
15.26147421,,-38.54824471,-50.50205725
17.31919952,,-38.38812079,-49.96054312
18.53498344,,-38.65516856,-49.32684666
17.52796156,,-38.88203862,-48.24359652
19.70538277,,-38.47508816,-47.66697594
21.62187599,,-38.94722422,-46.72085223
23.36529769,,-39.35306843,-45.9492849
25.56081087,,-39.53339898,-45.82187337
28.01982516,,-40.35422081,-45.26960026
30.10874974,,-40.48406513,-44.92397669
32.31080955,,-40.78610414,-44.69143477
32.55854289,,-40.67890714,-44.58658177
34.6387594,,-40.46822764,-44.15766078
36.8038058,,-40.86230906,-43.74909718
38.86235484,,-41.83136061,-43.18147883
41.22211372,,-42.03026199,-42.91203679
40.28763884,,-42.39295916,-42.74693472
42.26674605,,-42.55738714,-42.68428929
44.14957317,,-42.60196361,-42.82910107
46.4567332,,-42.37350102,-42.16369505
47.56191349,,-41.89994483,-41.92590503
49.04772191,,-41.88079672,-41.67519232
50.67617956,,-42.209376,-41.34366682
52.92778635,,-41.95688573,-40.95545128
55.13016543,,-42.2146074,-40.79308783
56.88083987,,-42.06880232,-40.55073499
58.5382856,,-40.99934591,-40.35241166
60.2780259,,-40.94883453,-40.29665115
62.48312324,,-40.45669075,-39.91058786
61.99542435,,-40.14107585,-39.73569535
64.06519794,,-39.6981843,-39.41013216
65.89841111,,-39.47550305,-39.14700435
67.86405264,,-38.9292992,-39.00517555
70.24335729,,-38.56570679,-39.11991437
71.62212126,,-38.02021582,-38.83921592
73.03862316,,-37.35685361,-36.90320423
75.18226382,,-37.00073185,-37.17531608
77.38277988,,-36.40981593,-36.054723
79.84244749,,-36.51833191,-35.81172422
82.24842923,,-36.30041304,-35.32294092
83.80364763,,-35.76538148,-35.3620711
86.40793555,,-35.81659733,-34.88349653
88.25443513,,-35.90135224,-36.50081107
91.08775583,,-35.20333536,-36.88822252
93.88520879,,-35.75419355,-35.64308709
94.02503467,,-35.63944024,-35.13496366
96.47611823,,-35.98441077,-35.09759573
98.68939047,,-36.5600627,-34.79422051
101.056057,,-36.60081941,-34.31779055
103.5484556,,-36.81893878,-33.96427481
104.0770259,,-37.15571443,-33.33499328
106.8033153,,-37.575272,-33.61402686
109.1049919,,-38.20252717,-33.44825158
108.8057998,,-38.64035072,-32.89983312
108.0820611,,-38.55703903,-32.9109395
107.9584202,,-38.97415393,-32.54593774
110.1680003,,-39.4850698,-31.98072695
113.5947489,,-39.85199724,-32.05304029
116.7088103,,-39.88361386,-32.0850894
118.9624686,,-40.22531525,-32.46557699
118.320911,,-40.22353695,-32.37825257
117.5875404,,-40.20813601,-32.26476625
119.8516328,,-39.67279874,-31.48680447
121.9806079,,-39.77947864,-31.49892156
121.5964128,,-39.49960996,-31.57783562
123.6559687,,-39.41192391,-31.49328303
125.8107834,,-39.86477421,-31.54364265
127.7118272,,-40.0126431,-31.92767232
127.4170769,,-40.50242486,-32.00151808
125.9736699,,-40.16216073,-31.35018584
125.7732667,,-40.34484426,-31.42901227
122.7163249,,-40.64810135,-31.07798276
122.4139526,,-40.77363935,-31.2174125
122.0375042,,-40.70094773,-30.92614862
122.043817,,-40.0274104,-30.67878072
121.7103463,,-40.05119072,-30.73574234
121.9224083,,-40.10447267,-30.33963155
120.4694161,,-39.65519658,-29.99577425
119.0091879,,-39.29549978,-29.58043379
117.1428612,,-39.65639994,-29.56452711
114.6659724,,-39.36679283,-29.09548074
112.7936495,,-38.85636766,-28.84260513
110.6390168,,-38.28143182,-29.13296715
111.7890552,,-38.56170071,-29.17222017
110.306176,,-38.54720173,-29.01035288
110.4702227,,-38.60079955,-29.11846007
108.8508231,,-37.99372859,-29.05447224
106.625856,,-36.58920058,-28.73415797
104.3413551,,-36.24677893,-28.5039923
102.2657859,,-36.22349132,-28.13764698
100.1654325,,-36.17476238,-28.46741704
97.93775623,,-35.60991493,-28.26954163
96.37221668,,-34.96293469,-28.48491948
94.12562587,,-35.04031245,-28.54238428
92.25179986,,-34.83776366,-28.21054258
89.29300173,,-34.81154385,-27.92930189
87.89479798,,-34.69211998,-27.81264143
86.01061063,,-34.23239392,-27.41964374
87.87533732,,-33.95086524,-27.65582969
87.51717957,,-34.02564249,-27.35378633
85.36761987,,-33.58126846,-27.13211322
83.11019365,,-33.41970198,-26.87562072
81.45953558,,-32.93334327,-26.72712897
81.86341828,,-32.56279178,-26.63279843
81.88649837,,-32.02253983,-26.37233933
80.49596507,,-31.57820511,-26.49673588
78.70280659,,-30.37950434,-27.07460639
76.51894381,,-29.68647872,-27.3090021
74.6601601,,-28.82252568,-27.70651782
74.27843606,,-28.0820031,-28.08894505
74.50821224,,-27.63309908,-27.84011277
75.98680231,,-27.2857037,-27.79328015
74.86818856,,-26.75085317,-28.14664783
72.90441993,,-25.98544449,-28.59863158
70.4326481,,-25.01056,-29.19093943
68.11668993,,-24.14203645,-29.4011695
70.47783497,,-23.6349515,-29.56474755
68.10716652,,-23.49751958,-29.24427981
66.05654119,,-22.37829822,-29.48419931
63.87091793,,-21.97321362,-30.35477529
64.89789211,,-21.6165831,-30.43043596
63.13474164,,-21.14231758,-31.03207922
61.27601086,,-20.51906302,-31.15803376
61.04694171,,-19.84836732,-31.90645009
58.90213967,,-18.84263529,-32.47877893
59.20392731,,-18.0164185,-32.75202262
57.93558795,,-17.8722212,-33.23831568
57.21725001,,-17.12750293,-33.70900081
56.51088202,,-17.13424282,-34.0268495
59.26978519,,-16.96123261,-34.29863848
59.74308512,,-16.51290433,-34.60902167
57.79101789,,-14.21369476,-34.84106087
58.11596553,,-13.60470201,-35.14036725
55.98846964,,-13.49017738,-35.31094508
54.8407549,,-12.97647162,-35.64729161
53.55611528,,-10.75677632,-36.04412568
51.5764212,,-9.101712742,-36.00269742
49.90363922,,-8.904870329,-35.75718968
48.13848705,,-8.917985907,-36.22913702
46.12231955,,-8.895982828,-36.6008777
45.22106617,,-8.776476665,-36.7200918
43.5026834,,-8.189934304,-37.46288439
42.05354629,,-7.947419696,-37.61631066
39.80031686,,-7.86283828,-37.60629648
38.65432286,,-7.203041765,-37.88268802
38.86854633,,-7.323047367,-37.93107023
38.13027483,,-6.520955608,-37.99862224
35.74880159,,-5.781955647,-38.39904874
33.44275798,,-5.631833782,-38.83584162
31.52482819,,-5.479547888,-38.82664349
31.90066162,,-4.525058966,-39.82011864
29.28814803,,-3.723293927,-40.16810118
27.42330179,,-3.056477241,-41.00249699
28.34461774,,-2.853734293,-41.13431436
29.44848233,,-2.629000322,-41.49302431
29.864585,,-2.38123873,-41.82045002
29.71065493,,-2.261532242,-43.04376155
27.296686,,-1.532711687,-43.74588569
25.01694637,,-1.085632882,-43.83320379
24.77573283,,-0.529324267,-44.40640579
25.6139256,,-0.757345842,-45.37099282
26.58253671,,-0.600179194,-45.89439831
24.93377289,,-0.786136695,-46.97355214
22.76918775,,-0.342466338,-47.57499253
23.40901128,,-0.514594213,-47.71588705
21.42731206,,-0.080378067,-47.89838159
19.67045403,,0.409036747,-48.41158911
17.71203897,,0.957289958,-49.03810848
18.13774597,,1.577961829,-49.31767157
17.75390814,,1.569039369,-49.77482991
17.70858042,,1.732631008,-49.92922353
18.60992816,,1.832904013,-50.16373724
19.29771636,,1.670885463,-50.55742129
19.09604526,,1.623315633,-51.27279734
18.90198474,,1.133689591,-52.08771845
18.68074521,,1.33793982,-52.03687716
18.72795435,,1.739781538,-53.15741364
19.82859676,,1.684574569,-53.93766282
20.04443993,,1.684486801,-54.60970121
19.58324806,,1.4871742,-55.46365041
20.07466646,,1.194466368,-56.44762923
19.94573807,,0.897129434,-57.15085023
20.48802001,,0.667012606,-57.48690779
20.27204049,,1.035002069,-58.04269903
20.13992367,,1.142439416,-58.51057177
20.43633191,,1.443969141,-58.3904522
19.87857259,,0.756361812,-58.49463431
19.82686636,,1.102600767,-59.21731892
20.03322509,,0.986333222,-60.23456355
19.61912166,,0.527850269,-60.84937907
19.60306046,,0.710177819,-60.54759965
19.43740153,,0.835300739,-61.19797836
19.17342187,,0.291572,-61.42900706
19.27220318,,-0.166624264,-61.65777525
19.13497326,,-0.458887063,-62.05461465
19.97592044,,-0.431888508,-62.58167676
19.44462129,,-0.332537341,-62.75493286
19.83292428,,-0.676115007,-63.0143577
18.81049781,,-0.405344121,-62.48381503
16.89389168,,-0.417428185,-62.65985847
17.2684532,,-0.633723954,-63.0228448
17.24014189,,-0.517425072,-62.86894952
17.73415662,,-0.113359809,-62.77087062
18.04608419,,-0.442057792,-63.11225815
16.31568225,,-0.835016487,-63.20159079
15.9655576,,-0.793902638,-63.18857243
15.88234557,,-0.696782985,-63.25640633
16.14599694,,-1.313040582,-63.23270631
16.10614529,,-1.452066861,-63.23126637
14.06015375,,-1.534423553,-63.23213951
11.78336383,,-1.878171789,-63.55285111
10.30305761,,-1.723301457,-63.94156095
9.508598074,,-2.427827951,-64.00516913
9.488431536,,-2.728566196,-64.27859908
9.666536695,,-2.585005094,-64.20245651
9.790073545,,-2.727815137,-63.9440805
8.254244383,,-2.53335099,-64.07984824
8.851378559,,-1.951850576,-64.31952976
8.663672304,,-2.118940331,-63.87356048
8.330028099,,-2.232536454,-63.47413903
5.855665942,,-2.077044626,-63.8061084
5.756215054,,-1.977949782,-63.00073062
5.771799957,,-1.996572352,-62.79265584
3.749929898,,-2.142531456,-62.05953373
3.676907428,,-1.906197909,-61.55679562
1.997630064,,-1.591129018,-61.0119001
1.529294897,,-1.622404009,-60.48245004
0.476998778,,-1.121135885,-60.36327804
-1.180886253,,0.541761078,-59.57485576
-3.297146307,,0.961089326,-59.35121917
-5.515430575,,2.533501293,-59.07340223
-5.206505789,,2.056156108,-58.91350521
-7.640272414,,3.925032257,-58.4296427
-7.385011874,,5.781491014,-58.02394112
-7.229447195,,7.405019364,-57.70637105
-7.491174993,,7.896860234,-57.7167538
-7.308960175,,8.058096293,-57.67526888
-7.705846203,,9.783612272,-57.27470033
-8.012285593,,11.56225267,-56.61105162
-8.25355835,,13.738557,-56.2621664
-8.082586351,,13.54450593,-55.76604499
-8.808546091,,13.64291121,-55.51045636
-9.608019267,,16.01957928,-55.48588007
-9.863462594,,17.94292333,-55.24482319
-11.26294154,,17.64914982,-54.71035714
-11.24767161,,19.77875683,-54.9086026
-12.45249443,,19.33100335,-54.66377852
-12.19508921,,18.85837896,-54.47467709
-12.41964281,,20.91167981,-54.14226179
-12.49317538,,21.09254468,-53.70106958
-12.42030865,,22.94025942,-52.80544551
-12.44097286,,25.04461999,-52.20397806
-13.60245717,,27.98672414,-51.34537506
-13.193075,,30.07611095,-51.63304056
-12.75451473,,32.11943322,-51.10374643
-11.32725467,,34.87280245,-50.71500236
-11.90988749,,34.54533422,-49.72738463
-11.97243146,,35.77758882,-48.98233629
-10.13987313,,37.03660354,-48.63498044
-10.13672162,,36.70363987,-48.14098285
-7.95243236,,39.09268875,-47.30176069
-5.828238511,,39.17642344,-47.21745696
-3.881116467,,39.40588292,-46.46360129
-1.546448677,,38.8351009,-45.31728605
0.171387402,,39.30356744,-44.53528674
2.121478426,,39.4640891,-44.44215476
4.322757876,,39.33561321,-43.5067359
6.545180658,,39.23246196,-43.11431485
9.072508402,,38.94171199,-42.60223145
11.6926151,,38.9710091,-42.37037182
13.85343573,,39.2459214,-42.23554727
16.31972741,,39.40569926,-42.36339563
18.73429028,,39.6241243,-41.44726935
21.08456792,,40.08488118,-41.17614333
24.26090335,,40.06531233,-40.71416956
26.71052607,,40.13631757,-40.34347432
28.91958582,,39.99410799,-39.60315867
31.25879373,,40.00562018,-38.62841785
33.4022952,,40.1385929,-37.96313923
36.0292271,,40.50451079,-37.19707701
38.30170864,,40.8937974,-36.2214498
41.15624303,,41.08554073,-35.64174501
43.83132248,,40.9225518,-34.99637649
46.1885795,,41.0528852,-34.85384269
48.49391043,,40.84543167,-34.25427905
51.18673927,,40.39518634,-33.90083982
54.09421178,,41.03749023,-33.46661863
56.98992483,,41.14905366,-33.07028162
59.90762188,,41.25977512,-32.31628068
62.99634249,,41.51380601,-32.06258571
65.44645013,,41.38145886,-31.86821818
68.30137002,,41.61070411,-31.26103084
70.87042213,,41.87889501,-31.01491811
71.39059637,,42.05398377,-30.70431826
74.10135644,,41.92719009,-29.92693794
76.7813385,,42.04015134,-29.68254511
79.69888702,,41.74289549,-29.18782784
82.33746308,,41.73183894,-29.07133471
84.61403999,,42.11874269,-28.83397879
87.21908641,,42.4837582,-28.35178723
90.11083127,,42.6176957,-28.02210798
92.30763194,,42.6663389,-28.10346249
94.29542234,,42.34690773,-27.97171959
96.80641199,,43.11522863,-27.68375034
98.9088063,,43.4844243,-27.98774373
101.5373281,,43.4038008,-27.89235628
103.9597686,,43.17956563,-27.93074081
106.1946406,,43.56796535,-27.81064207
108.3789326,,43.29683381,-28.223139
110.8987783,,42.91983711,-27.96791599
113.6455699,,43.44684018,-27.86798208
115.4405035,,42.99844145,-27.44477396
117.9528377,,43.16021098,-27.62788692
120.264755,,43.21723043,-27.11150877
123.1763048,,43.07610895,-27.18241408
125.5213708,,42.72533628,-27.32768831
127.7943539,,42.26318336,-27.21618711
129.8355707,,42.18363436,-27.08438594
132.4717445,,42.19368084,-27.03960144
135.2979285,,41.71478467,-26.66085203
138.2313466,,41.34670457,-25.177202
141.002289,,41.3424465,-25.58852435
143.4675893,,41.74623029,-25.58727432
146.4295211,,41.10343188,-26.49105527
146.6158958,,40.76540795,-26.77753342
146.0825499,,40.25165274,-27.37755604
148.5556961,,40.1423573,-27.52797572
150.9772098,,40.00288168,-25.76312898
153.5471977,,38.45698018,-26.20117228
156.0672572,,38.18371085,-25.56053142
158.2289975,,36.52168438,-23.85724128
160.9311404,,34.75609463,-24.32133944
163.5493067,,32.71446772,-22.67357801
165.9586085,,31.25493501,-22.23735823
168.1137063,,29.24944172,-20.7890144
167.7037283,,26.63940684,-20.39593364
170.3584398,,25.31485066,-19.25168187
172.7399251,,23.55124382,-18.9144052
175.2238867,,21.94625755,-19.15478412
177.6454644,,19.80573057,-18.89693515
180.1850609,,20.11557031,-17.75007887
182.5195954,,20.05415472,-17.09071355
184.4354816,,18.17916595,-16.7935464
187.2266521,,16.26165779,-16.96402511
189.5539025,,16.57253982,-16.81478099
191.3606575,,14.63455484,-16.2997893
193.6228714,,14.73592836,-15.65125313
195.4662528,,15.35813574,-15.68500077
198.0873153,,13.08438816,-15.52175012
200.0996354,,13.20127321,-15.82391407
,,10.90045517,-15.94526519
,,8.831121221,-15.86272928
,,6.538947819,-15.64481949
,,4.83805912,-14.9786789
,,3.212970321,-14.77654348
,,0.951536962,-14.81130881
,,1.899204206,-14.53808715
,,0.216055054,-14.68938615
,,-1.456747552,-14.76085314
,,-1.14862481,-14.54381913
,,-3.158463202,-14.59556333
,,-3.06351231,-14.05779442
,,-2.750233754,-14.28220257
,,-2.331004751,-14.38964346
,,-2.722128555,-14.20136539
,,-2.937922303,-13.90746779
,,-2.687772706,-13.97526056
,,-2.910965307,-13.22055157
,,-2.51373386,-13.15846937
,,-2.925836237,-13.44136994
,,-2.982526873,-13.25920928
,,-2.908990907,-12.94317272
,,-2.385587885,-13.35831718
,,-2.453891422,-13.2831876
,,-2.263579216,-12.73416391
,,-2.246897518,-12.67202134
,,-2.092530621,-12.55178579
,,-2.115339368,-12.64788182
,,-2.422454095,-12.68126906
,,-1.961082473,-12.78352547
,,-2.178393511,-12.95274187
,,-2.373089083,-13.43821809
,,-1.825343133,-13.55931494
,,-2.009143511,-13.62710095
,,-1.699517021,-13.11594105
,,-1.375177048,-12.94562244
,,-1.56874243,-13.24237695
,,-1.924726886,-13.11834537
,,-2.022509367,-13.14353634
,,-2.081785319,-12.63954603
,,-2.499633041,-12.31848553
,,-2.693666773,-12.60744523
,,-2.488058473,-11.04280154
,,-2.076334333,-12.11109146
,,-1.76549669,-13.46488746
,,-1.559218497,-11.6688089
,,-1.395409538,-11.18128837
,,-1.424159962,-9.335897608
,,-1.481857414,-8.745912289
,,-1.665001204,-7.38749096
,,-1.491761578,-6.504586262
,,-1.197655916,-4.936591085
,,-1.37782159,-3.279847468
,,-1.515800033,-1.324453443
,,-1.902248121,1.166106869
,,-1.7346188,0.682108106
,,-1.968096398,3.319057835
,,-2.432965281,5.519723184
,,-2.097371305,7.400784233
,,-2.145530769,8.336910958
,,-2.241320586,9.573798786
,,-2.103168045,11.58192648
,,-2.218824846,12.84794452
,,-1.99024208,15.29365222
,,-1.732633654,17.36346595
,,-1.755391959,19.71325912
,,-1.783490405,20.79953964
,,-1.964967408,21.27291342
,,-2.099654474,23.09730034
,,-1.927041167,24.83587749
,,-2.234226059,24.98293031
,,-1.803174519,27.2047464
,,-1.942942989,28.43590408
,,-1.368751487,29.94261016
,,0.251220337,31.71557086
,,0.271737354,33.90744051
,,0.213301099,35.01476627
,,0.390186001,35.48394428
,,2.462985941,37.7887938
,,2.316345259,38.35685653
,,3.795740108,37.69725777
,,5.625907627,40.1375667
,,7.638430382,38.67339719
,,7.453335211,40.31409008
,,9.751390343,41.14237043
,,9.935172636,43.197608
,,12.03389514,43.90003882
,,13.53488719,44.95491583
,,16.09447187,44.49792203
,,18.02512964,44.28038708
,,20.47461111,44.83498372
,,20.2116624,46.99850317
,,21.86334602,49.70054673
,,23.94318692,52.87853317
,,24.17106113,54.92030815
,,24.44089142,57.40126194
,,25.00596994,59.44303041
,,25.07328097,62.69718406
,,25.60797461,64.72583008
,,25.53129949,66.95172898
,,25.84734669,69.65498911
,,25.70492111,72.2552859
,,25.32240419,74.51388025
,,24.72497207,76.75534762
,,24.35215454,79.58512012
,,24.17577515,82.34797112
,,24.11935487,84.79503752
,,24.27867803,87.93338906
,,24.12125005,90.31958898
,,23.55108322,92.88812859
,,23.27146816,95.36636663
,,22.95949608,97.88808765
,,22.86731955,100.432667
,,23.21859583,102.9776453
,,23.3483685,102.8420055
,,23.91179916,105.0611159
,,23.65619968,107.8381975
,,24.00239367,110.0040638
,,23.83140419,112.1214343
,,24.28081236,115.2129131
,,24.63787394,117.4636734
,,24.72108157,120.3272369
,,24.30640078,123.3214322
,,24.17726854,125.9112425
,,24.04103848,128.1975825
,,24.1568355,130.9278284
,,23.59825474,133.4551982
,,23.70364096,135.5551615
,,24.07963607,137.8102416
,,23.83427974,137.6687031
,,24.2794127,137.5580887
,,26.22432356,137.831767
